"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00001","X_00010_00001_cd","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","waterYear","doy"
"176",2012-06-24,0,8.5,18.3,28.2,2.8,3.61,31.43,"USGS","13192200",12.7,"A",10.2,"A",2110,"A","2012",6,2012,176
"177",2012-06-25,0,9.1,19.2,29.3,2.3,3.57,34.91,"USGS","13192200",13.2,"A",10.4,"A",1990,"A","2012",6,2012,177
"178",2012-06-26,0,9.7,19.3,29,0.8,4.6,34.78,"USGS","13192200",12.1,"A",10.1,"A",1860,"A","2012",6,2012,178
"179",2012-06-27,0,5.2,12.2,19.1,-0.5,2.47,17.23,"USGS","13192200",13,"A",10.1,"A",1840,"A","2012",6,2012,179
"180",2012-06-28,0,4.6,15.6,26.7,-0.7,2.7,29.84,"USGS","13192200",13.4,"A",10.3,"A",1830,"A","2012",6,2012,180
"181",2012-06-29,0,7.3,19.8,32.3,-0.6,3.99,43.49,"USGS","13192200",12.6,"A",10.4,"A",1820,"A","2012",6,2012,181
"182",2012-06-30,0,9.2,19.3,29.3,3.2,4.42,33.9,"USGS","13192200",13.5,"A",10.6,"A",1820,"A","2012",6,2012,182
"183",2012-07-01,0,10.1,22.2,34.2,2.9,4.75,49.29,"USGS","13192200",13.5,"A",10.8,"A",1810,"A","2012",7,2012,183
"184",2012-07-02,0,11.6,20.2,28.7,7.2,4.15,29.56,"USGS","13192200",13.8,"A",11,"A",1810,"A","2012",7,2012,184
"185",2012-07-03,0,11.3,22.1,32.9,6.2,3.77,41.53,"USGS","13192200",13.2,"A",10.9,"A",1810,"A","2012",7,2012,185
"186",2012-07-04,0,7.9,17.3,26.7,-0.6,4.63,30.63,"USGS","13192200",13.5,"A",10.6,"A",1830,"A","2012",7,2012,186
"187",2012-07-05,1.15,6.9,18.8,30.8,1,4.24,38.68,"USGS","13192200",13.4,"A",10.9,"A",1820,"A","2012",7,2012,187
"188",2012-07-06,0,13.8,22.5,31.2,5.3,5.84,37.82,"USGS","13192200",13.2,"A",11.1,"A",1820,"A","2012",7,2012,188
"189",2012-07-07,1.79,13.9,23.8,33.7,7.2,5.06,44.06,"USGS","13192200",13.4,"A",11,"A",1820,"A","2012",7,2012,189
"190",2012-07-08,0.88,13.4,24.6,35.8,6,4.91,51.7,"USGS","13192200",12.9,"A",10.8,"A",1830,"A","2012",7,2012,190
"191",2012-07-09,1.97,15.7,25.8,35.8,6.3,8.18,49.31,"USGS","13192200",14,"A",11.2,"A",1820,"A","2012",7,2012,191
"192",2012-07-10,0.49,16.7,27.5,38.3,6.9,9.21,59.72,"USGS","13192200",13.3,"A",11.1,"A",1830,"A","2012",7,2012,192
"193",2012-07-11,0,16.5,26.3,36.1,6.6,8.12,52.14,"USGS","13192200",13.1,"A",10.8,"A",1840,"A","2012",7,2012,193
"194",2012-07-12,0,15.4,25.7,36,6.8,7.14,51.04,"USGS","13192200",13.9,"A",11.4,"A",1830,"A","2012",7,2012,194
"195",2012-07-13,0,15.8,27.4,38.9,5.3,7.89,64.35,"USGS","13192200",12.5,"A",10.2,"A",1830,"A","2012",7,2012,195
"196",2012-07-14,0,15.1,21.7,28.3,10.7,3.16,26.27,"USGS","13192200",12.9,"A",10.8,"A",1840,"A","2012",7,2012,196
"197",2012-07-15,0.05,14,22.4,30.8,12.2,1.46,32.06,"USGS","13192200",13.8,"A",11.6,"A",1830,"A","2012",7,2012,197
"198",2012-07-16,0,13,21.2,29.4,8.8,1.42,30.87,"USGS","13192200",12.7,"A",10.8,"A",1830,"A","2012",7,2012,198
"199",2012-07-17,0,14.6,21,27.5,8.8,4.6,26.18,"USGS","13192200",14.2,"A",11.5,"A",1840,"A","2012",7,2012,199
"200",2012-07-18,0,13,23.3,33.6,5.2,4,45.76,"USGS","13192200",14.1,"A",11.6,"A",1840,"A","2012",7,2012,200
"201",2012-07-19,0,14.5,24.2,33.9,2,8.31,48.01,"USGS","13192200",13.6,"A",11.3,"A",1850,"A","2012",7,2012,201
"202",2012-07-20,0,15.4,25.8,36.2,1.7,9.14,55.98,"USGS","13192200",14.3,"A",11.8,"A",1830,"A","2012",7,2012,202
"203",2012-07-21,0,14.2,24.4,34.6,4.3,7.46,47.39,"USGS","13192200",14.1,"A",11.5,"A",1840,"A","2012",7,2012,203
"204",2012-07-22,0,12.9,23.3,33.7,4.1,5.77,45.89,"USGS","13192200",14,"A",11.5,"A",1830,"A","2012",7,2012,204
"205",2012-07-23,0,14.1,25.6,37.2,5,7.55,56.54,"USGS","13192200",13.9,"A",11.8,"A",1840,"A","2012",7,2012,205
"206",2012-07-24,1.09,15.1,22.9,30.7,3.5,7.81,37.84,"USGS","13192200",13.5,"A",11.4,"A",1850,"A","2012",7,2012,206
"207",2012-07-25,0,13.5,22.6,31.7,3.4,6.45,39.31,"USGS","13192200",13.6,"A",11.4,"A",1850,"A","2012",7,2012,207
"208",2012-07-26,0,12.3,23.1,33.9,4.7,5.93,46.06,"USGS","13192200",14.4,"A",11.7,"A",1850,"A","2012",7,2012,208
"209",2012-07-27,0,14.3,25.6,36.8,2.5,7.72,57.17,"USGS","13192200",14.2,"A",11.9,"A",1850,"A","2012",7,2012,209
"210",2012-07-28,0,16,25.7,35.3,4.2,9.1,49.86,"USGS","13192200",14.4,"A",11.8,"A",1850,"A","2012",7,2012,210
"211",2012-07-29,0,13.4,24.1,34.7,4.8,6.87,46.73,"USGS","13192200",14.3,"A",11.8,"A",1850,"A","2012",7,2012,211
"212",2012-07-30,0,12.8,24.3,35.7,3,6.5,52.38,"USGS","13192200",14.5,"A",11.8,"A",1850,"A","2012",7,2012,212
"213",2012-07-31,0,13.1,24,34.9,1.8,7.63,49.42,"USGS","13192200",14.5,"A",11.8,"A",1850,"A","2012",7,2012,213
"214",2012-08-01,0,13,24,35,1.3,7.53,50.85,"USGS","13192200",14.5,"A",11.8,"A",1850,"A","2012",8,2012,214
"215",2012-08-02,0,12.1,22.6,33,0.7,7.29,44.47,"USGS","13192200",14.2,"A",11.8,"A",1850,"A","2012",8,2012,215
"216",2012-08-03,0,11.7,21.5,31.3,-1,7.26,40.76,"USGS","13192200",14.2,"A",11.7,"A",1890,"A","2012",8,2012,216
"217",2012-08-04,0,10.4,20.1,29.8,1.4,5.42,35.88,"USGS","13192200",14.3,"A",11.8,"A",1900,"A","2012",8,2012,217
"218",2012-08-05,0,11.3,22.3,33.3,1.6,6.37,45.75,"USGS","13192200",14.5,"A",11.8,"A",1900,"A","2012",8,2012,218
"219",2012-08-06,0,12,24.2,36.4,2.6,6.66,55.76,"USGS","13192200",14.6,"A",12.3,"A",1890,"A","2012",8,2012,219
"220",2012-08-07,0,16.9,26,35.1,2.2,12.02,51.54,"USGS","13192200",14.3,"A",12,"A",1900,"A","2012",8,2012,220
"221",2012-08-08,0,15.5,26.9,38.4,2.6,10.96,62.04,"USGS","13192200",12.9,"A",11.7,"A",1890,"A","2012",8,2012,221
"222",2012-08-09,0,16.7,25.8,34.8,5.4,9.81,47.95,"USGS","13192200",14.7,"A",12.2,"A",1890,"A","2012",8,2012,222
"223",2012-08-10,0,14.5,25.6,36.8,5.2,7.24,54.87,"USGS","13192200",13.2,"A",11.3,"A",1890,"A","2012",8,2012,223
"224",2012-08-11,0,15.1,23.3,31.5,4.7,8.51,38.05,"USGS","13192200",14.1,"A",11.8,"A",1890,"A","2012",8,2012,224
"225",2012-08-12,0,11.5,22.2,33,0,5.96,45.58,"USGS","13192200",13.7,"A",11.6,"A",1890,"A","2012",8,2012,225
"226",2012-08-13,0,11.5,23.3,35.1,-0.3,7.73,52.65,"USGS","13192200",13.7,"A",11.7,"A",1890,"A","2012",8,2012,226
"227",2012-08-14,0,13,24.3,35.6,0.2,9.12,53.34,"USGS","13192200",14,"A",11.9,"A",1890,"A","2012",8,2012,227
"228",2012-08-15,0,12.5,23.5,34.5,-1.1,7.97,50.19,"USGS","13192200",14,"A",11.9,"A",1890,"A","2012",8,2012,228
"229",2012-08-16,0,12.1,22.9,33.8,1.8,7.27,46.52,"USGS","13192200",14.5,"A",12.3,"A",1880,"A","2012",8,2012,229
"230",2012-08-17,0,12.6,22.8,33,2.2,6.39,43.49,"USGS","13192200",14.1,"A",12,"A",1880,"A","2012",8,2012,230
"231",2012-08-18,0,12,22.5,33,-0.4,7.71,45.51,"USGS","13192200",14.2,"A",12.1,"A",1880,"A","2012",8,2012,231
"232",2012-08-19,0,13.3,23.8,34.3,0,9.09,49.86,"USGS","13192200",13.3,"A",11.9,"A",1880,"A","2012",8,2012,232
"233",2012-08-20,0,14.9,23.2,31.5,5.5,6.44,39.11,"USGS","13192200",14.2,"A",12.3,"A",1870,"A","2012",8,2012,233
"234",2012-08-21,0,12.9,22.7,32.5,6.3,4.24,40.83,"USGS","13192200",13.8,"A",12.2,"A",1870,"A","2012",8,2012,234
"235",2012-08-22,0,14.4,23.6,32.7,4.9,7.48,42.2,"USGS","13192200",14.4,"A",12.3,"A",1870,"A","2012",8,2012,235
"236",2012-08-23,0,12.1,21.4,30.8,1.8,6.14,38.63,"USGS","13192200",14.2,"A",12.2,"A",1870,"A","2012",8,2012,236
"237",2012-08-24,0,9.8,20.3,30.8,0.6,5.56,38.15,"USGS","13192200",14.2,"A",12.2,"A",1860,"A","2012",8,2012,237
"238",2012-08-25,0,6.5,16.3,26.2,-6.8,4.9,31.6,"USGS","13192200",13.7,"A",11.7,"A",1860,"A","2012",8,2012,238
"239",2012-08-26,0,5,18.4,31.8,-5.5,4.8,44.1,"USGS","13192200",14.6,"A",12.4,"A",1870,"A","2012",8,2012,239
"240",2012-08-27,0,14.1,24.3,34.5,4.6,7.13,47.95,"USGS","13192200",15.3,"A",13.3,"A",1860,"A","2012",8,2012,240
"241",2012-08-28,0,13.6,23.3,33,4.7,6.02,43.36,"USGS","13192200",14.7,"A",12.5,"A",1850,"A","2012",8,2012,241
"242",2012-08-29,0,11,22.5,33.9,-2.5,6.56,49.84,"USGS","13192200",14.4,"A",12.4,"A",1860,"A","2012",8,2012,242
"243",2012-08-30,0,7.5,17.2,26.9,-1.1,4.8,30.45,"USGS","13192200",14.3,"A",12.2,"A",1850,"A","2012",8,2012,243
"244",2012-08-31,0,8.1,19.3,30.5,-1.6,5.16,39.41,"USGS","13192200",14.3,"A",12.5,"A",1850,"A","2012",8,2012,244
"518",2013-06-01,0,1.9,10.7,19.6,-0.8,1.03,17.5,"USGS","13192200",12,"A",8.9,"A",1660,"A","2013",6,2013,152
"519",2013-06-02,0,4.8,14.9,25,0.8,2.26,25.83,"USGS","13192200",11.8,"A",8.9,"A",1660,"A","2013",6,2013,153
"520",2013-06-03,0,6.4,15,23.6,1.1,3.1,22.07,"USGS","13192200",11.9,"A",9,"A",1650,"A","2013",6,2013,154
"521",2013-06-04,1.03,5.8,14,22.2,0.2,2.64,20.99,"USGS","13192200",11.8,"A",9.1,"A",1670,"A","2013",6,2013,155
"522",2013-06-05,0,6.3,15.5,24.6,1.8,2.64,24.62,"USGS","13192200",12.2,"A",9.2,"A",1660,"A","2013",6,2013,156
"523",2013-06-06,0,8.8,18.1,27.4,3,3.29,29.44,"USGS","13192200",12.3,"A",9.3,"A",1660,"A","2013",6,2013,157
"524",2013-06-07,0,10.1,20.3,30.6,5.1,4.11,36.12,"USGS","13192200",12.6,"A",9.7,"A",1650,"A","2013",6,2013,158
"525",2013-06-08,0,11.8,20.8,29.7,4.6,4.93,34.26,"USGS","13192200",12.6,"A",9.9,"A",1650,"A","2013",6,2013,159
"526",2013-06-09,0,10.3,19.4,28.5,2,4.68,32.29,"USGS","13192200",12.7,"A",9.8,"A",1650,"A","2013",6,2013,160
"527",2013-06-10,0,10.5,20.9,31.3,4.8,4.51,37.16,"USGS","13192200",11.9,"A",9.7,"A",1640,"A","2013",6,2013,161
"528",2013-06-11,0,13.5,22.2,31,3.4,6.6,36.68,"USGS","13192200",12.2,"A",9.7,"A",1630,"A","2013",6,2013,162
"529",2013-06-12,0,9.8,18.5,27.3,3.5,4.59,28.56,"USGS","13192200",12.4,"A",9.8,"A",1630,"A","2013",6,2013,163
"530",2013-06-13,0,8.9,17.4,26,2.5,3.22,27.3,"USGS","13192200",11.2,"A",9.4,"A",1630,"A","2013",6,2013,164
"531",2013-06-14,0,5.5,12.8,20.2,2,1.74,17.51,"USGS","13192200",12.1,"A",9.3,"A",1630,"A","2013",6,2013,165
"532",2013-06-15,0,4.4,12,19.6,0.6,1.38,17.34,"USGS","13192200",12.3,"A",9.4,"A",1630,"A","2013",6,2013,166
"533",2013-06-16,0,3.6,15.6,27.6,-1.4,2.04,32.65,"USGS","13192200",12.7,"A",9.7,"A",1630,"A","2013",6,2013,167
"534",2013-06-17,0,8.2,19.7,31.1,-0.4,4.43,40.32,"USGS","13192200",12.9,"A",10.1,"A",1630,"A","2013",6,2013,168
"535",2013-06-18,0,10.5,20.9,31.2,1.3,5.6,40.02,"USGS","13192200",12.8,"A",10.1,"A",1620,"A","2013",6,2013,169
"536",2013-06-19,0,9.9,19.6,29.3,3.1,2.91,34.55,"USGS","13192200",11.6,"A",9.3,"A",1620,"A","2013",6,2013,170
"537",2013-06-20,0.78,3.8,9.5,15.3,4.5,0.45,9.22,"USGS","13192200",11.2,"A",8.9,"A",1620,"A","2013",6,2013,171
"538",2013-06-21,0,3.5,11,18.6,1.7,0.49,15.8,"USGS","13192200",11.4,"A",9.3,"A",1620,"A","2013",6,2013,172
"539",2013-06-22,0,4,11.6,19.2,2.3,0.9,16.06,"USGS","13192200",12.7,"A",9.8,"A",1620,"A","2013",6,2013,173
"540",2013-06-23,0,4,12.9,21.9,3.2,0.84,18.78,"USGS","13192200",12.5,"A",9.7,"A",1620,"A","2013",6,2013,174
"541",2013-06-24,0,6.6,17.3,28,4.8,1.4,30.99,"USGS","13192200",11.1,"A",9.5,"A",1610,"A","2013",6,2013,175
"542",2013-06-25,1.52,10.9,15.9,21,9.8,0.81,14.94,"USGS","13192200",10.5,"A",9.5,"A",1620,"A","2013",6,2013,176
"543",2013-06-26,4.05,10.8,15.3,19.9,12,0.24,11.04,"USGS","13192200",12.8,"A",10.3,"A",1630,"A","2013",6,2013,177
"544",2013-06-27,0.06,12.7,20.2,27.8,11.5,0.5,25.77,"USGS","13192200",14,"A",11,"A",1620,"A","2013",6,2013,178
"545",2013-06-28,0,12,22.6,33.2,8.8,1.4,41.45,"USGS","13192200",13.8,"A",11,"A",1610,"A","2013",6,2013,179
"546",2013-06-29,0,13.2,25,36.8,7.9,4.52,53.56,"USGS","13192200",14,"A",11.4,"A",1610,"A","2013",6,2013,180
"547",2013-06-30,0,17.6,27.5,37.3,10.8,6.61,53.11,"USGS","13192200",14.2,"A",11.6,"A",1620,"A","2013",6,2013,181
"548",2013-07-01,0,17.5,27.6,37.7,9.8,6.67,55.45,"USGS","13192200",14.5,"A",11.6,"A",1620,"A","2013",7,2013,182
"549",2013-07-02,0,19.2,29.9,40.6,9.4,9.3,66.61,"USGS","13192200",14.5,"A",11.7,"A",1610,"A","2013",7,2013,183
"550",2013-07-03,0,19.6,29.1,38.6,11.1,7.22,57.1,"USGS","13192200",13.4,"A",11.6,"A",1610,"A","2013",7,2013,184
"551",2013-07-04,0,18.1,26.3,34.5,11.2,7.19,42.71,"USGS","13192200",14.3,"A",11.4,"A",1610,"A","2013",7,2013,185
"552",2013-07-05,0.17,14.1,23.6,33.2,7.6,4.71,41.53,"USGS","13192200",13.7,"A",11.2,"A",1620,"A","2013",7,2013,186
"553",2013-07-06,0,12.1,21.3,30.6,5.2,4.93,35.09,"USGS","13192200",14.6,"A",11.4,"A",1600,"A","2013",7,2013,187
"554",2013-07-07,0,11.1,21.5,32,3.6,5.09,40.03,"USGS","13192200",14.8,"A",11.8,"A",1600,"A","2013",7,2013,188
"555",2013-07-08,0,12.8,23.3,33.9,4.1,6.19,46.07,"USGS","13192200",14.4,"A",11.6,"A",1610,"A","2013",7,2013,189
"556",2013-07-09,0,13.2,22.8,32.4,3.7,6.88,41.28,"USGS","13192200",14.8,"A",11.7,"A",1600,"A","2013",7,2013,190
"557",2013-07-10,0,12.7,23.8,35,1.8,6.94,50.74,"USGS","13192200",14.9,"A",11.9,"A",1600,"A","2013",7,2013,191
"558",2013-07-11,0,14.8,25.7,36.5,2.6,8.84,54.41,"USGS","13192200",13.7,"A",11,"A",1600,"A","2013",7,2013,192
"559",2013-07-12,0,13.8,21.5,29.2,6.4,4.4,32.31,"USGS","13192200",14.6,"A",11.9,"A",1610,"A","2013",7,2013,193
"560",2013-07-13,0,12,22.5,33,2.5,3.98,44.02,"USGS","13192200",14.7,"A",11.9,"A",1610,"A","2013",7,2013,194
"561",2013-07-14,0,10.1,19.8,29.4,0.6,5.32,34.87,"USGS","13192200",14.8,"A",11.9,"A",1610,"A","2013",7,2013,195
"562",2013-07-15,0,10.7,22.1,33.5,0.1,6.37,47.12,"USGS","13192200",15.2,"A",12.2,"A",1610,"A","2013",7,2013,196
"563",2013-07-16,0,13,24.5,36.1,2.2,7.87,53.92,"USGS","13192200",14.8,"A",12.3,"A",1610,"A","2013",7,2013,197
"564",2013-07-17,1.35,17,26.6,36.1,10,5.72,48.14,"USGS","13192200",15.5,"A",13,"A",1610,"A","2013",7,2013,198
"565",2013-07-18,0,13.6,23.9,34.1,4.2,4.68,46.68,"USGS","13192200",15.5,"A",12.5,"A",1610,"A","2013",7,2013,199
"566",2013-07-19,0,12,23.5,35,0.5,6.69,52.01,"USGS","13192200",15.4,"A",12.5,"A",1610,"A","2013",7,2013,200
"567",2013-07-20,0,13.1,25,36.9,0.2,7.99,57.92,"USGS","13192200",15.6,"A",12.7,"A",1610,"A","2013",7,2013,201
"568",2013-07-21,0,13.6,25,36.5,-0.5,9.2,55.53,"USGS","13192200",15.4,"A",12.6,"A",1610,"A","2013",7,2013,202
"569",2013-07-22,0,11.8,23.7,35.6,-4.6,8.77,55.31,"USGS","13192200",15.4,"A",12.5,"A",1600,"A","2013",7,2013,203
"570",2013-07-23,0,11,22.8,34.6,-4.6,8.56,51.39,"USGS","13192200",15.4,"A",12.5,"A",1610,"A","2013",7,2013,204
"571",2013-07-24,0,11,23.3,35.5,-3,7.71,53.6,"USGS","13192200",14.4,"A",12.3,"A",1610,"A","2013",7,2013,205
"572",2013-07-25,0,17,25.6,34.2,3,11.81,46.53,"USGS","13192200",15.9,"A",13,"A",1600,"A","2013",7,2013,206
"573",2013-07-26,0,15.5,25.7,35.9,2.5,9.63,53.15,"USGS","13192200",15.6,"A",13,"A",1600,"A","2013",7,2013,207
"574",2013-07-27,0,15.1,25.7,36.3,4,8.96,53.75,"USGS","13192200",15.8,"A",13.3,"A",1600,"A","2013",7,2013,208
"575",2013-07-28,0,14.4,23.7,33.1,1.9,8.58,43.82,"USGS","13192200",14.9,"A",13,"A",1600,"A","2013",7,2013,209
"576",2013-07-29,0,13.1,22.1,31.1,-1,7.71,39.67,"USGS","13192200",15.6,"A",13,"A",1610,"A","2013",7,2013,210
"577",2013-07-30,0,11.3,21.3,31.3,-0.5,6.9,41.12,"USGS","13192200",16.1,"A",13.3,"A",1600,"A","2013",7,2013,211
"578",2013-07-31,0,12.6,22.6,32.6,-0.5,7.37,44.35,"USGS","13192200",16.1,"A",13.4,"A",1600,"A","2013",7,2013,212
"579",2013-08-01,0,12.4,23.5,34.6,2.6,7.36,48.35,"USGS","13192200",16.2,"A",13.7,"A",1600,"A","2013",8,2013,213
"580",2013-08-02,1.78,9.7,20.2,30.8,4.7,3.77,36.8,"USGS","13192200",15.8,"A",13.4,"A",1610,"A","2013",8,2013,214
"581",2013-08-03,0,8.3,17.7,27.1,0.6,3.5,30.84,"USGS","13192200",16.2,"A",13.3,"A",1620,"A","2013",8,2013,215
"582",2013-08-04,0,8.5,19.2,29.9,-1,4.89,37.58,"USGS","13192200",16.5,"A",13.8,"A",1620,"A","2013",8,2013,216
"583",2013-08-05,0,10.8,22.1,33.3,-0.4,6.92,46.85,"USGS","13192200",16.6,"A",14,"A",1610,"A","2013",8,2013,217
"584",2013-08-06,0,12.2,23.2,34.2,0.4,7.65,48.85,"USGS","13192200",16.8,"A",14.1,"A",1610,"A","2013",8,2013,218
"585",2013-08-08,0,12.7,23.7,34.8,0.2,8.6,50.9,"USGS","13192200",16.3,"A",14.2,"A",1620,"A","2013",8,2013,220
"586",2013-08-09,0,15.9,24.8,33.6,3.4,8.34,45.38,"USGS","13192200",16.5,"A",14.5,"A",1670,"A","2013",8,2013,221
"587",2013-08-10,0,13.9,23.6,33.3,1.7,7.21,47.05,"USGS","13192200",16.7,"A",14.4,"A",1620,"A","2013",8,2013,222
"588",2013-08-11,0,13.7,23.3,32.9,1.3,8.27,45.44,"USGS","13192200",15.6,"A",13.9,"A",1610,"A","2013",8,2013,223
"589",2013-08-12,0,14,22.4,30.8,2.8,8.5,37.5,"USGS","13192200",15.1,"A",13.8,"A",1610,"A","2013",8,2013,224
"590",2013-08-13,1.15,13.9,22.4,30.9,2.4,7.94,38.02,"USGS","13192200",17.2,"A",14.8,"A",1610,"A","2013",8,2013,225
"591",2013-08-14,0,13.8,23.1,32.5,2,8.07,43.35,"USGS","13192200",17.2,"A",14.9,"A",1620,"A","2013",8,2013,226
"592",2013-08-15,0,12.5,23.8,35,-1,7.73,52.15,"USGS","13192200",16.6,"A",14.5,"A",1620,"A","2013",8,2013,227
"593",2013-08-16,0,12.1,24.3,36.4,-2.3,9.02,57.24,"USGS","13192200",17.4,"A",15,"A",1620,"A","2013",8,2013,228
"594",2013-08-17,0.05,13.6,24.3,35,-0.7,9.74,51.17,"USGS","13192200",17.2,"A",15.1,"A",1610,"A","2013",8,2013,229
"595",2013-08-18,0,12.7,23.3,33.9,1.4,8.19,47.62,"USGS","13192200",17.9,"A",15.5,"A",1610,"A","2013",8,2013,230
"596",2013-08-19,0,13.6,23.9,34.1,3.3,8.02,46.6,"USGS","13192200",18.3,"A",15.8,"A",1340,"A","2013",8,2013,231
"597",2013-08-20,0,13.7,23.9,34.1,2.3,8.45,47.17,"USGS","13192200",18.5,"A",16.5,"A",659,"A","2013",8,2013,232
"598",2013-08-21,0,13.1,23.4,33.7,2.6,7.75,45.7,"USGS","13192200",18.6,"A",16.2,"A",651,"A","2013",8,2013,233
"599",2013-08-22,0,14.1,22.9,31.6,4.8,7.89,38.67,"USGS","13192200",18.2,"A",16.4,"A",652,"A","2013",8,2013,234
"600",2013-08-23,0.55,14.6,24,33.3,8.2,4.22,42.44,"USGS","13192200",18.2,"A",16.5,"A",649,"A","2013",8,2013,235
"601",2013-08-24,0,13.7,21.2,28.7,6,3.49,31.07,"USGS","13192200",17.7,"A",15.8,"A",646,"A","2013",8,2013,236
"602",2013-08-25,0.13,11.9,21.8,31.7,6.9,4.43,38.16,"USGS","13192200",17.8,"A",16.3,"A",644,"A","2013",8,2013,237
"603",2013-08-26,1.62,12.9,22.2,31.6,6.2,4.4,38.64,"USGS","13192200",18.2,"A",16.5,"A",645,"A","2013",8,2013,238
"604",2013-08-27,0,11.7,21.1,30.5,5.1,4.38,35.72,"USGS","13192200",18.5,"A",16.6,"A",646,"A","2013",8,2013,239
"605",2013-08-28,0,13.4,23.3,33.1,6.7,6.65,41.61,"USGS","13192200",18.9,"A",17.4,"A",647,"A","2013",8,2013,240
"606",2013-08-29,0,17.3,24.8,32.2,8.8,6.21,38.36,"USGS","13192200",19.3,"A",17.6,"A",646,"A","2013",8,2013,241
"607",2013-08-30,0,15.2,24.5,33.7,6,7.36,43.45,"USGS","13192200",19.3,"A",16.9,"A",647,"A","2013",8,2013,242
"608",2013-08-31,0,11.9,21.6,31.3,1.3,6.24,39.89,"USGS","13192200",18.2,"A",16.3,"A",646,"A","2013",8,2013,243
"869",2014-06-01,0,6.8,16.1,25.4,0.1,3.26,27.35,"USGS","13192200",14.9,"A",13.6,"A",374,"A","2014",6,2014,152
