"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","waterYear","doy"
"166",2014-06-15,0.43,9.4,12.3,15.3,9.3,0.53,5.89,"USGS","12322000",11,"A",25200,"A","2014",6,2014,166
"167",2014-06-16,1.55,7.8,11.8,15.7,9.3,0.01,6.17,"USGS","12322000",10.5,"A",25000,"A","2014",6,2014,167
"168",2014-06-17,19.81,7.2,12,16.8,6.9,0.34,10.06,"USGS","12322000",10.5,"A",25200,"A","2014",6,2014,168
"169",2014-06-18,18.83,7.2,9.8,12.5,8.5,0.21,2.59,"USGS","12322000",10.5,"A",26900,"A","2014",6,2014,169
"170",2014-06-19,0.9,7.2,11.5,15.7,9.8,0.11,4.35,"USGS","12322000",10.5,"A",26800,"A","2014",6,2014,170
"171",2014-06-20,0,7.9,15.5,23.1,9.2,0.22,17.33,"USGS","12322000",10.5,"A",26100,"A","2014",6,2014,171
"172",2014-06-21,0,7.2,15.9,24.6,9.4,0.08,19.69,"USGS","12322000",11,"A",25400,"A","2014",6,2014,172
"173",2014-06-22,0,7.2,15.9,24.7,8.4,0.16,21.57,"USGS","12322000",12,"A",24700,"A","2014",6,2014,173
"174",2014-06-23,0,8.9,18.2,27.6,7.7,1.42,28.62,"USGS","12322000",12.5,"A",24200,"A","2014",6,2014,174
"175",2014-06-24,0,9,17.2,25.4,10,0.77,21.92,"USGS","12322000",12.5,"A",23700,"A","2014",6,2014,175
"176",2014-06-25,1.62,10,14,18,12.6,0.23,4.93,"USGS","12322000",13,"A",23700,"A","2014",6,2014,176
"177",2014-06-26,0,11.1,17.5,23.9,10.8,0.44,18.63,"USGS","12322000",13,"A",23500,"A","2014",6,2014,177
"178",2014-06-27,0.24,11.8,16.1,20.5,12.1,0.26,10.04,"USGS","12322000",13.5,"A",23200,"A","2014",6,2014,178
"179",2014-06-28,2.29,11.1,14.8,18.5,12.2,0.1,7.53,"USGS","12322000",13,"A",23500,"A","2014",6,2014,179
"180",2014-06-29,1.3,10,14.4,18.8,11.2,0.2,7.71,"USGS","12322000",13,"A",24500,"A","2014",6,2014,180
"181",2014-06-30,15.47,5.7,12.4,19.1,9.7,0,9.64,"USGS","12322000",12.5,"A",24100,"A","2014",6,2014,181
"182",2014-07-01,0,8.4,16.6,24.7,9.9,0.34,19.29,"USGS","12322000",12.5,"A",23300,"A","2014",7,2014,182
"183",2014-07-02,0,11.9,20.5,29.2,10.2,1.97,28.66,"USGS","12322000",13,"A",22400,"A","2014",7,2014,183
"184",2014-07-03,0,14.1,22.1,30.1,13.4,1.75,29.14,"USGS","12322000",13.5,"A",20900,"A","2014",7,2014,184
"185",2014-07-04,0.03,14,22.7,31.4,11.1,1.88,33.69,"USGS","12322000",14.5,"A",20600,"A","2014",7,2014,185
"186",2014-07-05,0,14,21.6,29.1,7.1,4.3,32.36,"USGS","12322000",15,"A",20200,"A","2014",7,2014,186
"187",2014-07-06,0,14.1,21.3,28.6,9.3,4.53,28.04,"USGS","12322000",15.5,"A",19300,"A","2014",7,2014,187
"188",2014-07-07,2.99,13.4,21.2,28.9,13,1.19,25,"USGS","12322000",15.5,"A",19400,"A","2014",7,2014,188
"189",2014-07-08,0,14,22.2,30.4,11.6,2.44,31.59,"USGS","12322000",15.5,"A",19300,"A","2014",7,2014,189
"190",2014-07-09,0.27,13.4,23.2,33,12.3,2.02,38.12,"USGS","12322000",16,"A",19200,"A","2014",7,2014,190
"191",2014-07-10,0,13.4,23.5,33.6,10.4,2.85,41.73,"USGS","12322000",16,"A",18700,"A","2014",7,2014,191
"192",2014-07-11,0.93,13.4,22.1,30.9,7.8,4.69,36.01,"USGS","12322000",17,"A",18500,"A","2014",7,2014,192
"193",2014-07-12,0,11.8,21.4,31,9.6,3.03,33.73,"USGS","12322000",16.5,"A",18300,"A","2014",7,2014,193
"194",2014-07-13,0,13,23.1,33.2,9.3,3.97,41.25,"USGS","12322000",17,"A",18200,"A","2014",7,2014,194
"195",2014-07-14,0.5,13.4,23.7,33.9,10.6,4.01,42.83,"USGS","12322000",16.5,"A",17800,"A","2014",7,2014,195
"196",2014-07-15,0.64,15.7,19.7,23.7,14.3,1.75,11.65,"USGS","12322000",16.5,"A",18000,"A","2014",7,2014,196
"197",2014-07-16,0,15.7,23.1,30.5,14.1,2.02,28.79,"USGS","12322000",17,"A",17800,"A","2014",7,2014,197
"198",2014-07-17,0,14,24.1,34.2,14.6,0.76,38.73,"USGS","12322000",16.5,"A",17700,"A","2014",7,2014,198
"199",2014-07-18,0,11.8,21.6,31.4,10.8,1.46,34.24,"USGS","12322000",17.5,"A",17500,"A","2014",7,2014,199
"200",2014-07-19,0,12.4,20.2,28,10.2,3.23,26.15,"USGS","12322000",17.5,"A",17300,"A","2014",7,2014,200
"201",2014-07-20,0,13.5,19.5,25.6,12.7,2.72,17.68,"USGS","12322000",17,"A",16900,"A","2014",7,2014,201
"202",2014-07-21,0,10.7,19.1,27.4,10.3,1.6,25.83,"USGS","12322000",16,"A",15700,"A","2014",7,2014,202
"203",2014-07-22,0,12.4,18.8,25.3,8.5,2.7,21.73,"USGS","12322000",15.5,"A",15400,"A","2014",7,2014,203
"204",2014-07-23,0.32,11.2,16.6,22,12.7,0.05,10.63,"USGS","12322000",15,"A",15000,"A","2014",7,2014,204
"205",2014-07-24,1.43,12.3,20.7,29.2,13.1,0.67,25.57,"USGS","12322000",15,"A",15400,"A","2014",7,2014,205
"206",2014-07-25,0.34,7.9,11.4,14.9,8.3,0.5,6.58,"USGS","12322000",14.5,"A",15300,"A","2014",7,2014,206
"207",2014-07-26,0,9.5,15.7,21.9,8.4,1.02,15.5,"USGS","12322000",15.5,"A",15100,"A","2014",7,2014,207
"208",2014-07-27,0,9.6,18.8,28.1,9,0.96,27.26,"USGS","12322000",15.5,"A",13900,"A","2014",7,2014,208
"209",2014-07-28,0,12.4,22.2,32.1,9.1,3.26,38.53,"USGS","12322000",16,"A",13600,"A","2014",7,2014,209
"210",2014-07-29,8.55,12.3,22.4,32.4,10.3,2.5,39.48,"USGS","12322000",16.5,"A",13300,"A","2014",7,2014,210
"211",2014-07-30,0,13,22.8,32.6,10.4,2.89,40.88,"USGS","12322000",16.5,"A",13300,"A","2014",7,2014,211
"212",2014-07-31,0,12.9,23.4,34,11,2.47,42.46,"USGS","12322000",16.5,"A",13300,"A","2014",7,2014,212
"213",2014-08-01,0,12.3,23.4,34.4,9.1,2.33,44.85,"USGS","12322000",16.5,"A",13100,"A","2014",8,2014,213
"214",2014-08-02,0,12.3,22.5,32.7,9.7,3.93,39.24,"USGS","12322000",17,"A",12400,"A","2014",8,2014,214
"215",2014-08-03,0.7,14,23.3,32.6,11.6,1.67,38.61,"USGS","12322000",17,"A",12400,"A","2014",8,2014,215
"216",2014-08-04,0,12.9,22.5,32,11.8,1.05,35.52,"USGS","12322000",17,"A",12100,"A","2014",8,2014,216
"217",2014-08-05,0,12.4,22.2,32,11.2,1.17,37.79,"USGS","12322000",17,"A",11400,"A","2014",8,2014,217
"218",2014-08-06,0,12.4,22.7,33.1,10.7,1.93,39.89,"USGS","12322000",17,"A",11500,"A","2014",8,2014,218
"219",2014-08-07,0,12.4,22,31.6,9,3.22,36.26,"USGS","12322000",17,"A",11200,"A","2014",8,2014,219
"220",2014-08-08,0,11.3,20.6,30,8.2,3.16,33.1,"USGS","12322000",17,"A",11000,"A","2014",8,2014,220
"221",2014-08-09,0,11.4,20.5,29.7,7.3,3.93,32.21,"USGS","12322000",17,"A",10900,"A","2014",8,2014,221
"222",2014-08-10,0,10.2,20.5,30.7,7.8,2.58,35.01,"USGS","12322000",17,"A",10700,"A","2014",8,2014,222
"223",2014-08-11,0,11.4,21,30.7,7.4,3.69,36.49,"USGS","12322000",17,"A",10900,"A","2014",8,2014,223
"224",2014-08-12,0,11.3,23.1,34.8,7.3,4.23,48.97,"USGS","12322000",16.5,"A",10800,"A","2014",8,2014,224
"225",2014-08-13,1.09,14.6,19.3,24.1,12.6,0.73,14.92,"USGS","12322000",16,"A",11000,"A","2014",8,2014,225
"226",2014-08-14,1.03,15.8,23.2,30.6,13.5,0.96,31.61,"USGS","12322000",16,"A",10800,"A","2014",8,2014,226
"227",2014-08-15,3.35,14.5,17.6,20.7,15.8,0.09,5.89,"USGS","12322000",16,"A",11000,"A","2014",8,2014,227
"228",2014-08-16,2.08,13.4,17.8,22.1,15,0.17,8.67,"USGS","12322000",16,"A",11200,"A","2014",8,2014,228
"229",2014-08-17,0.05,13.4,17.8,22.2,15.3,0.25,8.21,"USGS","12322000",16.5,"A",11000,"A","2014",8,2014,229
"230",2014-08-18,21.63,11.8,18,24.1,14.9,0.04,13.67,"USGS","12322000",16,"A",10900,"A","2014",8,2014,230
"231",2014-08-19,0.05,12.3,20.6,28.9,14.1,0.14,25.4,"USGS","12322000",16,"A",11000,"A","2014",8,2014,231
"232",2014-08-20,2.69,10.7,17.5,24.3,13.7,0.02,14.41,"USGS","12322000",16,"A",10600,"A","2014",8,2014,232
"233",2014-08-21,8.19,8.2,15.7,23.1,13.4,0,12.94,"USGS","12322000",16,"A",11000,"A","2014",8,2014,233
"234",2014-08-22,2.22,8.9,16.6,24.3,11.4,0.01,17.63,"USGS","12322000",16.5,"A",10800,"A","2014",8,2014,234
"235",2014-08-23,0.63,10.7,14.3,17.9,9.4,1.42,8.45,"USGS","12322000",16,"A",10800,"A","2014",8,2014,235
"236",2014-08-24,0,8.5,16.3,24.1,7.8,0.64,19.93,"USGS","12322000",15.5,"A",10900,"A","2014",8,2014,236
"237",2014-08-25,0,9.1,17.1,25.2,8.8,0.54,21.76,"USGS","12322000",16,"A",10900,"A","2014",8,2014,237
"238",2014-08-26,0,8.5,17.1,25.7,8.6,0.59,23.51,"USGS","12322000",15.5,"A",10500,"A","2014",8,2014,238
"239",2014-08-27,0,8.5,18.8,29,10.5,0.48,27.88,"USGS","12322000",15.5,"A",10800,"A","2014",8,2014,239
"240",2014-08-28,0,8.4,19.8,31.2,10.8,0.03,33.72,"USGS","12322000",15.5,"A",10400,"A","2014",8,2014,240
"241",2014-08-29,0,10.7,19.9,29,11,0.65,28.01,"USGS","12322000",15.5,"A",10700,"A","2014",8,2014,241
"242",2014-08-30,0,9.6,18.7,27.9,9.2,0.43,26.91,"USGS","12322000",15.5,"A",10500,"A","2014",8,2014,242
"243",2014-08-31,0.18,10.1,16.6,23.1,8,1.09,18.61,"USGS","12322000",15,"A",10400,"A","2014",8,2014,243
"517",2015-06-01,0.06,12.7,18.8,25,11.6,0.57,19.36,"USGS","12322000",13,"A",25400,"A","2015",6,2015,152
"518",2015-06-02,11.74,12.7,19.4,26.1,11.5,0.31,22.07,"USGS","12322000",13.5,"A",25700,"A","2015",6,2015,153
"519",2015-06-03,10.5,9.9,12.3,14.7,11.2,0.14,3.07,"USGS","12322000",13,"A",26600,"A","2015",6,2015,154
"520",2015-06-04,0.75,7.8,12.8,17.9,10.1,0.07,8.75,"USGS","12322000",12.5,"A",25400,"A","2015",6,2015,155
"521",2015-06-05,1.8,7.8,14,20.3,11,0.08,10.7,"USGS","12322000",12,"A",22800,"A","2015",6,2015,156
"522",2015-06-06,0,8.9,17.5,26,9.5,0.38,22.29,"USGS","12322000",13,"A",22000,"A","2015",6,2015,157
"523",2015-06-07,0,11,19.9,28.7,9.8,1.91,28.4,"USGS","12322000",13.5,"A",21800,"A","2015",6,2015,158
"524",2015-06-08,0,12.2,21.7,31.3,11.7,1.45,33,"USGS","12322000",14,"A",21500,"A","2015",6,2015,159
"525",2015-06-09,0,12.2,22.9,33.6,10.3,2.25,41.81,"USGS","12322000",15,"A",20900,"A","2015",6,2015,160
"526",2015-06-10,0,11.7,21.9,32,7.8,2.53,39.63,"USGS","12322000",15.5,"A",19800,"A","2015",6,2015,161
"527",2015-06-11,0,12.2,21.7,31.3,9.1,3.07,35.33,"USGS","12322000",15.5,"A",18900,"A","2015",6,2015,162
"528",2015-06-12,0,10.7,20.7,30.7,6.6,2.41,35.59,"USGS","12322000",15.5,"A",18100,"A","2015",6,2015,163
"529",2015-06-13,0,5.5,14.5,23.5,3.3,1.31,21.55,"USGS","12322000",15,"A",18100,"A","2015",6,2015,164
"530",2015-06-14,0,7.1,15,23,3.9,1.84,20.5,"USGS","12322000",15,"A",18000,"A","2015",6,2015,165
"531",2015-06-15,0,9.3,16.9,24.5,4.7,2.65,23.26,"USGS","12322000",14,"A",18000,"A","2015",6,2015,166
"532",2015-06-16,0,11,18.5,26.1,6.1,3.3,24.86,"USGS","12322000",14,"A",17500,"A","2015",6,2015,167
"533",2015-06-17,0,11,19.7,28.3,7.3,3.12,30.17,"USGS","12322000",14.5,"A",15100,"A","2015",6,2015,168
"534",2015-06-18,0.81,13.5,20.3,27.1,9.9,2.43,25.46,"USGS","12322000",15,"A",14600,"A","2015",6,2015,169
"535",2015-06-19,0,8.5,16.5,24.6,10.1,0,18.46,"USGS","12322000",16,"A",14600,"A","2015",6,2015,170
"536",2015-06-20,0.59,8.4,16.8,25.3,7.4,1.56,21.92,"USGS","12322000",16.5,"A",14200,"A","2015",6,2015,171
"537",2015-06-21,0.4,9.9,17.6,25.2,4.1,3.47,24.86,"USGS","12322000",16,"A",14000,"A","2015",6,2015,172
"538",2015-06-22,0,6.8,16.3,25.8,4.5,1.69,26.23,"USGS","12322000",16,"A",14200,"A","2015",6,2015,173
"539",2015-06-23,0,8.9,18,27.2,6.8,2.28,26.96,"USGS","12322000",15.5,"A",13900,"A","2015",6,2015,174
"540",2015-06-24,0,11.6,18.8,26.1,8.9,2.07,23.54,"USGS","12322000",15,"A",13800,"A","2015",6,2015,175
"541",2015-06-25,0,11.7,18.8,25.9,10.4,1.91,22.67,"USGS","12322000",15,"A",14000,"A","2015",6,2015,176
"542",2015-06-26,0,11.8,21.4,31,9.5,2.07,34.42,"USGS","12322000",15,"A",13900,"A","2015",6,2015,177
"543",2015-06-27,0,15,24.8,34.6,11.2,4.61,43.49,"USGS","12322000",15.5,"A",13800,"A","2015",6,2015,178
"544",2015-06-28,0,15.6,26.1,36.6,12.4,4.18,50.08,"USGS","12322000",16.5,"A",13800,"A","2015",6,2015,179
"545",2015-06-29,0,17.8,28,38.2,13.5,5.22,55.82,"USGS","12322000",17,"A",13600,"A","2015",6,2015,180
"546",2015-06-30,3.65,13.3,22.2,31,16,0.19,27.81,"USGS","12322000",17,"A",12900,"A","2015",6,2015,181
"547",2015-07-01,0.21,17,24.4,31.7,13.5,1.34,33.05,"USGS","12322000",17.5,"A",11600,"A","2015",7,2015,182
"548",2015-07-02,0,16.2,24.2,32.2,11,4.47,37.07,"USGS","12322000",17,"A",11900,"A","2015",7,2015,183
"549",2015-07-03,0,15.9,25.4,34.9,10.8,5.09,45.11,"USGS","12322000",17,"A",12100,"A","2015",7,2015,184
"550",2015-07-04,0,16.1,26.2,36.2,9.7,5.83,50.4,"USGS","12322000",18,"A",11800,"A","2015",7,2015,185
"551",2015-07-05,0.21,16.9,25.9,35,7.3,5.97,46.68,"USGS","12322000",17.5,"A",11700,"A","2015",7,2015,186
"552",2015-07-06,0,14.9,21.1,27.2,6.5,6.55,26.28,"USGS","12322000",17.5,"A",11800,"A","2015",7,2015,187
"553",2015-07-07,2.88,17.2,23.6,30.1,9,8.06,32.04,"USGS","12322000",17.5,"A",11700,"A","2015",7,2015,188
"554",2015-07-08,0.6,16.4,22.7,29.1,12.5,4.1,27.28,"USGS","12322000",17,"A",11400,"A","2015",7,2015,189
"555",2015-07-09,0,16.1,24.5,33,9.6,3.9,41.14,"USGS","12322000",16.5,"A",11300,"A","2015",7,2015,190
"556",2015-07-10,0,16.5,25.7,34.9,9.3,6.84,46.16,"USGS","12322000",16,"A",10600,"A","2015",7,2015,191
"557",2015-07-11,0.01,18,26.1,34.2,11.7,5.06,41.94,"USGS","12322000",16,"A",11200,"A","2015",7,2015,192
"558",2015-07-12,1.01,19.2,21.4,23.6,15,2.64,12.26,"USGS","12322000",16.5,"A",11100,"A","2015",7,2015,193
"559",2015-07-13,0,14.9,21.1,27.4,9.9,4.67,25.57,"USGS","12322000",16.5,"A",10600,"A","2015",7,2015,194
"560",2015-07-14,2.27,13,19.9,26.8,11.7,1.42,22.49,"USGS","12322000",16.5,"A",10500,"A","2015",7,2015,195
"561",2015-07-15,0.6,12.3,18.9,25.5,11.8,0.81,19.9,"USGS","12322000",16,"A",10800,"A","2015",7,2015,196
"562",2015-07-16,0,12.6,20.9,29.1,9.3,1.33,29.86,"USGS","12322000",16,"A",10400,"A","2015",7,2015,197
"563",2015-07-17,0,10.5,18,25.6,4.3,3.71,25.95,"USGS","12322000",16,"A",10700,"A","2015",7,2015,198
"564",2015-07-18,0,10.8,18.2,25.5,6.5,4.17,23.33,"USGS","12322000",16,"A",10600,"A","2015",7,2015,199
"565",2015-07-19,0,14.4,22.3,30.2,8.1,4.22,33.74,"USGS","12322000",16,"A",10600,"A","2015",7,2015,200
"566",2015-07-20,0,14.7,23.8,32.8,10.6,4.8,37.32,"USGS","12322000",16,"A",10400,"A","2015",7,2015,201
"567",2015-07-21,0.53,18.9,25.8,32.6,11.6,5.43,35.95,"USGS","12322000",16,"A",10600,"A","2015",7,2015,202
"568",2015-07-22,0,16.6,23.2,29.8,3.5,9.97,34.89,"USGS","12322000",16.5,"A",10700,"A","2015",7,2015,203
"569",2015-07-23,0,13.5,20.3,27.2,3.9,6.52,28.45,"USGS","12322000",16.5,"A",10500,"A","2015",7,2015,204
"570",2015-07-24,0,11.4,19.8,28.3,4.2,5.08,30.74,"USGS","12322000",16.5,"A",10400,"A","2015",7,2015,205
"571",2015-07-25,0,13.6,20.5,27.4,6.8,6.08,26.85,"USGS","12322000",16.5,"A",9280,"A","2015",7,2015,206
"572",2015-07-26,7.24,15,19,22.9,11.6,1,15.64,"USGS","12322000",16,"A",8820,"A","2015",7,2015,207
"573",2015-07-27,1.16,12.7,16.8,21,9.4,0.84,14.09,"USGS","12322000",16,"A",8990,"A","2015",7,2015,208
"574",2015-07-28,2.21,10.3,15.8,21.4,8.2,0.7,15.49,"USGS","12322000",15.5,"A",8880,"A","2015",7,2015,209
"575",2015-07-29,0,7.4,16.1,24.8,8.3,0.43,21.23,"USGS","12322000",15.5,"A",9070,"A","2015",7,2015,210
"576",2015-07-30,0,8.4,19.4,30.4,6.8,0.82,35.25,"USGS","12322000",15.5,"A",9080,"A","2015",7,2015,211
"577",2015-07-31,0,12,22.8,33.7,6.3,4.46,44.65,"USGS","12322000",16,"A",8730,"A","2015",7,2015,212
"578",2015-08-01,0,13.2,24.9,36.6,4.6,6.05,54.87,"USGS","12322000",16,"A",8930,"A","2015",8,2015,213
"579",2015-08-02,0,13,24.7,36.5,3.7,6.33,55.11,"USGS","12322000",16.5,"A",8870,"A","2015",8,2015,214
"580",2015-08-03,0,12.7,23.7,34.6,5.3,6.45,47.79,"USGS","12322000",17,"A",8420,"A","2015",8,2015,215
"581",2015-08-04,0,16.5,24.1,31.8,9.1,5.93,36.94,"USGS","12322000",17.5,"A",8830,"A","2015",8,2015,216
"582",2015-08-05,0,16.1,23.4,30.6,8.9,6.28,33.22,"USGS","12322000",17.5,"A",8140,"A","2015",8,2015,217
"583",2015-08-06,0,14.3,20.8,27.4,6.5,4.46,28.74,"USGS","12322000",17,"A",8610,"A","2015",8,2015,218
"584",2015-08-07,0,8.6,16,23.3,7.4,1.34,18.91,"USGS","12322000",17,"A",8230,"A","2015",8,2015,219
"585",2015-08-08,0,9.3,19,28.6,6,2.67,30.34,"USGS","12322000",17,"A",8630,"A","2015",8,2015,220
"586",2015-08-09,0,8.7,19.5,30.3,4.8,3.26,35.34,"USGS","12322000",17,"A",8550,"A","2015",8,2015,221
"587",2015-08-10,0.25,15.8,21.6,27.3,8.9,5.47,25.25,"USGS","12322000",17,"A",8280,"A","2015",8,2015,222
"588",2015-08-11,0,15.5,23.7,31.9,9.6,5.23,37,"USGS","12322000",16.5,"A",8240,"A","2015",8,2015,223
"589",2015-08-12,0,16,25.5,35.1,8.2,6.64,48.17,"USGS","12322000",16.5,"A",8410,"A","2015",8,2015,224
"590",2015-08-13,0,16.8,26.8,36.9,8.8,6.86,52.4,"USGS","12322000",16.5,"A",8120,"A","2015",8,2015,225
"591",2015-08-14,0,18.7,27.3,35.9,9.1,8.65,50.46,"USGS","12322000",16.5,"A",8800,"A","2015",8,2015,226
"592",2015-08-15,2.06,16.2,24.5,32.7,7.6,6.99,40.25,"USGS","12322000",17.5,"A",8410,"A","2015",8,2015,227
"593",2015-08-16,5.11,9.9,17.1,24.4,9.1,1.15,19.44,"USGS","12322000",17.5,"A",8090,"A","2015",8,2015,228
"594",2015-08-17,0,11.8,19.1,26.5,8,1.58,25.07,"USGS","12322000",17,"A",7970,"A","2015",8,2015,229
"595",2015-08-18,0,12.5,20.5,28.6,4.8,5.26,31.58,"USGS","12322000",17,"A",7910,"A","2015",8,2015,230
"596",2015-08-19,0,11.4,20.7,30,5.3,4.67,34.55,"USGS","12322000",16.5,"A",8260,"A","2015",8,2015,231
"597",2015-08-20,0,14,22.9,31.8,5.7,6.06,39.22,"USGS","12322000",16,"A",8680,"A","2015",8,2015,232
"598",2015-08-21,0,15.1,20.6,26.1,7.4,8.88,23.13,"USGS","12322000",16,"A",7890,"A","2015",8,2015,233
"599",2015-08-22,1.04,8,15.5,22.9,4.7,2.75,20.28,"USGS","12322000",16,"A",8270,"A","2015",8,2015,234
"600",2015-08-23,0,6.3,15.2,24.1,1.2,2.81,23.81,"USGS","12322000",16.5,"A",8220,"A","2015",8,2015,235
"601",2015-08-24,0,7.8,18.4,28.9,1.6,4.24,34.11,"USGS","12322000",16,"A",7950,"A","2015",8,2015,236
"602",2015-08-25,0,10.7,20,29.4,5.2,5.05,32.39,"USGS","12322000",15.5,"A",7970,"A","2015",8,2015,237
"603",2015-08-26,0,11.6,21.2,30.8,7,4.14,35.08,"USGS","12322000",15,"A",7900,"A","2015",8,2015,238
"604",2015-08-27,0,10.5,20.9,31.3,7.6,3.4,35.7,"USGS","12322000",14.5,"A",8420,"A","2015",8,2015,239
"605",2015-08-28,0,12.1,21.3,30.5,6.8,4.43,34.35,"USGS","12322000",15,"A",8290,"A","2015",8,2015,240
"606",2015-08-29,0,14.5,19.6,24.7,9.6,5.17,19.67,"USGS","12322000",15.5,"A",8670,"A","2015",8,2015,241
"607",2015-08-30,0.32,12.7,19.1,25.6,8.6,3.74,22.21,"USGS","12322000",15.5,"A",8180,"A","2015",8,2015,242
"608",2015-08-31,9.05,9.5,12.7,15.8,9.2,0.49,5.8,"USGS","12322000",15,"A",8290,"A","2015",8,2015,243
"883",2016-06-01,0,6.3,14.8,23.3,4.9,1.22,21.08,"USGS","12322000",11.5,"A",23900,"A","2016",6,2016,153
"884",2016-06-02,7.68,13.5,20,26.4,8.6,3.4,24.33,"USGS","12322000",12,"A",23700,"A","2016",6,2016,154
"885",2016-06-03,0,12.5,16.9,21.3,9,3.22,13.98,"USGS","12322000",13,"A",22300,"A","2016",6,2016,155
"886",2016-06-04,0,11.8,18.9,26.1,8.8,1.8,22.73,"USGS","12322000",14,"A",21500,"A","2016",6,2016,156
"887",2016-06-05,0,11.9,21.2,30.4,9.6,2.46,33.42,"USGS","12322000",14,"A",20400,"A","2016",6,2016,157
"888",2016-06-06,0,13.9,23.6,33.3,10.3,3.93,40.64,"USGS","12322000",14.5,"A",19500,"A","2016",6,2016,158
"889",2016-06-07,0,14.7,24.9,35.2,11.4,4.15,45.52,"USGS","12322000",15,"A",19200,"A","2016",6,2016,159
"890",2016-06-08,0,16.3,25.1,34,10.7,4.63,42.32,"USGS","12322000",15.5,"A",18100,"A","2016",6,2016,160
"891",2016-06-09,1.1,13.7,19.1,24.4,11.9,1.91,15.73,"USGS","12322000",16,"A",17400,"A","2016",6,2016,161
"892",2016-06-10,0.01,11.7,17.3,22.9,7.4,1.38,19.2,"USGS","12322000",16,"A",15500,"A","2016",6,2016,162
"893",2016-06-11,1.41,9.8,12.5,15.2,9.6,0.52,5.36,"USGS","12322000",15,"A",15100,"A","2016",6,2016,163
"894",2016-06-12,3.44,6.5,11.6,16.7,6.2,0.4,10.03,"USGS","12322000",14.5,"A",14500,"A","2016",6,2016,164
"895",2016-06-13,0.13,7.6,14.3,21.1,6.8,0.36,15.69,"USGS","12322000",14.5,"A",13400,"A","2016",6,2016,165
"896",2016-06-14,0,10,16.3,22.5,6.9,1.5,17.7,"USGS","12322000",14,"A",12500,"A","2016",6,2016,166
"897",2016-06-15,2.02,3.6,9.7,15.8,3.6,0.48,10.88,"USGS","12322000",14,"A",11500,"A","2016",6,2016,167
"898",2016-06-16,0,5.1,11.7,18.3,3.3,0.75,14.49,"USGS","12322000",14,"A",11500,"A","2016",6,2016,168
"899",2016-06-17,4.89,5.8,10.8,15.9,5.4,0.36,9.53,"USGS","12322000",14,"A",11000,"A","2016",6,2016,169
"900",2016-06-18,0,6.6,13.8,21.1,5.3,0.53,17.79,"USGS","12322000",13.5,"A",11100,"A","2016",6,2016,170
"901",2016-06-19,1.65,10.4,14.4,18.3,7.2,1.15,10.28,"USGS","12322000",13.5,"A",10700,"A","2016",6,2016,171
"902",2016-06-20,0,7.8,13.9,19.9,5.8,0.75,14.72,"USGS","12322000",13.5,"A",10700,"A","2016",6,2016,172
"903",2016-06-21,0,8.5,17.8,27.2,6.5,1.05,27.93,"USGS","12322000",14,"A",10800,"A","2016",6,2016,173
