"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00001","X_00010_00001_cd","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","waterYear","doy"
"168",2012-06-16,0,4.6,13.9,23.3,3.2,0.35,21.8,"USGS","12305000",10.5,"A",9.5,"A",44000,"A","2012",6,2012,168
"169",2012-06-17,4.79,7.8,16.1,24.3,8.3,0.27,20.89,"USGS","12305000",10,"A",9.5,"A",40000,"A","2012",6,2012,169
"170",2012-06-18,15.76,9.8,15.8,21.8,11.3,0,14.54,"USGS","12305000",9.5,"A",9,"A",39700,"A","2012",6,2012,170
"171",2012-06-19,3.47,8.5,11.6,14.6,8.7,0.3,5.79,"USGS","12305000",10.5,"A",9.5,"A",40100,"A","2012",6,2012,171
"172",2012-06-20,0,7.3,12.6,18,7.1,0.28,10.9,"USGS","12305000",10.5,"A",9.5,"A",42900,"A","2012",6,2012,172
"173",2012-06-21,0,7.3,15.1,23,7.4,0.37,18.95,"USGS","12305000",11.5,"A",10,"A",43500,"A","2012",6,2012,173
"174",2012-06-22,0,7.9,17.8,27.6,8.3,0.56,27.01,"USGS","12305000",12,"A",11,"A",44900,"A","2012",6,2012,174
"175",2012-06-23,0.49,11.2,19.5,27.7,11.5,0.63,24.57,"USGS","12305000",12.5,"A",12,"A",43400,"A","2012",6,2012,175
"176",2012-06-24,3.52,12.4,18.1,23.7,13.4,0.42,13.94,"USGS","12305000",13,"A",12,"A",43500,"A","2012",6,2012,176
"177",2012-06-25,0,12,17.8,23.6,11.8,0.53,14.82,"USGS","12305000",13,"A",12,"A",46200,"A","2012",6,2012,177
"178",2012-06-26,1.81,10.3,16.5,22.6,10.3,0.65,15.05,"USGS","12305000",12.5,"A",11.5,"A",48900,"A","2012",6,2012,178
"179",2012-06-27,20.42,8.7,10.7,12.7,8.6,0.25,3.11,"USGS","12305000",12,"A",11,"A",50900,"A","2012",6,2012,179
"180",2012-06-28,0.37,5.4,12.9,20.3,6.6,0.22,14.6,"USGS","12305000",12.5,"A",11.5,"A",53000,"A","2012",6,2012,180
"181",2012-06-29,0.19,4.8,16.5,28.2,8.9,0.28,28.48,"USGS","12305000",12,"A",11.5,"A",53300,"A","2012",6,2012,181
"182",2012-06-30,0,10.3,17.9,25.5,10.8,0.3,20.47,"USGS","12305000",11.5,"A",11,"A",52900,"A","2012",6,2012,182
"183",2012-07-01,1.06,10.2,18.5,26.9,12.9,0.27,21.28,"USGS","12305000",11.5,"A",11,"A",53200,"A","2012",7,2012,183
"184",2012-07-02,7.01,11.6,17.3,23.1,13.1,0.23,13.56,"USGS","12305000",12,"A",11.5,"A",53100,"A","2012",7,2012,184
"185",2012-07-03,6.24,12.6,19.9,27.3,11.4,0.59,24.83,"USGS","12305000",11.5,"A",11,"A",55200,"A","2012",7,2012,185
"186",2012-07-04,2.3,5.1,11.8,18.5,7.1,0.36,13.1,"USGS","12305000",11,"A",10,"A",54900,"A","2012",7,2012,186
"187",2012-07-05,0,5.1,14.6,24,4.8,0.52,22.63,"USGS","12305000",11.5,"A",10.5,"A",53700,"A","2012",7,2012,187
"188",2012-07-06,0,6.2,16.9,27.6,6.3,0.75,28.73,"USGS","12305000",12,"A",11,"A",53100,"A","2012",7,2012,188
"189",2012-07-07,0,7.4,19,30.6,8.2,0.63,35.12,"USGS","12305000",12.5,"A",11.5,"A",52400,"A","2012",7,2012,189
"190",2012-07-08,0,9.5,20.9,32.2,10.7,0.68,36.9,"USGS","12305000",14,"A",12.5,"A",50000,"A","2012",7,2012,190
"191",2012-07-09,0,12.7,23.8,34.9,12.4,1.07,43.98,"USGS","12305000",13.5,"A",13,"A",47600,"A","2012",7,2012,191
"192",2012-07-10,0,13.7,23.3,33,14,1.24,35.39,"USGS","12305000",14.5,"A",13,"A",47300,"A","2012",7,2012,192
"193",2012-07-11,0.27,13.4,22.5,31.5,13.5,0.83,32.42,"USGS","12305000",15,"A",13.5,"A",47000,"A","2012",7,2012,193
"194",2012-07-12,0,13.3,23.4,33.5,14,0.68,37.65,"USGS","12305000",14.5,"A",14,"A",46600,"A","2012",7,2012,194
"195",2012-07-13,0.62,14.3,24.6,35,13.6,1.24,44.33,"USGS","12305000",14.5,"A",13.5,"A",46400,"A","2012",7,2012,195
"196",2012-07-14,15.48,17.4,25.6,33.7,15.2,1.05,37.46,"USGS","12305000",14,"A",13.5,"A",47000,"A","2012",7,2012,196
"197",2012-07-15,6.81,15.5,20.8,26.2,16.8,0.13,15.4,"USGS","12305000",14.5,"A",14,"A",47500,"A","2012",7,2012,197
"198",2012-07-16,6.88,13.3,19.1,24.9,15.5,0.1,13.8,"USGS","12305000",14,"A",13,"A",47000,"A","2012",7,2012,198
"199",2012-07-17,0,13.7,22.3,31,15.4,0.25,28.62,"USGS","12305000",14.5,"A",13.5,"A",45900,"A","2012",7,2012,199
"200",2012-07-18,1.22,13.7,20.8,28,15.8,0.2,19.33,"USGS","12305000",14.5,"A",14,"A",43600,"A","2012",7,2012,200
"201",2012-07-19,0,14,23.1,32.2,13.7,0.3,35.29,"USGS","12305000",14,"A",13,"A",40400,"A","2012",7,2012,201
"202",2012-07-20,0.05,15.3,24.6,34,13.7,1.56,40.24,"USGS","12305000",13.5,"A",13,"A",37400,"A","2012",7,2012,202
"203",2012-07-21,4.72,13.6,21.2,28.9,14.4,0.31,23.15,"USGS","12305000",14,"A",13,"A",36800,"A","2012",7,2012,203
"204",2012-07-22,0,9.9,19.1,28.3,12.1,0.14,26.45,"USGS","12305000",14,"A",13,"A",34600,"A","2012",7,2012,204
"205",2012-07-23,0.94,10.3,21,31.8,11.5,0.36,34.72,"USGS","12305000",13.5,"A",13,"A",32100,"A","2012",7,2012,205
"206",2012-07-24,0,8.3,14.7,21.1,5.6,1.02,16.68,"USGS","12305000",13.5,"A",12.5,"A",29800,"A","2012",7,2012,206
"207",2012-07-25,0,8.5,16.8,25.2,9.5,0.65,20.08,"USGS","12305000",14,"A",13,"A",27900,"A","2012",7,2012,207
"208",2012-07-26,0,9.8,19.6,29.3,11.6,0.32,28.57,"USGS","12305000",14,"A",13,"A",26700,"A","2012",7,2012,208
"209",2012-07-27,0,11.4,21.8,32.1,12.2,0.59,35.7,"USGS","12305000",15,"A",14,"A",25300,"A","2012",7,2012,209
"210",2012-07-28,0,11.9,22.1,32.3,12.4,0.67,35.28,"USGS","12305000",15.5,"A",14.5,"A",25100,"A","2012",7,2012,210
"211",2012-07-29,0,9.7,20.2,30.6,8,0.64,36.46,"USGS","12305000",15,"A",14,"A",25000,"A","2012",7,2012,211
"212",2012-07-30,0,9.1,20,30.9,8.7,0.87,35.51,"USGS","12305000",15,"A",14,"A",24900,"A","2012",7,2012,212
"213",2012-07-31,0,9.7,20.6,31.6,9.6,0.94,35.58,"USGS","12305000",14.5,"A",14,"A",24900,"A","2012",7,2012,213
"214",2012-08-01,0,10.6,20.5,30.4,7.6,1.81,35.28,"USGS","12305000",14.5,"A",13.5,"A",23500,"A","2012",8,2012,214
"215",2012-08-02,0,9.8,20.2,30.6,7.3,1.79,35.54,"USGS","12305000",14.5,"A",13,"A",23000,"A","2012",8,2012,215
"216",2012-08-03,0.12,8.7,17,25.3,8.2,1.65,21.65,"USGS","12305000",14,"A",13,"A",21700,"A","2012",8,2012,216
"217",2012-08-04,0,7.3,17.5,27.8,6.7,0.84,28.69,"USGS","12305000",14.5,"A",13.5,"A",21200,"A","2012",8,2012,217
"218",2012-08-05,0,8.3,19.8,31.4,9.7,0.81,35.01,"USGS","12305000",15.5,"A",14.5,"A",21200,"A","2012",8,2012,218
"219",2012-08-06,0,11.1,23,34.8,12.1,1.22,42.85,"USGS","12305000",15.5,"A",14.5,"A",21100,"A","2012",8,2012,219
"220",2012-08-07,0,12.3,22.4,32.5,13.9,0.7,33.01,"USGS","12305000",15.5,"A",14.5,"A",19500,"A","2012",8,2012,220
"221",2012-08-08,0,12.2,23.4,34.6,12.4,0.43,43.9,"USGS","12305000",15.5,"A",14.5,"A",18900,"A","2012",8,2012,221
"222",2012-08-09,0,11.3,21.1,30.9,11.7,1.57,30.51,"USGS","12305000",15.5,"A",14.5,"A",18900,"A","2012",8,2012,222
"223",2012-08-10,0,9,20.4,31.8,8.9,1.1,37.76,"USGS","12305000",15.5,"A",14.5,"A",18800,"A","2012",8,2012,223
"224",2012-08-11,0,7.7,20,32.3,7.9,0.9,39.83,"USGS","12305000",15,"A",14.5,"A",18900,"A","2012",8,2012,224
"225",2012-08-12,0,9.3,20.7,32,8.9,1.19,37.66,"USGS","12305000",15,"A",14,"A",18800,"A","2012",8,2012,225
"226",2012-08-13,0,9.4,21.4,33.5,8.7,1.33,42.51,"USGS","12305000",15.5,"A",14.5,"A",17400,"A","2012",8,2012,226
"227",2012-08-14,0,9.9,21.8,33.7,8.9,1.37,43.07,"USGS","12305000",16,"A",15,"A",17000,"A","2012",8,2012,227
"228",2012-08-15,0,11.2,21.6,32.1,8.7,2.83,36.59,"USGS","12305000",16,"A",15,"A",16900,"A","2012",8,2012,228
"229",2012-08-16,0,8.1,17.2,26.4,5.5,2.25,25.48,"USGS","12305000",16,"A",15,"A",17000,"A","2012",8,2012,229
"230",2012-08-17,0,7,18.8,30.6,4.6,1.66,36.97,"USGS","12305000",16.5,"A",15,"A",16900,"A","2012",8,2012,230
"231",2012-08-18,0,7.8,20.3,32.9,7.9,1.49,40.35,"USGS","12305000",16.5,"A",15.5,"A",16900,"A","2012",8,2012,231
"232",2012-08-19,0,9.6,22.4,35.3,8.1,1.55,48.86,"USGS","12305000",16.5,"A",15.5,"A",15400,"A","2012",8,2012,232
"233",2012-08-20,0,12.2,24,35.8,9,3.45,48.8,"USGS","12305000",16,"A",15.5,"A",15000,"A","2012",8,2012,233
"234",2012-08-21,0,12.2,23.2,34.1,9.4,3.14,43.48,"USGS","12305000",16,"A",15,"A",15000,"A","2012",8,2012,234
"235",2012-08-22,5.22,11.1,16.7,22.3,12.3,0.44,11.25,"USGS","12305000",15.5,"A",15,"A",14700,"A","2012",8,2012,235
"236",2012-08-23,0,8.2,17,25.8,8.5,0.47,22.95,"USGS","12305000",16,"A",15,"A",14900,"A","2012",8,2012,236
"237",2012-08-24,0,7.8,17.2,26.7,6,0.92,26.33,"USGS","12305000",15.5,"A",14.5,"A",14800,"A","2012",8,2012,237
"238",2012-08-25,0,4.2,13.2,22.3,2.6,0.96,19.88,"USGS","12305000",14.5,"A",13.5,"A",13600,"A","2012",8,2012,238
"239",2012-08-26,0,3,14.2,25.4,4,0.62,24.85,"USGS","12305000",15,"A",14,"A",13100,"A","2012",8,2012,239
"240",2012-08-27,0.04,6.1,17.9,29.7,7.3,1.06,32.61,"USGS","12305000",17,"A",15.5,"A",13100,"A","2012",8,2012,240
"241",2012-08-28,0,9.3,19.9,30.5,7,2.77,34.33,"USGS","12305000",16.5,"A",16,"A",13100,"A","2012",8,2012,241
"242",2012-08-29,1.03,8.4,19.7,31,6.3,1.92,36.16,"USGS","12305000",16.5,"A",16,"A",13000,"A","2012",8,2012,242
"243",2012-08-30,0,6.6,15.3,24.1,4.3,1.75,22.44,"USGS","12305000",16,"A",15,"A",13000,"A","2012",8,2012,243
"244",2012-08-31,0,4.8,15.6,26.3,4.3,0.96,26.43,"USGS","12305000",15.5,"A",15,"A",13000,"A","2012",8,2012,244
"518",2013-06-01,0,3.5,11.1,18.7,5.4,0.16,13.01,"USGS","12305000",11,"A",10,"A",32600,"A","2013",6,2013,152
"519",2013-06-02,0,3.4,12.3,21.1,5.7,0.14,16.92,"USGS","12305000",11,"A",10.5,"A",32300,"A","2013",6,2013,153
"520",2013-06-03,2.11,6.1,12.8,19.6,7.7,0.1,13.22,"USGS","12305000",11.5,"A",11,"A",32600,"A","2013",6,2013,154
"521",2013-06-04,4.03,7,13.9,20.9,9.1,0.1,13.66,"USGS","12305000",12,"A",11,"A",33100,"A","2013",6,2013,155
"522",2013-06-05,0,6.2,15.6,24.9,5.8,0.33,23.92,"USGS","12305000",12,"A",11,"A",31100,"A","2013",6,2013,156
"523",2013-06-06,0,7.7,17.3,26.9,7.8,1.35,25.93,"USGS","12305000",12.5,"A",11.5,"A",28000,"A","2013",6,2013,157
"524",2013-06-07,0,12.1,20.8,29.4,9.6,1.92,30.43,"USGS","12305000",12,"A",11,"A",28300,"A","2013",6,2013,158
"525",2013-06-08,0,8.6,17.2,25.8,8.1,1.75,23.14,"USGS","12305000",12,"A",11,"A",26800,"A","2013",6,2013,159
"526",2013-06-09,0,7.9,16.5,25,5.9,0.81,23.51,"USGS","12305000",12.5,"A",11.5,"A",24200,"A","2013",6,2013,160
"527",2013-06-10,0,5,14.8,24.5,3.2,0.86,24.29,"USGS","12305000",12,"A",11,"A",23000,"A","2013",6,2013,161
"528",2013-06-11,0,4.4,15.2,26,3.3,0.94,27.25,"USGS","12305000",12,"A",11.5,"A",21100,"A","2013",6,2013,162
"529",2013-06-12,0,6.5,15.8,25.2,4.2,1.44,24.06,"USGS","12305000",12,"A",11.5,"A",20200,"A","2013",6,2013,163
"530",2013-06-13,0,7.6,14.9,22.3,3.4,2.29,20.29,"USGS","12305000",12,"A",11.5,"A",19900,"A","2013",6,2013,164
"531",2013-06-14,0,6.6,14.1,21.7,4.7,0.71,18.6,"USGS","12305000",12,"A",11,"A",19600,"A","2013",6,2013,165
"532",2013-06-15,0,5.7,11.7,17.8,6.1,0.57,11.16,"USGS","12305000",12.5,"A",11,"A",19200,"A","2013",6,2013,166
"533",2013-06-16,0,5.4,15.3,25.2,5.8,0.44,24.08,"USGS","12305000",13,"A",12,"A",19000,"A","2013",6,2013,167
"534",2013-06-17,0,6.6,17.7,28.7,7.2,0.89,31.11,"USGS","12305000",13.5,"A",12.5,"A",19000,"A","2013",6,2013,168
"535",2013-06-18,2.49,9.5,18.3,27.1,9.1,0.94,25.29,"USGS","12305000",15,"A",13.5,"A",19100,"A","2013",6,2013,169
"536",2013-06-19,17.49,12.6,18,23.4,11.6,0.87,15.61,"USGS","12305000",15,"A",13.5,"A",20200,"A","2013",6,2013,170
"537",2013-06-20,38.51,9.8,11.4,12.9,11.1,0.08,1.1,"USGS","12305000",13,"A",12,"A",24400,"A","2013",6,2013,171
"538",2013-06-21,9.84,6.9,9.7,12.5,7.2,0.12,5.11,"USGS","12305000",12,"A",11,"A",31400,"A","2013",6,2013,172
"539",2013-06-22,0.42,6.6,11.8,17,8.1,0.12,8.84,"USGS","12305000",12.5,"A",12,"A",32400,"A","2013",6,2013,173
"540",2013-06-23,0,7.1,13.2,19.4,9.2,0.13,10.6,"USGS","12305000",13,"A",12,"A",31500,"A","2013",6,2013,174
"541",2013-06-24,0.03,6.5,15.1,23.6,10.5,0.07,18.35,"USGS","12305000",13,"A",12.5,"A",31000,"A","2013",6,2013,175
"542",2013-06-25,5.56,12.1,15.7,19.2,13.3,0.1,6.98,"USGS","12305000",13,"A",12.5,"A",31200,"A","2013",6,2013,176
"543",2013-06-26,4.54,11.7,16.3,20.8,11.4,0.43,12.69,"USGS","12305000",13,"A",12.5,"A",32200,"A","2013",6,2013,177
"544",2013-06-27,1.79,11.5,17,22.5,11.7,0.27,14.63,"USGS","12305000",13,"A",12.5,"A",32100,"A","2013",6,2013,178
"545",2013-06-28,0,10,16.9,23.9,12.5,0.15,15.35,"USGS","12305000",13.5,"A",12.5,"A",34000,"A","2013",6,2013,179
"546",2013-06-29,0,9.5,19.9,30.3,13.5,0.01,28.44,"USGS","12305000",13.5,"A",12.5,"A",33600,"A","2013",6,2013,180
"547",2013-06-30,2.06,12.2,17.4,22.7,15.3,0.14,9.41,"USGS","12305000",15,"A",13.5,"A",33400,"A","2013",6,2013,181
"548",2013-07-01,0,13.5,23.1,32.7,14.4,0.52,35.63,"USGS","12305000",14.5,"A",14,"A",33200,"A","2013",7,2013,182
"549",2013-07-02,0,13.9,24.8,35.7,14.7,1.1,44.23,"USGS","12305000",15.5,"A",14.5,"A",32900,"A","2013",7,2013,183
"550",2013-07-03,0,15.6,26.4,37.3,15.6,1.66,48.65,"USGS","12305000",15,"A",14,"A",34000,"A","2013",7,2013,184
"551",2013-07-04,0,12.2,22.3,32.5,10,3.5,39.1,"USGS","12305000",14,"A",13,"A",37900,"A","2013",7,2013,185
"552",2013-07-05,0,11,20.5,30,8.7,2.18,32.21,"USGS","12305000",13.5,"A",12.5,"A",38900,"A","2013",7,2013,186
"553",2013-07-06,0,9.3,19.1,29,8.8,0.79,29.52,"USGS","12305000",13,"A",12.5,"A",38700,"A","2013",7,2013,187
"554",2013-07-07,0,8.7,18.5,28.2,8.4,1.12,28.78,"USGS","12305000",14,"A",13,"A",38300,"A","2013",7,2013,188
"555",2013-07-08,0,8.5,19,29.5,8,1.01,32.1,"USGS","12305000",15,"A",14,"A",30300,"A","2013",7,2013,189
"556",2013-07-09,0.98,9.4,18.3,27.3,9.4,0.66,25.77,"USGS","12305000",14.5,"A",13.5,"A",26300,"A","2013",7,2013,190
"557",2013-07-10,0,9.2,20.3,31.3,9.3,0.83,35.9,"USGS","12305000",15.5,"A",14,"A",25900,"A","2013",7,2013,191
"558",2013-07-11,0,10.6,22,33.3,8.7,2.28,41.71,"USGS","12305000",15,"A",14.5,"A",25000,"A","2013",7,2013,192
"559",2013-07-12,0,7.7,17.9,28,3,3.16,32.03,"USGS","12305000",14.5,"A",13,"A",25000,"A","2013",7,2013,193
"560",2013-07-13,0,6.9,16.8,26.6,2.3,2.69,29.34,"USGS","12305000",13.5,"A",13,"A",24900,"A","2013",7,2013,194
"561",2013-07-14,0,6.8,16.7,26.6,5,1.03,26.93,"USGS","12305000",14,"A",13,"A",24900,"A","2013",7,2013,195
"562",2013-07-15,0,7.2,18.6,30,5.2,1.48,35.31,"USGS","12305000",14.5,"A",13.5,"A",24800,"A","2013",7,2013,196
"563",2013-07-16,0,8.1,19,29.9,4.6,1.9,35.34,"USGS","12305000",14.5,"A",13.5,"A",24800,"A","2013",7,2013,197
"564",2013-07-17,0.65,8.5,20,31.6,9.1,2.16,35.77,"USGS","12305000",16.5,"A",15,"A",24700,"A","2013",7,2013,198
"565",2013-07-18,0.87,13.7,21.9,30,12.6,1.66,28.94,"USGS","12305000",16,"A",15.5,"A",24200,"A","2013",7,2013,199
"566",2013-07-19,0,11.4,21.5,31.6,10.3,1.24,36.23,"USGS","12305000",16.5,"A",15.5,"A",20500,"A","2013",7,2013,200
"567",2013-07-20,0,10.4,21.9,33.5,9.9,1.45,41.32,"USGS","12305000",16.5,"A",15.5,"A",18700,"A","2013",7,2013,201
"568",2013-07-21,0,10.2,22.3,34.3,7.1,2.19,46.7,"USGS","12305000",16,"A",15,"A",17700,"A","2013",7,2013,202
"569",2013-07-22,0,9.7,21.7,33.7,6.9,3.42,44.06,"USGS","12305000",15.5,"A",15,"A",15900,"A","2013",7,2013,203
"570",2013-07-23,0,11.3,22.2,33,8.7,3.47,41.2,"USGS","12305000",15.5,"A",14.5,"A",15100,"A","2013",7,2013,204
"571",2013-07-24,0,11.2,23.2,35.2,9.2,2.33,47.68,"USGS","12305000",15,"A",14.5,"A",15100,"A","2013",7,2013,205
"572",2013-07-25,0,11.1,23.4,35.8,7.8,3.28,50.96,"USGS","12305000",15,"A",14.5,"A",15000,"A","2013",7,2013,206
"573",2013-07-26,0,11.4,23.5,35.5,7.3,4.34,49.47,"USGS","12305000",15.5,"A",15,"A",14900,"A","2013",7,2013,207
"574",2013-07-27,0,11,23.2,35.4,5,4.28,51.47,"USGS","12305000",16,"A",15,"A",14900,"A","2013",7,2013,208
"575",2013-07-28,0,9.4,20,30.6,4.4,3.84,37.66,"USGS","12305000",15.5,"A",14.5,"A",14800,"A","2013",7,2013,209
"576",2013-07-29,0,8.3,19.3,30.3,5.7,2.42,35.5,"USGS","12305000",15.5,"A",15,"A",14800,"A","2013",7,2013,210
"577",2013-07-30,1.08,9.8,19,28.3,8.1,2.11,28.4,"USGS","12305000",17,"A",16,"A",14800,"A","2013",7,2013,211
"578",2013-07-31,0,9.1,19.8,30.6,7.6,1.67,35.22,"USGS","12305000",17,"A",16.5,"A",14900,"A","2013",7,2013,212
"579",2013-08-01,0.06,8.8,20.1,31.5,8.6,1.39,37.53,"USGS","12305000",17,"A",16,"A",14800,"A","2013",8,2013,213
"580",2013-08-02,3.36,12.3,16.9,21.5,13.2,0.15,11.19,"USGS","12305000",16,"A",15.5,"A",15100,"A","2013",8,2013,214
"581",2013-08-03,11.47,13.4,15.5,17.7,13.9,0.11,3.22,"USGS","12305000",16,"A",15.5,"A",15200,"A","2013",8,2013,215
"582",2013-08-04,1.88,11.3,18.6,25.9,12.6,0.2,19.5,"USGS","12305000",16.5,"A",15.5,"A",15100,"A","2013",8,2013,216
"583",2013-08-05,2.46,11.1,19.7,28.3,12.9,0.18,24.17,"USGS","12305000",16.5,"A",16,"A",14900,"A","2013",8,2013,217
"584",2013-08-06,2.36,11.3,19.9,28.4,13.3,0.21,24.39,"USGS","12305000",17.5,"A",16,"A",14900,"A","2013",8,2013,218
"585",2013-08-07,0,11.2,20.5,29.7,12.1,0.46,29.23,"USGS","12305000",18,"A",17.5,"A",14900,"A","2013",8,2013,219
"586",2013-08-08,0,11.8,22,32.3,11.6,0.66,37.23,"USGS","12305000",18,"A",17.5,"A",14900,"A","2013",8,2013,220
"587",2013-08-09,0,11,21.8,32.5,11.7,0.81,37.42,"USGS","12305000",18,"A",17.5,"A",14800,"A","2013",8,2013,221
"588",2013-08-10,0,13.9,23.7,33.5,12.6,2.02,38.56,"USGS","12305000",18,"A",18,"A",14800,"A","2013",8,2013,222
"589",2013-08-11,0,15.1,24.2,33.3,12,2.59,39.99,"USGS","12305000",18,"A",17.5,"A",14800,"A","2013",8,2013,223
"590",2013-08-12,2.53,14.3,23.5,32.8,12.7,1.32,37.86,"USGS","12305000",18,"A",17.5,"A",14800,"A","2013",8,2013,224
"591",2013-08-13,0,14.2,23.6,33,13,1.28,38.29,"USGS","12305000",17,"A",16.5,"A",14700,"A","2013",8,2013,225
"592",2013-08-14,0,12.2,21.7,31.3,12.3,1,32.91,"USGS","12305000",17,"A",16,"A",14700,"A","2013",8,2013,226
"593",2013-08-15,0,11.7,22.4,33,11.7,0.84,39.66,"USGS","12305000",17,"A",16,"A",14700,"A","2013",8,2013,227
"594",2013-08-16,0,12.9,23.1,33.2,10.9,2.41,40.09,"USGS","12305000",16.5,"A",16,"A",14700,"A","2013",8,2013,228
"595",2013-08-17,0,12.7,21.7,30.7,10.4,2.4,33.32,"USGS","12305000",16.5,"A",16,"A",14700,"A","2013",8,2013,229
"596",2013-08-18,0,11.9,21.5,31.2,10.8,1.28,33.6,"USGS","12305000",16.5,"A",15.5,"A",14700,"A","2013",8,2013,230
"597",2013-08-19,0,10.9,20.4,29.9,8.5,1.33,32.89,"USGS","12305000",16,"A",15.5,"A",14600,"A","2013",8,2013,231
"598",2013-08-20,0,11,20.5,30,7.8,2.55,32.99,"USGS","12305000",16,"A",15,"A",14600,"A","2013",8,2013,232
"599",2013-08-21,0,8.2,18.5,28.8,4.4,2.34,33.01,"USGS","12305000",15.5,"A",15,"A",14600,"A","2013",8,2013,233
"600",2013-08-22,0,6.6,18.6,30.7,3.9,1.87,37.87,"USGS","12305000",16.5,"A",15.5,"A",14600,"A","2013",8,2013,234
"601",2013-08-23,0,7.6,19.2,30.9,7.5,2.01,36.25,"USGS","12305000",17.5,"A",16.5,"A",13900,"A","2013",8,2013,235
"602",2013-08-24,0,11.4,19.5,27.6,11.8,0.8,23.2,"USGS","12305000",17,"A",16.5,"A",13100,"A","2013",8,2013,236
"603",2013-08-25,1.26,10.4,19.9,29.4,12,0.26,28.22,"USGS","12305000",17,"A",16.5,"A",12300,"A","2013",8,2013,237
"604",2013-08-26,7.24,13.9,21.5,29.1,12.8,0.26,27.75,"USGS","12305000",17,"A",16,"A",11300,"A","2013",8,2013,238
"605",2013-08-27,0,9.6,17.8,26,11.1,0.22,20.97,"USGS","12305000",16,"A",15.5,"A",10800,"A","2013",8,2013,239
"606",2013-08-28,0,9.7,19.8,30,9.5,0.71,31.52,"USGS","12305000",15.5,"A",15,"A",10700,"A","2013",8,2013,240
"607",2013-08-29,0,10,19.5,28.9,10.8,0.9,27.03,"USGS","12305000",15.5,"A",14.5,"A",10700,"A","2013",8,2013,241
"608",2013-08-30,0.74,10.7,18.3,25.8,12.2,0.62,18.83,"USGS","12305000",16.5,"A",16,"A",10700,"A","2013",8,2013,242
"609",2013-08-31,0,8.6,17.9,27.1,9.9,0.58,24.76,"USGS","12305000",16.5,"A",16,"A",10300,"A","2013",8,2013,243
"883",2014-06-01,0.34,4.4,14.7,25,5.1,0.63,23.93,"USGS","12305000",11,"A",9.5,"A",26700,"A","2014",6,2014,152
"884",2014-06-02,0.85,6.3,15.9,25.6,6.1,1.08,24.72,"USGS","12305000",11.5,"A",10.5,"A",30200,"A","2014",6,2014,153
"885",2014-06-03,0,7.7,16.2,24.7,7.5,1.07,21.72,"USGS","12305000",11.5,"A",10.5,"A",35700,"A","2014",6,2014,154
