"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00001","X_00010_00001_cd","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","waterYear","doy"
"198",2020-07-16,0,8.3,18.2,28.1,0,5.38,32.4,"USGS","13190500",8.6,"A",7.6,"A",1200,"A","2020",7,2020,198
"199",2020-07-17,0,9.4,20.1,30.8,3,5.26,36,"USGS","13190500",8.6,"A",7.7,"A",1200,"A","2020",7,2020,199
"200",2020-07-18,0,12.5,21.8,31.2,3.6,6.55,36.87,"USGS","13190500",8.3,"A",7.6,"A",1210,"A","2020",7,2020,200
"201",2020-07-19,0,11.8,20.3,28.9,0.5,6.66,34.32,"USGS","13190500",8.6,"A",7.8,"A",1210,"A","2020",7,2020,201
"202",2020-07-20,0,11.2,20.5,29.9,2.8,6.35,34.57,"USGS","13190500",8.8,"A",7.9,"A",1210,"A","2020",7,2020,202
"203",2020-07-21,0,12.6,21.6,30.6,3.5,6.71,36.03,"USGS","13190500",8.6,"A",7.9,"A",1200,"A","2020",7,2020,203
"204",2020-07-22,0,13.4,23.1,32.8,4.1,6.98,41.29,"USGS","13190500",8.4,"A",7.9,"A",1200,"A","2020",7,2020,204
"205",2020-07-23,0,13.7,21.6,29.5,8.9,3.92,29.8,"USGS","13190500",8.8,"A",8.1,"A",1200,"A","2020",7,2020,205
"206",2020-07-24,3.31,10.1,20,29.9,9.7,0.94,30.1,"USGS","13190500",8.8,"A",8,"A",1210,"A","2020",7,2020,206
"207",2020-07-25,0.69,9,18.6,28.3,7.3,0.68,29.18,"USGS","13190500",8.9,"A",8.2,"A",1210,"A","2020",7,2020,207
"208",2020-07-26,0,11.1,20,28.9,3.6,4.67,30.48,"USGS","13190500",8.9,"A",8.3,"A",1210,"A","2020",7,2020,208
"209",2020-07-27,0.69,8.7,20.3,31.9,2.5,5.58,38.28,"USGS","13190500",8.9,"A",8.3,"A",1210,"A","2020",7,2020,209
"210",2020-07-28,0,12.2,22.7,33.3,4.7,6.34,40.15,"USGS","13190500",8.9,"A",8.4,"A",1210,"A","2020",7,2020,210
"211",2020-07-29,1.12,13.2,21.6,30,9.1,3.19,28.46,"USGS","13190500",9.1,"A",8.5,"A",1210,"A","2020",7,2020,211
"212",2020-07-30,0,11,21.9,32.8,6.9,1.8,38.51,"USGS","13190500",9.2,"A",8.6,"A",1220,"A","2020",7,2020,212
"213",2020-07-31,0,14.1,25.3,36.5,4.9,6.36,49.71,"USGS","13190500",9.4,"A",8.6,"A",1210,"A","2020",7,2020,213
"214",2020-08-01,0,17.5,27.7,37.9,4.5,11.84,57.87,"USGS","13190500",9.4,"A",8.7,"A",1210,"A","2020",8,2020,214
"215",2020-08-02,0,15.3,25.5,35.8,4.6,9.55,50.92,"USGS","13190500",9.5,"A",8.8,"A",1220,"A","2020",8,2020,215
"216",2020-08-03,0,14.8,25.6,36.3,4.5,8.43,52.31,"USGS","13190500",9.5,"A",8.8,"A",1220,"A","2020",8,2020,216
"217",2020-08-04,0,14,22.6,31.2,3.7,7.93,37.08,"USGS","13190500",9.2,"A",8.9,"A",1720,"A","2020",8,2020,217
"218",2020-08-05,0,11,20.8,30.6,2.4,5.16,37.47,"USGS","13190500",9.6,"A",9.1,"A",1260,"A","2020",8,2020,218
"219",2020-08-06,0,11.1,23.1,35.1,3.1,5.87,49.74,"USGS","13190500",9.9,"A",9.1,"A",1200,"A","2020",8,2020,219
"220",2020-08-07,0,13.2,21.9,30.6,5.8,6.09,34.32,"USGS","13190500",9.7,"A",9.2,"A",1210,"A","2020",8,2020,220
"221",2020-08-08,0,9.4,17.9,26.4,-0.3,4.68,28.46,"USGS","13190500",9.8,"A",9.2,"A",1210,"A","2020",8,2020,221
"222",2020-08-09,0,8.8,18.7,28.7,0.3,5.5,33.27,"USGS","13190500",10.2,"A",9.4,"A",1210,"A","2020",8,2020,222
"223",2020-08-10,0,11.3,19.8,28.3,4,5.59,30.81,"USGS","13190500",10.1,"A",9.3,"A",1210,"A","2020",8,2020,223
"224",2020-08-11,0,9.9,19.4,29,2.9,4.49,32.61,"USGS","13190500",10.2,"A",9.5,"A",1200,"A","2020",8,2020,224
"225",2020-08-12,0,10.3,21.1,31.9,2.5,5.23,40.22,"USGS","13190500",10.3,"A",9.5,"A",1210,"A","2020",8,2020,225
"226",2020-08-13,0,12.4,19.9,27.4,2.7,7.45,28.18,"USGS","13190500",10.2,"A",9.6,"A",1220,"A","2020",8,2020,226
"227",2020-08-14,0,10.3,19.1,27.9,0.8,6.34,30,"USGS","13190500",10.1,"A",9.6,"A",1210,"A","2020",8,2020,227
"228",2020-08-15,0,9.8,19.1,28.4,-1.1,5.96,33.01,"USGS","13190500",10.4,"A",9.8,"A",1210,"A","2020",8,2020,228
"229",2020-08-16,0,8.1,20.6,33,-0.2,7.59,44.72,"USGS","13190500",10.4,"A",9.8,"A",1210,"A","2020",8,2020,229
"230",2020-08-17,0,14.3,24.6,34.9,3.7,9.75,49.13,"USGS","13190500",10.3,"A",9.9,"A",1190,"A","2020",8,2020,230
"231",2020-08-18,0,16.3,26.4,36.5,7.2,8.45,51.06,"USGS","13190500",10.8,"A",10,"A",804,"A","2020",8,2020,231
"232",2020-08-19,0,16.7,25.9,35.1,8.2,6.69,46.36,"USGS","13190500",10.6,"A",10,"A",780,"A","2020",8,2020,232
"233",2020-08-20,1.03,15.7,24.1,32.6,8.6,6.91,38.27,"USGS","13190500",10.7,"A",10,"A",791,"A","2020",8,2020,233
"234",2020-08-21,0,13.9,21.6,29.3,3,6.45,34.46,"USGS","13190500",10.6,"A",10,"A",790,"A","2020",8,2020,234
"235",2020-08-22,0,12.4,22.6,32.8,-0.7,8.34,44.21,"USGS","13190500",10.9,"A",10.1,"A",794,"A","2020",8,2020,235
"236",2020-08-23,0,12.5,21.4,30.3,4.2,7.04,34.97,"USGS","13190500",10.7,"A",10.1,"A",791,"A","2020",8,2020,236
"237",2020-08-24,0,12.5,23.1,33.6,2,6.45,45.93,"USGS","13190500",10.8,"A",10.1,"A",787,"A","2020",8,2020,237
"238",2020-08-25,0,14.4,22.5,30.5,4.8,6.32,35.23,"USGS","13190500",10.8,"A",10.2,"A",777,"A","2020",8,2020,238
"239",2020-08-26,0.53,12.7,21,29.2,9.4,2.24,29.3,"USGS","13190500",11.3,"A",10.3,"A",581,"A","2020",8,2020,239
"240",2020-08-27,0.81,10.9,21.2,31.5,8.8,1.84,35.15,"USGS","13190500",11,"A",10.3,"A",586,"A","2020",8,2020,240
"241",2020-08-28,0,12,19.7,27.5,7.9,2.49,26.76,"USGS","13190500",11.3,"A",10.3,"A",586,"A","2020",8,2020,241
"242",2020-08-29,0,10.4,20,29.7,4.6,3.61,33.04,"USGS","13190500",11.5,"A",10.4,"A",584,"A","2020",8,2020,242
"243",2020-08-30,0,11,20.7,30.5,-0.4,6.05,37.28,"USGS","13190500",11,"A",10.2,"A",582,"A","2020",8,2020,243
"244",2020-08-31,0,8.4,15.5,22.6,-5,6.58,22.92,"USGS","13190500",10.6,"A",10.2,"A",591,"A","2020",8,2020,244
"518",2021-06-01,0,8.9,17.7,26.3,1.2,4.59,27.85,"USGS","13190500",6.2,"A",5.8,"A",1770,"A","2021",6,2021,152
"519",2021-06-02,0,9.3,18.7,27.8,3.6,4.17,29.8,"USGS","13190500",6.2,"A",5.9,"A",1770,"A","2021",6,2021,153
"520",2021-06-03,0,11.7,21.7,31.4,6.7,4.43,36.38,"USGS","13190500",6.2,"A",5.9,"A",1770,"A","2021",6,2021,154
"521",2021-06-04,0,13.3,24,34.5,5.6,5.31,48.41,"USGS","13190500",6.2,"A",6,"A",1780,"A","2021",6,2021,155
"522",2021-06-05,0,15.2,23,30.7,6.3,7.5,35.14,"USGS","13190500",6.5,"A",6,"A",1770,"A","2021",6,2021,156
"523",2021-06-06,0,9.1,17.7,26.3,0.1,5.34,27.37,"USGS","13190500",6.6,"A",5.9,"A",1780,"A","2021",6,2021,157
"524",2021-06-07,0,4.2,13.7,22.9,-3.8,3.27,23.66,"USGS","13190500",6.2,"A",6,"A",1780,"A","2021",6,2021,158
"525",2021-06-08,0,4.1,14.7,25,-0.2,3.08,25.94,"USGS","13190500",6.4,"A",6.1,"A",1760,"A","2021",6,2021,159
"526",2021-06-09,0,9.8,17.2,24.5,0.8,5.35,24.64,"USGS","13190500",6.6,"A",6.2,"A",1770,"A","2021",6,2021,160
"527",2021-06-10,1.2,6.3,15.8,25,1.3,1.43,25.71,"USGS","13190500",6.6,"A",6,"A",1780,"A","2021",6,2021,161
"528",2021-06-11,10.1,1.3,6.8,12.2,2.3,0.04,7.12,"USGS","13190500",6.6,"A",6.2,"A",1760,"A","2021",6,2021,162
"529",2021-06-12,0,1.7,10.6,19.7,-0.8,0.89,18.04,"USGS","13190500",6.9,"A",6.3,"A",1760,"A","2021",6,2021,163
"530",2021-06-13,0,9.2,17.3,25.6,5,2.95,24.23,"USGS","13190500",6.9,"A",6.5,"A",1760,"A","2021",6,2021,164
"531",2021-06-14,0,12.3,23.6,34.8,1.6,5.31,50.89,"USGS","13190500",7,"A",6.4,"A",1760,"A","2021",6,2021,165
"532",2021-06-15,0,13.6,23.4,32.9,5.2,6.42,41.94,"USGS","13190500",6.9,"A",6.5,"A",1760,"A","2021",6,2021,166
"533",2021-06-16,0,9.9,19.1,27.9,3.5,4.93,30.38,"USGS","13190500",7.6,"A",6.7,"A",1780,"A","2021",6,2021,167
"534",2021-06-17,0,8,17.3,26.5,-0.6,4.04,29.24,"USGS","13190500",7.2,"A",6.7,"A",1770,"A","2021",6,2021,168
"535",2021-06-18,0,9.9,19.8,29.3,-0.1,6.24,34.42,"USGS","13190500",7.3,"A",6.8,"A",1770,"A","2021",6,2021,169
"536",2021-06-19,0,10.6,21.5,32.2,1.1,6.37,41.44,"USGS","13190500",7.4,"A",6.8,"A",1770,"A","2021",6,2021,170
"537",2021-06-20,0,12.4,21.7,30.7,2.2,7.02,37.08,"USGS","13190500",7.7,"A",6.9,"A",1760,"A","2021",6,2021,171
"538",2021-06-21,0,11.3,19.8,28,5.1,4.23,29.18,"USGS","13190500",7.9,"A",7.1,"A",1760,"A","2021",6,2021,172
"539",2021-06-22,0,12.1,21.5,31.2,5,3.79,36.79,"USGS","13190500",8.1,"A",7.2,"A",1770,"A","2021",6,2021,173
"540",2021-06-23,0,14,24.2,34.3,7,3.88,45.54,"USGS","13190500",7.7,"A",7.1,"A",1770,"A","2021",6,2021,174
"541",2021-06-24,0,11.2,20.5,29.7,5.4,2.75,33.35,"USGS","13190500",8,"A",7.3,"A",1780,"A","2021",6,2021,175
"542",2021-06-25,0,11.3,20.8,30,4.8,3.91,34.95,"USGS","13190500",8,"A",7.4,"A",1770,"A","2021",6,2021,176
"543",2021-06-26,0,11.9,20.8,29.5,7,4.19,32.1,"USGS","13190500",8.2,"A",7.5,"A",1770,"A","2021",6,2021,177
"544",2021-06-27,0,13.2,22.2,30.9,8,4.14,34.42,"USGS","13190500",8.3,"A",7.7,"A",1760,"A","2021",6,2021,178
"545",2021-06-28,0,14,23.6,33,7.1,4.7,41.25,"USGS","13190500",8.6,"A",7.8,"A",1760,"A","2021",6,2021,179
"546",2021-06-29,0,15.6,24.9,34.3,7,6.49,44.35,"USGS","13190500",8.9,"A",7.9,"A",1750,"A","2021",6,2021,180
"547",2021-06-30,0,16.3,25.9,35.5,6.4,7.65,49.84,"USGS","13190500",8.5,"A",8,"A",1500,"A","2021",6,2021,181
"548",2021-07-01,0,16.4,25.4,34.4,5.5,7.61,46.47,"USGS","13190500",9,"A",8.1,"A",1220,"A","2021",7,2021,182
"549",2021-07-02,0,14.2,23.7,33.2,7.3,4.72,41.31,"USGS","13190500",8.8,"A",8.1,"A",1220,"A","2021",7,2021,183
"550",2021-07-03,0,14.5,24.6,34.8,7,5.05,46.61,"USGS","13190500",8.8,"A",8.2,"A",1210,"A","2021",7,2021,184
"551",2021-07-04,0,14.8,25,35.1,8.1,4.88,46.73,"USGS","13190500",8.8,"A",8.2,"A",1190,"A","2021",7,2021,185
"552",2021-07-05,0,14.7,24,33.4,8.9,3.98,41.61,"USGS","13190500",9.2,"A",8.4,"A",1200,"A","2021",7,2021,186
"553",2021-07-06,0,15.6,24.5,33.5,6.8,4.6,42.59,"USGS","13190500",9.2,"A",8.5,"A",1200,"A","2021",7,2021,187
"554",2021-07-07,0,14.4,25.4,36.4,4.6,7.13,53.08,"USGS","13190500",9.2,"A",8.5,"A",1190,"A","2021",7,2021,188
"555",2021-07-08,0,14.8,24.5,34.2,3.4,8.38,45,"USGS","13190500",9,"A",8.6,"A",1190,"A","2021",7,2021,189
"556",2021-07-09,0,14,24,33.9,0.3,8.93,47.43,"USGS","13190500",9.4,"A",8.7,"A",1190,"A","2021",7,2021,190
"557",2021-07-10,0,13.4,22.5,31.7,-1.6,9.09,41.77,"USGS","13190500",9.3,"A",8.7,"A",1200,"A","2021",7,2021,191
"558",2021-07-11,0,13,24.5,35.9,1.6,7.72,52.83,"USGS","13190500",9.6,"A",9,"A",1210,"A","2021",7,2021,192
"559",2021-07-12,0,15.4,25,34.7,2.7,8.55,47.09,"USGS","13190500",9,"A",8.8,"A",1220,"A","2021",7,2021,193
"560",2021-07-13,0,14.3,25.3,36.3,1.8,8.71,53.82,"USGS","13190500",9.6,"A",9.1,"A",1400,"A","2021",7,2021,194
"561",2021-07-14,0,14.7,23.6,32.5,1.4,8.75,43.77,"USGS","13190500",9.3,"A",9.1,"A",1390,"A","2021",7,2021,195
"562",2021-07-15,0,14,23.6,33.2,2,7.22,43.85,"USGS","13190500",9.9,"A",9.3,"A",1390,"A","2021",7,2021,196
"563",2021-07-16,0,12.1,23,33.9,1.8,8.72,45.59,"USGS","13190500",9.7,"A",9.3,"A",1390,"A","2021",7,2021,197
"564",2021-07-17,0,13.1,23.1,33.2,0.3,7.35,44.98,"USGS","13190500",9.8,"A",9.4,"A",1390,"A","2021",7,2021,198
"565",2021-07-18,0,12.2,23.7,35.2,1.2,7.17,51.68,"USGS","13190500",10.2,"A",9.5,"A",1390,"A","2021",7,2021,199
"566",2021-07-19,0,15.7,25.9,36.2,3.5,9.16,52.73,"USGS","13190500",9.7,"A",9.5,"A",1380,"A","2021",7,2021,200
"567",2021-07-20,0.02,14.7,21.9,29.1,11.3,1.43,28.03,"USGS","13190500",10.3,"A",9.7,"A",1390,"A","2021",7,2021,201
"568",2021-07-21,0.41,14.2,21.9,29.5,11.5,1.22,28.66,"USGS","13190500",10.2,"A",9.8,"A",1390,"A","2021",7,2021,202
"569",2021-07-22,0,14,23.2,32.5,7.4,4.11,38.96,"USGS","13190500",10.3,"A",9.9,"A",1400,"A","2021",7,2021,203
"570",2021-07-23,0,15,23.3,31.7,1.7,8.77,40.14,"USGS","13190500",10.4,"A",9.9,"A",1400,"A","2021",7,2021,204
"571",2021-07-24,0,13,22.2,31.4,-0.6,8.09,39.27,"USGS","13190500",10.5,"A",10.1,"A",1400,"A","2021",7,2021,205
"572",2021-07-25,0,12,22.4,32.9,0.6,8.02,43.57,"USGS","13190500",10.5,"A",10.1,"A",1400,"A","2021",7,2021,206
"573",2021-07-26,0,13.9,24.2,34.6,1.8,8.26,48.22,"USGS","13190500",10.8,"A",10.3,"A",1390,"A","2021",7,2021,207
"574",2021-07-27,0,15.1,26.3,37.5,3.3,9.01,58.17,"USGS","13190500",10.8,"A",10.3,"A",1070,"A","2021",7,2021,208
"575",2021-07-28,0,16.3,24.5,32.8,8.1,7.24,39.28,"USGS","13190500",11.3,"A",10.4,"A",742,"A","2021",7,2021,209
"576",2021-07-29,0,16.8,24.8,32.8,9.5,4.66,38.34,"USGS","13190500",11,"A",10.4,"A",711,"A","2021",7,2021,210
"577",2021-07-30,0,15.2,24.9,34.6,8.4,4.02,46.33,"USGS","13190500",11.6,"A",10.6,"A",710,"A","2021",7,2021,211
"578",2021-07-31,2.6,15.8,25.1,34.4,10.8,3.8,43.27,"USGS","13190500",11.2,"A",10.5,"A",702,"A","2021",7,2021,212
"579",2021-08-01,9.79,14.8,22.2,29.7,14.3,0.39,25.92,"USGS","13190500",11.1,"A",10.4,"A",699,"A","2021",8,2021,213
"580",2021-08-02,3.45,14.2,19.8,25.4,16.1,0.06,14.43,"USGS","13190500",11.5,"A",10.6,"A",702,"A","2021",8,2021,214
"581",2021-08-03,0.37,13.6,21.3,28.9,13.5,0.17,26.79,"USGS","13190500",11.1,"A",10.6,"A",699,"A","2021",8,2021,215
"582",2021-08-04,0,13.3,22.5,31.7,9.5,1.63,34.77,"USGS","13190500",11.8,"A",10.8,"A",700,"A","2021",8,2021,216
"583",2021-08-05,0,13.7,24.6,35.5,6.6,3.78,49.49,"USGS","13190500",11.8,"A",10.7,"A",705,"A","2021",8,2021,217
"584",2021-08-06,0,14.9,24.6,34.3,6.5,5.78,45.06,"USGS","13190500",11.4,"A",10.6,"A",707,"A","2021",8,2021,218
"585",2021-08-07,0,11.5,17.3,23.2,8.3,1.73,17.74,"USGS","13190500",11.8,"A",10.8,"A",703,"A","2021",8,2021,219
"586",2021-08-08,0,10.5,20.1,29.7,6.3,1.63,33.24,"USGS","13190500",11.7,"A",10.8,"A",702,"A","2021",8,2021,220
"587",2021-08-09,0,10.8,18.7,26.6,2.9,4.96,24.8,"USGS","13190500",11.5,"A",10.8,"A",704,"A","2021",8,2021,221
"588",2021-08-10,0,7.8,16.5,25.2,0.6,4.21,25.46,"USGS","13190500",11.8,"A",10.9,"A",706,"A","2021",8,2021,222
"589",2021-08-11,0,8.6,18.8,29.1,0.9,3.98,34.17,"USGS","13190500",11.9,"A",11.1,"A",703,"A","2021",8,2021,223
"590",2021-08-12,0,13,22.8,32.7,6.4,6.51,39.31,"USGS","13190500",11.9,"A",11.1,"A",701,"A","2021",8,2021,224
"591",2021-08-13,0,15.2,24.8,34.5,6.9,5.72,44.56,"USGS","13190500",12.1,"A",11.2,"A",697,"A","2021",8,2021,225
"592",2021-08-14,0,15.3,24.7,34.1,4.6,7.55,44.38,"USGS","13190500",11.9,"A",11.2,"A",699,"A","2021",8,2021,226
"593",2021-08-15,0,15.6,24.8,34.1,2.3,9.85,46,"USGS","13190500",12.1,"A",11.2,"A",699,"A","2021",8,2021,227
"594",2021-08-16,0,15.4,25.1,34.8,2.7,9.33,48.49,"USGS","13190500",11.9,"A",11.2,"A",704,"A","2021",8,2021,228
"595",2021-08-17,0,15.1,24.4,33.6,4.4,7.69,44.22,"USGS","13190500",11.8,"A",11.3,"A",700,"A","2021",8,2021,229
"596",2021-08-18,0,8.9,16.8,24.8,3.7,4.11,22.06,"USGS","13190500",11.9,"A",11.3,"A",707,"A","2021",8,2021,230
"597",2021-08-19,0,5.5,13.4,21.3,2.7,1.24,19,"USGS","13190500",12.1,"A",11.3,"A",701,"A","2021",8,2021,231
"598",2021-08-20,0,4.9,13.5,22.1,4.6,0.53,19.3,"USGS","13190500",12.1,"A",11.5,"A",701,"A","2021",8,2021,232
"599",2021-08-21,0,5.4,15.3,25.3,4.4,0.79,25.28,"USGS","13190500",11.9,"A",11.4,"A",706,"A","2021",8,2021,233
"600",2021-08-22,2.15,6.8,14.1,21.4,6.4,0.8,16.57,"USGS","13190500",12.4,"A",11.5,"A",698,"A","2021",8,2021,234
"601",2021-08-23,0,5.2,14.9,24.6,1.1,0.86,25.17,"USGS","13190500",12.3,"A",11.5,"A",703,"A","2021",8,2021,235
"602",2021-08-24,0,7.5,16.1,24.7,-3.3,4.35,26.52,"USGS","13190500",12.2,"A",11.6,"A",704,"A","2021",8,2021,236
"603",2021-08-25,0,8.3,17.5,26.7,-2.6,6.03,30.34,"USGS","13190500",12.3,"A",11.7,"A",701,"A","2021",8,2021,237
"604",2021-08-26,0,8.8,18,27.2,-2,5.1,31.06,"USGS","13190500",12.5,"A",11.7,"A",703,"A","2021",8,2021,238
"605",2021-08-27,0,9.5,17.4,25.2,0.5,4.29,26.17,"USGS","13190500",12.5,"A",11.8,"A",705,"A","2021",8,2021,239
"606",2021-08-28,0,7.7,15.8,23.9,1.9,3.02,23.9,"USGS","13190500",12.7,"A",11.9,"A",704,"A","2021",8,2021,240
"607",2021-08-29,0,7.2,16.6,26,0.3,3.25,27.45,"USGS","13190500",12.9,"A",11.9,"A",704,"A","2021",8,2021,241
"608",2021-08-30,0,6.8,18.2,29.6,-1.5,3.33,36.63,"USGS","13190500",12.7,"A",12,"A",700,"A","2021",8,2021,242
"609",2021-08-31,0,10.4,19.6,28.7,-0.7,6.09,33.69,"USGS","13190500",12.7,"A",12,"A",702,"A","2021",8,2021,243
