"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00001","X_00010_00001_cd","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","doy"
"988",2016-06-14,1.52,10.1,17.7,25.4,5,1.99,24.85,"USGS","13342500",14,"A",13,"A",14000,"A","2016",6,166
"989",2016-06-15,1.95,5.4,10.9,16.5,4.6,0.93,11.16,"USGS","13342500",13,"A",11.5,"A",16200,"A","2016",6,167
"990",2016-06-16,3.92,5.8,12.8,19.7,5.5,0.87,15.34,"USGS","13342500",12,"A",11.5,"A",15500,"A","2016",6,168
"991",2016-06-17,2.71,7.4,12,16.7,5.9,1.19,10.29,"USGS","13342500",12.5,"A",11.5,"A",14500,"A","2016",6,169
"992",2016-06-18,0.07,8.4,17,25.6,6.7,1.51,24.65,"USGS","13342500",12.5,"A",11.5,"A",13100,"A","2016",6,170
"993",2016-06-19,2.79,7,12.7,18.5,7.1,1.36,13.02,"USGS","13342500",14,"A",12.5,"A",12100,"A","2016",6,171
"994",2016-06-20,0,7.1,15.6,24,4.8,1.55,22,"USGS","13342500",15.6,"A",13.7,"A",11700,"A","2016",6,172
"995",2016-06-21,0,10.8,20,29.1,6.6,3.74,31.3,"USGS","13342500",16.2,"A",14.7,"A",11200,"A","2016",6,173
"996",2016-06-22,0,10.4,18.2,26,5.3,3.14,25.62,"USGS","13342500",16.9,"A",15.2,"A",10600,"A","2016",6,174
"997",2016-06-23,0,11.7,20.9,30.1,6.6,3.9,34.26,"USGS","13342500",16.9,"A",15.6,"A",10100,"A","2016",6,175
"998",2016-06-24,1.3,13.5,20.4,27.3,7.2,4.03,26.83,"USGS","13342500",16.9,"A",15.5,"A",8760,"A","2016",6,176
"999",2016-06-25,3.72,10.8,16.3,21.8,4.8,3.3,19.15,"USGS","13342500",17.8,"A",16.2,"A",8470,"A","2016",6,177
"1000",2016-06-26,0,11.1,18.7,26.3,6.6,3.31,25.67,"USGS","13342500",18.5,"A",16.8,"A",8160,"A","2016",6,178
"1001",2016-06-27,0,12.2,21.5,30.8,7.1,3.82,35.53,"USGS","13342500",17.3,"A",16.4,"A",9650,"A","2016",6,179
"1002",2016-06-28,0,15,25.4,35.7,9.5,5.84,48.29,"USGS","13342500",15.8,"A",14.2,"A",12700,"A","2016",6,180
"1003",2016-06-29,0,16.2,25.8,35.4,10.2,6.43,47.75,"USGS","13342500",14.8,"A",13.3,"A",14400,"A","2016",6,181
"1004",2016-06-30,0,17.4,26.9,36.4,9.3,7.31,51.89,"USGS","13342500",15.1,"A",13.5,"A",14300,"A","2016",6,182
"1005",2016-07-01,0,16.3,24.7,33.1,8.3,7.72,40.6,"USGS","13342500",14.7,"A",13.3,"A",14000,"A","2016",7,183
"1006",2016-07-02,0,15.1,24,32.9,5.9,6.39,41.87,"USGS","13342500",13.7,"A",12.8,"A",14100,"A","2016",7,184
"1007",2016-07-03,0,16,23.4,30.8,10.3,5.95,31.62,"USGS","13342500",14.2,"A",12.5,"A",14500,"A","2016",7,185
"1008",2016-07-04,0,15.3,22.9,30.6,5.9,5.21,36.26,"USGS","13342500",13.7,"A",12.3,"A",14300,"A","2016",7,186
"1009",2016-07-05,0,12.3,19.5,26.6,4.1,5.74,27.48,"USGS","13342500",13,"A",11.9,"A",13200,"A","2016",7,187
"1010",2016-07-06,0.87,12.5,19.1,25.7,6.5,2.71,24.25,"USGS","13342500",14,"A",12.8,"A",10900,"A","2016",7,188
"1011",2016-07-07,0.26,11.7,19,26.3,6.2,2.86,25.95,"USGS","13342500",13.6,"A",12.5,"A",10800,"A","2016",7,189
"1012",2016-07-08,0.32,12.5,20.6,28.7,8.6,2.29,29.33,"USGS","13342500",12.7,"A",12,"A",10900,"A","2016",7,190
"1013",2016-07-09,4.64,14.6,17.3,20,14.3,0.64,7.01,"USGS","13342500",13.7,"A",12.3,"A",10700,"A","2016",7,191
"1014",2016-07-10,10.22,13.5,19.7,25.9,12.5,0.76,21.04,"USGS","13342500",12.4,"A",11.4,"A",10800,"A","2016",7,192
"1015",2016-07-11,3.77,11,13.2,15.5,10.1,0.99,5.91,"USGS","13342500",13.3,"A",11.8,"A",12800,"A","2016",7,193
"1016",2016-07-12,0,11.2,18,24.8,8.9,1.61,21.41,"USGS","13342500",13.5,"A",12.4,"A",14700,"A","2016",7,194
"1017",2016-07-13,0.43,12.9,18.7,24.5,10.7,2.18,18.68,"USGS","13342500",14.2,"A",12.4,"A",13100,"A","2016",7,195
"1018",2016-07-14,0,12.6,20.9,29.1,9.5,2.38,29.65,"USGS","13342500",14.8,"A",13.1,"A",12400,"A","2016",7,196
"1019",2016-07-15,0,13,22.5,32,7.9,3.14,38.78,"USGS","13342500",14.8,"A",13.3,"A",11700,"A","2016",7,197
"1020",2016-07-16,0,13.2,20.3,27.4,5.5,4.85,28.4,"USGS","13342500",14.2,"A",13,"A",11300,"A","2016",7,198
"1021",2016-07-17,0,13.2,20.4,27.6,8,4.07,26.93,"USGS","13342500",14,"A",12.7,"A",11000,"A","2016",7,199
"1022",2016-07-18,0,14,22.3,30.6,9.8,3.75,33.14,"USGS","13342500",13.8,"A",12.5,"A",12500,"A","2016",7,200
"1023",2016-07-19,0,14.1,22,29.8,10.6,3.52,29.83,"USGS","13342500",13.7,"A",12.3,"A",12900,"A","2016",7,201
"1024",2016-07-20,0.09,12.9,20.7,28.5,11.4,2.26,25.83,"USGS","13342500",13.9,"A",12.4,"A",12800,"A","2016",7,202
"1025",2016-07-21,0,13.8,22.7,31.7,9.1,2.26,35.93,"USGS","13342500",14.2,"A",12.5,"A",12600,"A","2016",7,203
"1026",2016-07-22,0,15.1,26.2,37.3,8.3,5.71,54.38,"USGS","13342500",13.9,"A",12.5,"A",12500,"A","2016",7,204
"1027",2016-07-23,0,14,21.2,28.5,8.6,5.16,30.05,"USGS","13342500",12.8,"A",11.8,"A",14000,"A","2016",7,205
"1028",2016-07-24,0,14,21.7,29.3,7,5.13,31.34,"USGS","13342500",12.8,"A",11.3,"A",14400,"A","2016",7,206
"1029",2016-07-25,0,13.5,23.5,33.5,6.6,5.67,43.22,"USGS","13342500",12.9,"A",11.5,"A",14300,"A","2016",7,207
"1030",2016-07-26,0,16.6,26.6,36.6,8.4,7.6,51.87,"USGS","13342500",13.4,"A",11.6,"A",14300,"A","2016",7,208
"1031",2016-07-27,0,17.9,27.1,36.3,10.8,7.82,48.6,"USGS","13342500",13.2,"A",11.6,"A",14100,"A","2016",7,209
"1032",2016-07-28,0,18.9,27.5,36.2,10.6,8.6,49.02,"USGS","13342500",13.3,"A",11.6,"A",14100,"A","2016",7,210
"1033",2016-07-29,0,18.5,28.2,37.8,9.2,8.38,55.63,"USGS","13342500",13.2,"A",11.7,"A",14100,"A","2016",7,211
"1034",2016-07-30,0,19.1,28.8,38.5,8.6,9.51,59.4,"USGS","13342500",13.4,"A",11.7,"A",13900,"A","2016",7,212
"1035",2016-07-31,0,18.8,27.5,36.2,4.1,11.89,53.62,"USGS","13342500",12.6,"A",11.3,"A",13900,"A","2016",7,213
"1036",2016-08-01,0,12.9,21.7,30.4,1.9,7.36,37.21,"USGS","13342500",13.2,"A",11.4,"A",12300,"A","2016",8,214
"1037",2016-08-02,0,13.4,23.3,33.3,2.8,7.41,45.04,"USGS","13342500",13.5,"A",11.8,"A",11700,"A","2016",8,215
"1038",2016-08-03,0,13.5,22,30.5,3.7,6.31,36.58,"USGS","13342500",12.9,"A",11.5,"A",11800,"A","2016",8,216
"1039",2016-08-04,0,13.1,20.7,28.2,5.8,5.27,29.79,"USGS","13342500",13.4,"A",11.6,"A",11800,"A","2016",8,217
"1040",2016-08-05,0,13.9,23.3,32.7,5.2,5.95,42.05,"USGS","13342500",13.3,"A",11.7,"A",11700,"A","2016",8,218
"1041",2016-08-06,0,15.8,26,36.2,5,8.43,52.99,"USGS","13342500",12.8,"A",11.6,"A",11800,"A","2016",8,219
"1042",2016-08-07,0,16,24.1,32.2,3.3,10.04,40.14,"USGS","13342500",11.9,"A",11,"A",11700,"A","2016",8,220
"1043",2016-08-08,0,13.5,20.2,27,4.9,6.31,27.68,"USGS","13342500",12.9,"A",11.3,"A",11800,"A","2016",8,221
"1044",2016-08-09,2.37,12.9,19.6,26.3,7.3,1.29,25.28,"USGS","13342500",11.6,"A",10.9,"A",11800,"A","2016",8,222
"1045",2016-08-10,4.6,12.9,16.2,19.4,10.8,1.38,10.65,"USGS","13342500",12.7,"A",11.3,"A",11800,"A","2016",8,223
"1046",2016-08-11,0.56,13.1,20.3,27.5,10.4,1.78,25.55,"USGS","13342500",13,"A",11.5,"A",11900,"A","2016",8,224
"1047",2016-08-12,0,13.2,22.5,31.8,8.9,3.05,37.12,"USGS","13342500",14.3,"A",12.2,"A",10200,"A","2016",8,225
"1048",2016-08-13,0,15,24.8,34.5,8.1,5.37,45.96,"USGS","13342500",14.2,"A",12.7,"A",9550,"A","2016",8,226
"1049",2016-08-14,0,16.6,25.9,35.3,7.7,7.05,48.2,"USGS","13342500",14.6,"A",12.9,"A",9500,"A","2016",8,227
"1050",2016-08-15,0,16.7,26.8,36.8,6.8,8.34,53.97,"USGS","13342500",13.5,"A",12.2,"A",11200,"A","2016",8,228
"1051",2016-08-16,0,16.6,26.4,36.3,5.5,9.05,52.63,"USGS","13342500",13.2,"A",11.8,"A",11700,"A","2016",8,229
"1052",2016-08-17,0,16.3,26.5,36.7,5.1,9.23,54.1,"USGS","13342500",13.4,"A",11.8,"A",11700,"A","2016",8,230
"1053",2016-08-18,0,16.3,26.2,36.1,6.4,8.8,51.31,"USGS","13342500",13.4,"A",11.8,"A",11600,"A","2016",8,231
"1054",2016-08-19,0,17.2,26.8,36.4,4.9,9.62,53.57,"USGS","13342500",13.4,"A",11.9,"A",11600,"A","2016",8,232
"1055",2016-08-20,0,13.9,23.8,33.7,2.9,8.44,46.34,"USGS","13342500",13.2,"A",11.5,"A",11600,"A","2016",8,233
"1056",2016-08-21,0,13.8,24.4,35.1,0.3,8.64,51.58,"USGS","13342500",13.9,"A",11.9,"A",9970,"A","2016",8,234
"1057",2016-08-22,0,14.6,25.4,36.2,1,8.38,55.08,"USGS","13342500",12.9,"A",12,"A",9390,"A","2016",8,235
"1058",2016-08-23,0,10.3,18.2,26.1,1.7,5.16,28,"USGS","13342500",13,"A",11.6,"A",9440,"A","2016",8,236
"1059",2016-08-24,0,10,18.9,27.8,3.6,5.35,29.54,"USGS","13342500",13.5,"A",12,"A",8630,"A","2016",8,237
"1060",2016-08-25,0,12.6,21.6,30.7,4.9,5.84,36.73,"USGS","13342500",13.9,"A",12.4,"A",8380,"A","2016",8,238
"1061",2016-08-26,0,13.2,22,30.9,2.3,6.53,38.55,"USGS","13342500",13.6,"A",12.3,"A",8400,"A","2016",8,239
"1062",2016-08-27,0,12.6,22.7,32.8,2.6,7.61,43.05,"USGS","13342500",13.4,"A",12.3,"A",8400,"A","2016",8,240
"1063",2016-08-28,0,15.4,24.5,33.7,6,7.57,44.25,"USGS","13342500",14.1,"A",12.6,"A",8240,"A","2016",8,241
"1064",2016-08-29,0,15.5,23.6,31.7,4.7,7.32,39.61,"USGS","13342500",14.2,"A",12.6,"A",8170,"A","2016",8,242
"1065",2016-08-30,0,15.8,25.4,35.1,5.2,9.03,48.37,"USGS","13342500",13,"A",12.3,"A",8120,"A","2016",8,243
"1066",2016-08-31,0,13.4,22.7,32,6,6.61,38.46,"USGS","13342500",13.2,"A",12.2,"A",7940,"A","2016",8,244
"1339",2017-06-01,0.66,13.8,19.5,25.1,10.7,1.66,19.14,"USGS","13342500",12.1,"A",11.2,"A",49100,"A","2017",6,152
"1340",2017-06-02,1.45,11.4,16.5,21.6,12,1,12.15,"USGS","13342500",11.2,"A",10.4,"A",47400,"A","2017",6,153
"1341",2017-06-03,0,11.5,19,26.6,9.5,1.59,24.19,"USGS","13342500",12.2,"A",11.2,"A",42500,"A","2017",6,154
"1342",2017-06-04,0.14,13.7,22,30.2,11.2,2.81,30.03,"USGS","13342500",12,"A",11.4,"A",40400,"A","2017",6,155
"1343",2017-06-05,5.66,8.2,13.4,18.6,9.5,0.31,9.69,"USGS","13342500",13.1,"A",12,"A",42800,"A","2017",6,156
"1344",2017-06-06,0,8.4,16.5,24.6,7.2,0.75,22.58,"USGS","13342500",12.8,"A",12,"A",36300,"A","2017",6,157
"1345",2017-06-07,0,10.9,20,29.1,9.1,2.62,29.68,"USGS","13342500",13.1,"A",12.3,"A",32400,"A","2017",6,158
"1346",2017-06-08,0,15.5,25.2,35,11.5,4.75,42.37,"USGS","13342500",12.8,"A",12.3,"A",36300,"A","2017",6,159
"1347",2017-06-09,11.13,10.7,17.3,23.9,11.4,0.66,16.84,"USGS","13342500",12.4,"A",11.9,"A",36100,"A","2017",6,160
"1348",2017-06-10,1.93,10.1,14.3,18.6,7.8,1.7,11.57,"USGS","13342500",11.7,"A",11.3,"A",32000,"A","2017",6,161
"1349",2017-06-11,1.64,6.5,12.1,17.7,5.1,1.01,12.27,"USGS","13342500",11.5,"A",10.8,"A",28500,"A","2017",6,162
"1350",2017-06-12,0,6.8,14.6,22.5,5.3,1.33,19.17,"USGS","13342500",12.4,"A",11.4,"A",25000,"A","2017",6,163
"1351",2017-06-13,0,11.7,17.7,23.7,6.8,3.88,19.09,"USGS","13342500",12.7,"A",12,"A",25300,"A","2017",6,164
"1352",2017-06-14,0,8.5,15.1,21.7,4.1,2.98,17.66,"USGS","13342500",11.4,"A",10.9,"A",30900,"A","2017",6,165
"1353",2017-06-15,0,8.9,15.3,21.7,5.5,2.86,18.21,"USGS","13342500",11.8,"A",11,"A",25000,"A","2017",6,166
"1354",2017-06-16,4.86,13.2,17.4,21.6,11,0.56,14.78,"USGS","13342500",12.5,"A",12,"A",23300,"A","2017",6,167
"1355",2017-06-17,0.23,13.8,17.5,21.2,10.3,1.59,13.03,"USGS","13342500",12.9,"A",12.1,"A",28900,"A","2017",6,168
"1356",2017-06-18,0,12.9,18.8,24.6,7.9,3.58,21.56,"USGS","13342500",13.4,"A",12.7,"A",26600,"A","2017",6,169
"1357",2017-06-19,0,14.6,21.1,27.6,11.7,2.84,23.4,"USGS","13342500",14.3,"A",13.3,"A",24700,"A","2017",6,170
"1358",2017-06-20,0,15.3,24.7,34.1,14.6,2.73,37.42,"USGS","13342500",15.1,"A",13.9,"A",24900,"A","2017",6,171
"1359",2017-06-21,0,15.8,23.4,30.9,10.2,3.9,33.53,"USGS","13342500",15.7,"A",14.8,"A",27200,"A","2017",6,172
"1360",2017-06-22,0,11.8,19.1,26.4,2.9,6.32,28.35,"USGS","13342500",15.3,"A",14.4,"A",26800,"A","2017",6,173
"1361",2017-06-23,0,9.9,17.9,25.9,1.5,4.65,27.61,"USGS","13342500",15,"A",14,"A",24100,"A","2017",6,174
"1362",2017-06-24,0,9.8,19.4,29.1,3.1,4.42,34.12,"USGS","13342500",15.5,"A",14,"A",20600,"A","2017",6,175
"1363",2017-06-25,0,12.2,22.2,32.2,5.3,5.3,41.53,"USGS","13342500",16.4,"A",14.7,"A",19400,"A","2017",6,176
"1364",2017-06-26,0,15.1,25.9,36.6,9.4,6.56,51.9,"USGS","13342500",16.8,"A",15.3,"A",17200,"A","2017",6,177
"1365",2017-06-27,0.69,17.8,26.9,35.9,11.6,5.87,47.61,"USGS","13342500",17.4,"A",15.9,"A",16500,"A","2017",6,178
"1366",2017-06-28,0,12.9,21.1,29.4,8.1,4.42,32.06,"USGS","13342500",17.7,"A",16.1,"A",16100,"A","2017",6,179
"1367",2017-06-29,0,12.6,20.4,28.2,6.4,3.54,30.87,"USGS","13342500",17.8,"A",16.3,"A",15000,"A","2017",6,180
"1368",2017-06-30,0,13.8,20.5,27.3,8.6,4.21,25.64,"USGS","13342500",17.7,"A",16,"A",14000,"A","2017",6,181
"1369",2017-07-01,0,13.9,23.3,32.7,9.3,4.02,39.99,"USGS","13342500",17.5,"A",16,"A",13600,"A","2017",7,182
"1370",2017-07-02,0,15.6,24.2,32.9,10.1,5.49,38.99,"USGS","13342500",17.4,"A",15.9,"A",15300,"A","2017",7,183
"1371",2017-07-03,0,16.4,25.1,33.7,10.2,5.96,40.29,"USGS","13342500",17.9,"A",16.2,"A",15400,"A","2017",7,184
"1372",2017-07-04,0,14.4,23,31.6,7.8,5.71,37.16,"USGS","13342500",16.5,"A",15.1,"A",15000,"A","2017",7,185
"1373",2017-07-05,0,14.9,24.8,34.7,7.3,6.55,46.71,"USGS","13342500",16.8,"A",15,"A",14600,"A","2017",7,186
"1374",2017-07-06,0,17.1,27.5,37.9,8.1,8.43,56.83,"USGS","13342500",16.2,"A",14.8,"A",15200,"A","2017",7,187
"1375",2017-07-07,0,18.9,29.1,39.4,10.1,8.71,60.89,"USGS","13342500",16.4,"A",14.6,"A",15100,"A","2017",7,188
"1376",2017-07-08,0,18.3,28.7,39,8.2,10.17,60.23,"USGS","13342500",16.4,"A",14.7,"A",14800,"A","2017",7,189
"1377",2017-07-09,0,18.2,27.6,37.1,7.2,9.98,54.18,"USGS","13342500",16.3,"A",14.6,"A",14500,"A","2017",7,190
"1378",2017-07-10,0,17,26.3,35.6,5.2,8.23,50.79,"USGS","13342500",16,"A",14.3,"A",14200,"A","2017",7,191
"1379",2017-07-11,0,16.3,24.3,32.3,6.3,9.48,39.65,"USGS","13342500",15.3,"A",13.7,"A",14300,"A","2017",7,192
"1380",2017-07-12,0,14.7,22.6,30.5,5,7.33,35.78,"USGS","13342500",15.2,"A",13.6,"A",14200,"A","2017",7,193
"1381",2017-07-13,0,14.9,24.6,34.2,6.5,6.49,45.28,"USGS","13342500",15.3,"A",13.6,"A",14200,"A","2017",7,194
"1382",2017-07-14,0,16.5,25.3,34,7.2,8.41,43.53,"USGS","13342500",15.2,"A",13.5,"A",13900,"A","2017",7,195
"1383",2017-07-15,0,16.8,27.1,37.5,7.8,8.82,54.54,"USGS","13342500",14.7,"A",13.3,"A",14000,"A","2017",7,196
"1384",2017-07-16,0.46,19,26.8,34.7,7.6,11.03,44.63,"USGS","13342500",14.5,"A",13.2,"A",13900,"A","2017",7,197
"1385",2017-07-17,0,11.9,20.2,28.5,2.2,6.67,33.42,"USGS","13342500",14.2,"A",12.8,"A",13900,"A","2017",7,198
"1386",2017-07-18,0,10.7,20.6,30.6,2.6,5.8,37.34,"USGS","13342500",14.2,"A",12.7,"A",13700,"A","2017",7,199
"1387",2017-07-19,0,13.4,23.7,33.9,3.9,7.42,45.67,"USGS","13342500",14.3,"A",12.7,"A",13500,"A","2017",7,200
"1388",2017-07-20,0,16.4,25.2,34.1,5.5,9.76,44.71,"USGS","13342500",14.3,"A",12.7,"A",13400,"A","2017",7,201
"1389",2017-07-21,0,14.4,22.4,30.5,4.4,8.15,36.13,"USGS","13342500",13.8,"A",12.4,"A",13400,"A","2017",7,202
"1390",2017-07-22,0,13.9,22.2,30.5,3.9,7.17,36.47,"USGS","13342500",13.9,"A",12.3,"A",13300,"A","2017",7,203
"1391",2017-07-23,0,14.2,23.9,33.6,6.6,7.79,42.79,"USGS","13342500",14.1,"A",12.6,"A",13300,"A","2017",7,204
"1392",2017-07-24,0,17.7,27.4,37.1,9,8.66,52.33,"USGS","13342500",14.2,"A",12.7,"A",13200,"A","2017",7,205
"1393",2017-07-25,0,15.5,24.5,33.5,1.8,9.66,46.22,"USGS","13342500",14,"A",12.4,"A",13100,"A","2017",7,206
"1394",2017-07-26,0,15.1,25.4,35.6,3.1,9.91,52.03,"USGS","13342500",13.6,"A",12.4,"A",12900,"A","2017",7,207
"1395",2017-07-27,0,16.6,26.6,36.6,5.9,10,53.76,"USGS","13342500",13.7,"A",12.4,"A",12800,"A","2017",7,208
"1396",2017-07-28,0,17.2,26.3,35.4,6.7,9.91,47.74,"USGS","13342500",14.2,"A",12.6,"A",12700,"A","2017",7,209
"1397",2017-07-29,0,16.9,26.6,36.3,6.2,9.29,51.4,"USGS","13342500",14.3,"A",12.6,"A",12700,"A","2017",7,210
"1398",2017-07-30,0,17.9,27.4,36.8,5.8,10.16,53.52,"USGS","13342500",14.4,"A",12.6,"A",12700,"A","2017",7,211
"1399",2017-07-31,0,16.8,26.4,36,4.7,9.92,51.52,"USGS","13342500",13.7,"A [4]",12.2,"A [4]",12700,"A","2017",7,212
"1400",2017-08-01,0,16.6,26.9,37.2,3.4,11.2,56.97,"USGS","13342500",14,"A",12.3,"A",12700,"A","2017",8,213
"1401",2017-08-02,0,16.5,27.4,38.2,2.1,12.02,61.61,"USGS","13342500",13.8,"A [4]",12.2,"A [4]",12600,"A","2017",8,214
"1402",2017-08-03,0,17.7,27.9,38.2,4.3,12.86,60.38,"USGS","13342500",13.7,"A",12.3,"A",12500,"A","2017",8,215
"1403",2017-08-04,0,18.8,28.4,38,7.3,13.03,57.44,"USGS","13342500",13.8,"A [4]",12.1,"A [4]",12300,"A","2017",8,216
"1404",2017-08-05,0,18.7,28.1,37.5,5.3,12.09,57.99,"USGS","13342500",13.2,"A",11.9,"A",12200,"A","2017",8,217
"1405",2017-08-06,0,17.7,26.3,34.9,6.9,11.19,47.13,"USGS","13342500",13.5,"A [4]",12,"A [4]",12100,"A","2017",8,218
"1406",2017-08-07,0,17.2,26.8,36.4,5.7,9.61,53.74,"USGS","13342500",13.1,"A [4]",11.8,"A [4]",12300,"A","2017",8,219
"1407",2017-08-08,0,18.5,27.3,36.2,4.8,12.74,52.87,"USGS","13342500",13.2,"A",11.8,"A",12200,"A","2017",8,220
"1408",2017-08-09,0,17.3,27.4,37.5,5.3,11.42,57.35,"USGS","13342500",12.8,"A [4]",11.7,"A [4]",12200,"A","2017",8,221
"1409",2017-08-10,0,18.3,27,35.7,7.3,11.76,49.38,"USGS","13342500",12.7,"A [4]",11.7,"A [4]",12200,"A","2017",8,222
"1410",2017-08-11,0,19.3,27.8,36.4,7.9,11.41,50.7,"USGS","13342500",13.1,"A",11.7,"A",12100,"A","2017",8,223
"1411",2017-08-12,0,18.9,28.5,38.1,7.5,10.84,58.04,"USGS","13342500",12.6,"A",11.6,"A",11500,"A","2017",8,224
"1412",2017-08-13,0.51,18.2,25.3,32.3,11,7.32,35.92,"USGS","13342500",12.2,"A [4]",11.6,"A [4]",11300,"A","2017",8,225
"1413",2017-08-14,0.6,13.2,19.4,25.6,12.4,2.52,18.46,"USGS","13342500",13.5,"A",12,"A",11000,"A","2017",8,226
"1414",2017-08-15,0,12.2,19.2,26.3,5.9,3.54,25.73,"USGS","13342500",13.9,"A",12.4,"A",10500,"A","2017",8,227
"1415",2017-08-16,0,12.2,20.9,29.5,3.4,6.08,34.32,"USGS","13342500",14.1,"A",12.5,"A",10100,"A","2017",8,228
"1416",2017-08-17,0,12.8,22.1,31.5,4.8,7.1,38.34,"USGS","13342500",14.7,"A",13.1,"A",9450,"A","2017",8,229
"1417",2017-08-18,0,14.1,22.8,31.5,6.5,6.97,37.07,"USGS","13342500",14.7,"A [4]",13.1,"A [4]",9380,"A","2017",8,230
"1418",2017-08-19,0,14,23.9,33.8,5,6.05,45.9,"USGS","13342500",14.4,"A",13,"A",9350,"A","2017",8,231
"1419",2017-08-20,0,13.2,20.5,27.8,5.8,6.22,28.63,"USGS","13342500",13.5,"A",12.3,"A",9980,"A","2017",8,232
"1420",2017-08-21,0,13,21.2,29.5,5,6.7,33.16,"USGS","13342500",13.5,"A",12.1,"A",10100,"A","2017",8,233
"1421",2017-08-22,0,13.5,23.1,32.8,4.9,7.42,41.86,"USGS","13342500",13.4,"A",12.2,"A",10100,"A","2017",8,234
"1422",2017-08-23,0,15.1,25.3,35.5,5.6,8.29,50.42,"USGS","13342500",12.8,"A",11.9,"A",10100,"A","2017",8,235
"1423",2017-08-24,0,17.1,23.5,30,8.6,8.93,31.78,"USGS","13342500",13.9,"A",12.4,"A",10100,"A","2017",8,236
"1424",2017-08-25,0,12.5,21.4,30.3,7,6.8,32.98,"USGS","13342500",13.3,"A",12,"A",10000,"A","2017",8,237
"1425",2017-08-26,0,11.1,19.5,27.9,2.5,5.88,30.83,"USGS","13342500",13.7,"A",12.1,"A",10100,"A","2017",8,238
"1426",2017-08-27,0,11.7,22.1,32.5,-0.5,7.24,44.27,"USGS","13342500",13.6,"A",12.2,"A",10100,"A","2017",8,239
"1427",2017-08-28,0,13,24.2,35.5,0.3,9.65,52.65,"USGS","13342500",13,"A",12,"A",10000,"A","2017",8,240
"1428",2017-08-29,0,16,25.5,34.9,5.3,11.01,47.63,"USGS","13342500",14,"A",12.5,"A",9960,"A","2017",8,241
"1429",2017-08-30,0,18.7,29.2,39.8,6.7,11.46,64.84,"USGS","13342500",13.6,"A",12.4,"A",9940,"A","2017",8,242
"1430",2017-08-31,0,17,26.5,35.9,6.6,8.76,51.97,"USGS","13342500",13.8,"A",12.3,"A",9930,"A","2017",8,243
"1681",2018-06-01,0.87,9.9,14.8,19.7,7.1,1.42,14.03,"USGS","13342500",10.4,"A",9.8,"A",46800,"A","2018",6,152
"1682",2018-06-02,0,8,14.9,21.7,4.7,1.65,18.42,"USGS","13342500",10.4,"A",9.8,"A",40000,"A","2018",6,153
"1683",2018-06-03,0,9.1,18.5,27.8,7.7,2.21,28.15,"USGS","13342500",11.7,"A",10.7,"A",35500,"A","2018",6,154
"1684",2018-06-04,1.33,12.9,22.4,31.8,10.8,2.74,34.42,"USGS","13342500",12.1,"A",11.7,"A",35300,"A","2018",6,155
"1685",2018-06-05,0,7.6,15.2,22.7,5.4,2.21,19.09,"USGS","13342500",12.3,"A",11.8,"A",34800,"A","2018",6,156
"1686",2018-06-06,0,8.4,16.3,24.1,5,2.44,21.78,"USGS","13342500",12.6,"A",12,"A",32700,"A","2018",6,157
"1687",2018-06-07,0,9.7,19,28.4,7.2,2.8,29.95,"USGS","13342500",12.6,"A",12.3,"A",30500,"A","2018",6,158
"1688",2018-06-08,0,13.2,21.1,28.9,10.1,2.9,28.8,"USGS","13342500",13.5,"A",13,"A",28300,"A","2018",6,159
"1689",2018-06-09,0.6,13.6,21.6,29.6,9.4,2.62,29.86,"USGS","13342500",13.3,"A",12.8,"A",27000,"A","2018",6,160
"1690",2018-06-10,14.52,9.4,12.6,15.9,8.5,0.72,7.52,"USGS","13342500",12.8,"A",12.2,"A",26500,"A","2018",6,161
"1691",2018-06-11,2.88,8.9,13.4,17.9,3.8,1.4,14.19,"USGS","13342500",11.7,"A",11.4,"A",25700,"A","2018",6,162
"1692",2018-06-12,0.69,6.9,13.6,20.3,3.6,0.74,17.32,"USGS","13342500",11.5,"A",10.7,"A",22400,"A","2018",6,163
"1693",2018-06-13,0,7.8,16.4,25,5.6,2.52,23.75,"USGS","13342500",13.1,"A",11.9,"A",19600,"A","2018",6,164
"1694",2018-06-14,0,12.3,19.8,27.2,6.7,3.89,26.39,"USGS","13342500",14.8,"A",13.6,"A",18600,"A","2018",6,165
"1695",2018-06-15,0,8.8,15.7,22.5,5.1,2.31,19.08,"USGS","13342500",15.3,"A",14.2,"A",18300,"A","2018",6,166
"1696",2018-06-16,0,9.2,17.4,25.5,6.3,2.4,23.92,"USGS","13342500",13.8,"A",13.3,"A",17800,"A","2018",6,167
"1697",2018-06-17,3.59,10.6,15.2,19.7,10.6,0.56,11.42,"USGS","13342500",12.9,"A",12.3,"A",20700,"A","2018",6,168
"1698",2018-06-18,0.04,11.2,17.4,23.7,11,0.59,17.3,"USGS","13342500",11.8,"A",11.6,"A",18800,"A","2018",6,169
"1699",2018-06-19,5.48,14.7,17.3,19.9,14.4,0.64,7.71,"USGS","13342500",13.4,"A",12.5,"A",24200,"A","2018",6,170
