"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00001","X_00010_00001_cd","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","waterYear","doy"
"164",2013-06-13,1.2,6.4,17.3,28.2,0.6,2.83,32.93,"USGS","13176400",21,"A",19.7,"A",25.8,"A","2013",6,2013,164
"165",2013-06-14,1.52,1.2,10.3,19.5,0.1,1.33,17.3,"USGS","13176400",21,"A",18.6,"A",24.1,"A","2013",6,2013,165
"166",2013-06-15,0,1.5,12.1,22.7,-4.7,1.48,24.51,"USGS","13176400",21.8,"A",18.8,"A",24,"A","2013",6,2013,166
"167",2013-06-16,0,3.4,16.5,29.7,-6.8,3.83,39.04,"USGS","13176400",22,"A",19.7,"A",22.8,"A","2013",6,2013,167
"168",2013-06-17,0,9.4,20.1,30.7,-5.2,7.79,40.53,"USGS","13176400",23,"A",20.2,"A",21.3,"A","2013",6,2013,168
"169",2013-06-18,0,10.6,21.1,31.6,-6.3,8.66,43.48,"USGS","13176400",23,"A",20.3,"A",19.4,"A","2013",6,2013,169
"170",2013-06-19,0,7.3,18.2,29.2,-4.3,3.69,37.42,"USGS","13176400",19.6,"A",18.5,"A",18.2,"A","2013",6,2013,170
"171",2013-06-20,0.95,-0.6,6.9,14.5,0.9,0.32,10.39,"USGS","13176400",19.8,"A",17.3,"A",18.4,"A","2013",6,2013,171
"172",2013-06-21,1.06,0,9.5,18.9,-0.2,0.17,17.49,"USGS","13176400",19,"A",16.9,"A",20,"A","2013",6,2013,172
"173",2013-06-22,0,3.1,11.2,19.3,1,0.57,17.18,"USGS","13176400",20.7,"A",17.6,"A",19.8,"A","2013",6,2013,173
"174",2013-06-23,0,3.5,13.8,24,-0.1,1.14,24.86,"USGS","13176400",20.6,"A",18.1,"A",19.6,"A","2013",6,2013,174
"175",2013-06-24,0,7.7,18.1,28.5,1.7,2.06,33.74,"USGS","13176400",18.1,"A",17.3,"A",19.1,"A","2013",6,2013,175
"176",2013-06-25,0.34,7.9,13.4,19,6.4,1.27,13.82,"USGS","13176400",17.4,"A",16.4,"A",19,"A","2013",6,2013,176
"177",2013-06-26,1.12,8.6,15.4,22.3,9.7,0.31,15.65,"USGS","13176400",20,"A",17.5,"A",29.1,"A","2013",6,2013,177
"178",2013-06-27,0,10.4,20.7,31,6.3,2.06,36.8,"USGS","13176400",23.1,"A",20.3,"A",31.6,"A","2013",6,2013,178
"179",2013-06-28,0,11.6,23.5,35.5,4,3.62,51.9,"USGS","13176400",25.3,"A",22.4,"A",30.6,"A","2013",6,2013,179
"180",2013-06-29,0,14.6,26.6,38.6,3.8,7.62,62.22,"USGS","13176400",25.1,"A",23.2,"A",30.8,"A","2013",6,2013,180
"181",2013-06-30,0,16.5,27.2,37.9,5.4,8.21,58.62,"USGS","13176400",26.7,"A",24.2,"A",29.9,"A","2013",6,2013,181
"182",2013-07-01,0,17.2,28.3,39.3,7.3,8.39,64.05,"USGS","13176400",26.4,"A",24.4,"A",27.5,"A","2013",7,2013,182
"183",2013-07-02,0,19.6,30.2,40.7,4.7,13.91,70.29,"USGS","13176400",28,"A",25.3,"A",25.6,"A","2013",7,2013,183
"184",2013-07-03,2.45,19,29.8,40.6,8.4,6.89,68.01,"USGS","13176400",26.7,"A",25.1,"A",24.5,"A","2013",7,2013,184
"185",2013-07-04,0.34,17.9,25.9,33.8,10.8,5.29,40.71,"USGS","13176400",27.3,"A",24.9,"A",22.9,"A","2013",7,2013,185
"186",2013-07-05,6.69,13.1,24,34.9,10.2,1.9,46.46,"USGS","13176400",26,"A",24.2,"A",25.2,"A","2013",7,2013,186
"187",2013-07-06,0.47,11.7,21.6,31.6,7.3,2.64,36.74,"USGS","13176400",26,"A",23.6,"A",23.4,"A","2013",7,2013,187
"188",2013-07-07,0,11.2,22.5,33.8,0.2,6.03,48.34,"USGS","13176400",25.2,"A",22.9,"A",23.5,"A","2013",7,2013,188
"189",2013-07-08,0,12.4,23.5,34.6,-3.3,8.13,50.96,"USGS","13176400",24.9,"A",22.9,"A",24.6,"A","2013",7,2013,189
"190",2013-07-09,0,13.8,24.1,34.4,-2.2,10.8,50.3,"USGS","13176400",26,"A",23.5,"A",21.6,"A","2013",7,2013,190
"191",2013-07-10,0,14.3,25.2,36.2,-1.7,10.61,55.19,"USGS","13176400",26.6,"A",23.7,"A",20.3,"A","2013",7,2013,191
"192",2013-07-11,0,13.9,25.3,36.7,-3.8,11.87,57.87,"USGS","13176400",23.6,"A",22.1,"A",18.2,"A","2013",7,2013,192
"193",2013-07-12,0,13.1,20.9,28.7,4.2,5.07,31.53,"USGS","13176400",24.2,"A",21.6,"A",16.6,"A","2013",7,2013,193
"194",2013-07-13,0,10.8,21.6,32.4,-6.5,5.66,47.12,"USGS","13176400",25.3,"A",22,"A",15.3,"A","2013",7,2013,194
"195",2013-07-14,0,11.2,21.4,31.7,-2.7,8.59,42.58,"USGS","13176400",25.5,"A",22.6,"A",14.6,"A","2013",7,2013,195
"196",2013-07-15,0,11.3,22.9,34.6,-3.5,8.53,51.54,"USGS","13176400",25,"A",22.9,"A",13.6,"A","2013",7,2013,196
"197",2013-07-16,0,13.9,25,36,-0.7,10.98,55.55,"USGS","13176400",24.8,"A",22.8,"A",13,"A","2013",7,2013,197
"198",2013-07-17,0,17.4,27.1,36.9,3.6,12.95,54.92,"USGS","13176400",26.6,"A",23.4,"A",12.2,"A","2013",7,2013,198
"199",2013-07-18,0,12,24,36,-5.6,10.1,55.94,"USGS","13176400",26.9,"A",23.9,"A",11.7,"A","2013",7,2013,199
"200",2013-07-19,0,12.2,24.3,36.3,-5.6,10.82,57.66,"USGS","13176400",27.3,"A",24.2,"A",11.2,"A","2013",7,2013,200
"201",2013-07-20,0,13.3,26,38.7,-4.6,11.64,65.99,"USGS","13176400",27.2,"A",24.4,"A",10.6,"A","2013",7,2013,201
"202",2013-07-21,0,14.7,26.5,38.3,-3.2,12.29,62.89,"USGS","13176400",27.6,"A",24.5,"A",10,"A","2013",7,2013,202
"203",2013-07-22,0,12.8,24.9,37,-7,11.41,59.84,"USGS","13176400",27.3,"A",24.2,"A",9.46,"A","2013",7,2013,203
"204",2013-07-23,0,12.7,24.8,37,-7.7,11.5,59.49,"USGS","13176400",26.9,"A",23.9,"A",8.95,"A","2013",7,2013,204
"205",2013-07-24,0,14.2,25,35.9,-5.9,13.24,56.51,"USGS","13176400",23.8,"A",22.4,"A",8.64,"A","2013",7,2013,205
"206",2013-07-25,0,17.8,23.4,29,3.8,12.61,32.42,"USGS","13176400",26.7,"A",23.4,"A",8.55,"A","2013",7,2013,206
"207",2013-07-26,0,14.5,25.3,36.1,0.1,10.48,53.89,"USGS","13176400",25.9,"A",23.4,"A",8.38,"A","2013",7,2013,207
"208",2013-07-27,0,15.1,25.4,35.7,2.6,9.03,53.62,"USGS","13176400",26.8,"A",23.6,"A",8.57,"A","2013",7,2013,208
"209",2013-07-28,0,14.4,23.7,33,2.9,7.33,43.12,"USGS","13176400",26.3,"A",23.6,"A",8.88,"A","2013",7,2013,209
"210",2013-07-29,0,12.6,22.3,32,-1.8,9.52,42.02,"USGS","13176400",26.1,"A",23.1,"A",9.33,"A","2013",7,2013,210
"211",2013-07-30,0,11.7,22.4,33.1,-3.6,9.37,46.16,"USGS","13176400",25.5,"A",22.6,"A",9.28,"A","2013",7,2013,211
"212",2013-07-31,0,12.2,22.5,32.9,-5.1,9.86,46.62,"USGS","13176400",25,"A",22.4,"A",9.67,"A","2013",7,2013,212
"213",2013-08-01,0,13.4,23.9,34.4,-2.3,10.15,49.9,"USGS","13176400",24.7,"A",22.1,"A",11.5,"A","2013",8,2013,213
"214",2013-08-02,0,8.5,19.4,30.3,-1.5,4.86,39.15,"USGS","13176400",24.7,"A",21.5,"A",11.8,"A","2013",8,2013,214
"215",2013-08-03,0,7.5,17.7,28,-0.4,3.92,33.08,"USGS","13176400",24.7,"A",21.6,"A",13.4,"A","2013",8,2013,215
"216",2013-08-04,0,8.7,20.2,31.7,-1.8,5.04,43.01,"USGS","13176400",24.9,"A",21.8,"A",13.4,"A","2013",8,2013,216
"217",2013-08-05,0,11.3,22.8,34.4,-3.3,8.27,50.57,"USGS","13176400",24.5,"A",22,"A",14.3,"A","2013",8,2013,217
"218",2013-08-06,0,11.5,23.3,35.1,-2.7,8.55,52.65,"USGS","13176400",24.8,"A",22.1,"A",14.6,"A","2013",8,2013,218
"219",2013-08-07,0,13.4,23.9,34.5,-1.2,9.88,50.14,"USGS","13176400",23.5,"A",21.7,"A",13.5,"A","2013",8,2013,219
"220",2013-08-08,0,13.9,24,34,0.4,8.38,48.55,"USGS","13176400",24,"A",21.2,"A",13.8,"A","2013",8,2013,220
"221",2013-08-09,0,12,22,32,2.6,5.54,41.63,"USGS","13176400",23.5,"A",20.9,"A",15.5,"A","2013",8,2013,221
"222",2013-08-10,0,9.8,20.8,31.8,-0.4,4.55,43.7,"USGS","13176400",23.6,"A",20.9,"A",15.9,"A","2013",8,2013,222
"223",2013-08-11,0,10.4,20.8,31.2,-1,4.69,41.12,"USGS","13176400",24.3,"A",21.4,"A",15.2,"A","2013",8,2013,223
"224",2013-08-12,0,12.2,22.2,32.3,-1.3,9.08,43.75,"USGS","13176400",23.7,"A",21.5,"A",14.7,"A","2013",8,2013,224
"225",2013-08-13,0,13.1,23.1,33.2,-0.8,9.09,47.03,"USGS","13176400",23.9,"A",21.6,"A",16.3,"A","2013",8,2013,225
"226",2013-08-14,0,12.3,22.7,33.1,-0.8,8.15,46.02,"USGS","13176400",24.2,"A",21.5,"A",16.8,"A","2013",8,2013,226
"227",2013-08-15,0,10.8,23.2,35.6,-6.5,8.01,55.47,"USGS","13176400",24.5,"A",21.6,"A",15.5,"A","2013",8,2013,227
"228",2013-08-16,0,11.9,24.3,36.7,-8.1,10.68,59.42,"USGS","13176400",24.4,"A",21.7,"A",14.1,"A","2013",8,2013,228
"229",2013-08-17,0,12.6,24,35.3,-7.8,11.69,53.86,"USGS","13176400",24.4,"A",21.6,"A",12.3,"A","2013",8,2013,229
"230",2013-08-18,0,12,23.3,34.6,-2.3,8.98,50.33,"USGS","13176400",25.5,"A",22.3,"A",11.4,"A","2013",8,2013,230
"231",2013-08-19,0,14.2,25.1,36.1,3.3,8.22,53.55,"USGS","13176400",24.3,"A",22.3,"A",10.8,"A","2013",8,2013,231
"232",2013-08-20,0,14.7,24,33.3,4,9.11,43.32,"USGS","13176400",24,"A",21.9,"A",10.3,"A","2013",8,2013,232
"233",2013-08-21,0,13.8,22.9,32.1,6,5.23,39.31,"USGS","13176400",24.5,"A",21.7,"A",10.6,"A","2013",8,2013,233
"234",2013-08-22,0,13.5,22.6,31.8,7.7,3.99,37.72,"USGS","13176400",24.4,"A",21.8,"A",10.8,"A","2013",8,2013,234
"235",2013-08-23,0,12.3,22.6,32.9,7.1,3.61,42.4,"USGS","13176400",23.3,"A",21.3,"A",11.4,"A","2013",8,2013,235
"236",2013-08-24,0,11,20.1,29.2,4.6,3.17,34.07,"USGS","13176400",23.3,"A",20.9,"A",11.3,"A","2013",8,2013,236
"237",2013-08-25,0,10.5,21.1,31.7,-0.7,4.97,42.42,"USGS","13176400",22.7,"A",20.1,"A",10.9,"A","2013",8,2013,237
"238",2013-08-26,0,9.4,20,30.6,-0.2,6.2,38.81,"USGS","13176400",22.6,"A",19.9,"A",10.8,"A","2013",8,2013,238
"239",2013-08-27,0,8.8,19.4,30.1,-0.6,5.64,37.53,"USGS","13176400",23.1,"A",20.2,"A",10.9,"A","2013",8,2013,239
"240",2013-08-28,0,10.5,21.6,32.7,3.2,6.18,42.4,"USGS","13176400",23.5,"A",20.8,"A",11,"A","2013",8,2013,240
"241",2013-08-29,0,13.6,22.2,30.9,6.4,4.47,36.21,"USGS","13176400",23.4,"A",20.9,"A",11,"A","2013",8,2013,241
"242",2013-08-30,0,12.9,22.6,32.3,1.2,7.7,42.16,"USGS","13176400",23.7,"A",20.7,"A",10.5,"A","2013",8,2013,242
"243",2013-08-31,0,10.2,21.5,32.8,-3,7.06,46.18,"USGS","13176400",23.1,"A",20.4,"A",10.4,"A","2013",8,2013,243
"517",2014-06-01,0,4.7,14.5,24.2,-4.8,3.51,27.1,"USGS","13176400",20.3,"A",17.7,"A",28.5,"A","2014",6,2014,152
"518",2014-06-02,0,3.8,14.3,24.7,-3.2,2.69,27.52,"USGS","13176400",20.1,"A",18.1,"A",27.3,"A","2014",6,2014,153
"519",2014-06-03,0,6.9,17.2,27.6,-1.6,4.36,32.59,"USGS","13176400",20,"A",18,"A",26.8,"A","2014",6,2014,154
"520",2014-06-04,0,7.8,17,26.1,-0.4,4.78,28.39,"USGS","13176400",21.3,"A",18.7,"A",25.6,"A","2014",6,2014,155
"521",2014-06-05,0,5.6,16,26.5,-7,4.92,32.09,"USGS","13176400",22,"A",19.3,"A",24.7,"A","2014",6,2014,156
"522",2014-06-06,0,5.8,17,28.3,-6.6,5.06,35.69,"USGS","13176400",22.3,"A",19.8,"A",23.2,"A","2014",6,2014,157
"523",2014-06-07,0,7.4,17.2,27.1,-4.9,6.17,31.98,"USGS","13176400",22.3,"A",19.8,"A",22.6,"A","2014",6,2014,158
"524",2014-06-08,0,6.6,16.5,26.4,-3.1,4.85,30.27,"USGS","13176400",23.1,"A",20.1,"A",21.5,"A","2014",6,2014,159
"525",2014-06-09,0,6.4,16.6,26.9,-2.5,4.48,31.25,"USGS","13176400",23.4,"A",20.6,"A",21.4,"A","2014",6,2014,160
"526",2014-06-10,0,7.1,19.1,31.2,-2.4,5.15,41.57,"USGS","13176400",23.4,"A",20.8,"A",20.6,"A","2014",6,2014,161
"527",2014-06-11,0,6.9,17.1,27.3,-5,5.19,33.1,"USGS","13176400",24.1,"A",20.9,"A",20,"A","2014",6,2014,162
"528",2014-06-12,0,6.7,17.8,28.9,-5.4,4.81,36.81,"USGS","13176400",23.1,"A",20.3,"A",19.3,"A","2014",6,2014,163
"529",2014-06-13,0,8.3,19.8,31.3,-7.7,5.74,43.44,"USGS","13176400",21.6,"A",18.8,"A",17.1,"A","2014",6,2014,164
"530",2014-06-14,0,5.1,12.2,19.2,-1.6,2.19,18.17,"USGS","13176400",21.7,"A",18.6,"A",16.2,"A","2014",6,2014,165
"531",2014-06-15,0,5.5,12.9,20.2,-0.6,2.21,18.35,"USGS","13176400",19.9,"A",18.1,"A",16.4,"A","2014",6,2014,166
"532",2014-06-16,0,8.1,15.3,22.6,-2.2,4.13,22.79,"USGS","13176400",17.8,"A",16.5,"A",16.7,"A","2014",6,2014,167
"533",2014-06-17,1.67,0.6,7.2,13.8,0.5,1.13,10.24,"USGS","13176400",17.6,"A",15.4,"A",18,"A","2014",6,2014,168
"534",2014-06-18,0,0.1,7.4,14.7,-2.7,1.13,12.79,"USGS","13176400",18,"A",15.3,"A",19.2,"A","2014",6,2014,169
"535",2014-06-19,0,2.2,11.7,21.2,1.2,0.93,19.22,"USGS","13176400",20,"A",16.7,"A",21.1,"A","2014",6,2014,170
"536",2014-06-20,0,5.3,17.2,29.1,-2.4,2.25,36.5,"USGS","13176400",22,"A",18.9,"A",21.5,"A","2014",6,2014,171
"537",2014-06-21,0,9.7,19.8,29.9,0,5.41,37.2,"USGS","13176400",22.7,"A",20.1,"A",20.2,"A","2014",6,2014,172
"538",2014-06-22,0,8.7,18.4,28.2,-1.1,5.3,33.79,"USGS","13176400",23.6,"A",20.7,"A",18.9,"A","2014",6,2014,173
"539",2014-06-23,0,9,19.2,29.4,-2.3,5.77,36.45,"USGS","13176400",24.3,"A",21.2,"A",18.8,"A","2014",6,2014,174
"540",2014-06-24,0,10.2,20.7,31.3,-3,7.55,41.81,"USGS","13176400",23.4,"A",21.1,"A",17.5,"A","2014",6,2014,175
"541",2014-06-25,0,11,20.2,29.5,2.3,5.49,34.71,"USGS","13176400",24.6,"A",21.7,"A",16.6,"A","2014",6,2014,176
"542",2014-06-26,1.43,9.7,19.3,28.9,6.2,0.58,32.06,"USGS","13176400",22.4,"A",20.4,"A",16,"A","2014",6,2014,177
"543",2014-06-27,2.03,9.5,14.8,20.1,8.3,0.54,13.18,"USGS","13176400",20.6,"A",19.1,"A",15.5,"A","2014",6,2014,178
"544",2014-06-28,0,9.2,16.1,23.1,5.3,2.82,20.08,"USGS","13176400",22.3,"A",19.3,"A",15.8,"A","2014",6,2014,179
"545",2014-06-29,0,7.6,17.3,27,2,2.98,29.51,"USGS","13176400",23,"A",20.2,"A",17.9,"A","2014",6,2014,180
"546",2014-06-30,0,8.7,18.5,28.3,-0.9,4.61,33.77,"USGS","13176400",23.5,"A",20.8,"A",20.2,"A","2014",6,2014,181
"547",2014-07-01,0,7.8,18.7,29.6,-4.4,4.86,38.92,"USGS","13176400",24.7,"A",21.7,"A",19.4,"A","2014",7,2014,182
"548",2014-07-02,0,8.8,21.7,34.7,-4.6,8.1,51.87,"USGS","13176400",23.6,"A",21.8,"A",17.4,"A","2014",7,2014,183
"549",2014-07-03,0,14.1,25.2,36.4,-1.9,9.71,56.78,"USGS","13176400",25,"A",22.1,"A",15.7,"A","2014",7,2014,184
"550",2014-07-04,0,13.2,24,34.7,1.8,8.64,49.55,"USGS","13176400",25.3,"A",22.7,"A",14.4,"A","2014",7,2014,185
"551",2014-07-05,0,14,24.9,35.9,-3,10.24,55.18,"USGS","13176400",25.8,"A",22.7,"A",13.1,"A","2014",7,2014,186
"552",2014-07-06,0,12.5,23.8,35.2,-6.9,10.79,54.39,"USGS","13176400",27,"A",23.4,"A",12.4,"A","2014",7,2014,187
"553",2014-07-07,0,12.9,25.4,37.9,-4.1,10.19,63.25,"USGS","13176400",27.2,"A",24.2,"A",11.5,"A","2014",7,2014,188
"554",2014-07-08,0,14.2,25.5,36.8,0.2,10.03,58.03,"USGS","13176400",28,"A",24.7,"A",11,"A","2014",7,2014,189
"555",2014-07-09,0,14.9,26.3,37.6,2.6,10.5,59.39,"USGS","13176400",24.8,"A",23.7,"A",11.8,"A","2014",7,2014,190
"556",2014-07-10,0,13.2,22.2,31.3,6.6,5.12,36.49,"USGS","13176400",25.7,"A",23.1,"A",12.4,"A","2014",7,2014,191
"557",2014-07-11,0,13.5,23.8,34,6.4,5.17,44.97,"USGS","13176400",25.4,"A",22.8,"A",12.4,"A","2014",7,2014,192
"558",2014-07-12,0.2,13.6,23.8,34,7.5,3.33,44.99,"USGS","13176400",26.6,"A",23.2,"A",13,"A","2014",7,2014,193
"559",2014-07-13,0,12.9,24,35,5,3.83,49.05,"USGS","13176400",27.3,"A",24.1,"A",12.7,"A","2014",7,2014,194
"560",2014-07-14,0,15.8,26.9,38.1,2.8,10.55,60.54,"USGS","13176400",27.7,"A",24.8,"A",12.1,"A","2014",7,2014,195
"561",2014-07-15,0,17.8,28.4,39,3.2,11.54,63,"USGS","13176400",27.9,"A",24.9,"A",11.4,"A","2014",7,2014,196
"562",2014-07-16,0,14.9,24.5,34.1,3.1,9.04,46.98,"USGS","13176400",27.8,"A",24.9,"A",10.8,"A","2014",7,2014,197
"563",2014-07-17,0,13.2,23.7,34.2,1,8.17,48.59,"USGS","13176400",25.7,"A",23.7,"A",10.2,"A","2014",7,2014,198
"564",2014-07-18,0,13.4,23.1,32.8,0.7,9.82,43.41,"USGS","13176400",26.4,"A",23.2,"A",9.8,"A","2014",7,2014,199
"565",2014-07-19,0,12.5,23.6,34.6,-3.9,9.97,49.9,"USGS","13176400",26.1,"A",23,"A",9.38,"A","2014",7,2014,200
"566",2014-07-20,0,12.2,23.2,34.2,-0.2,9.25,48.24,"USGS","13176400",23.9,"A",22.2,"A",9.12,"A","2014",7,2014,201
"567",2014-07-21,4.06,13.8,23.1,32.4,7.3,3.97,40.62,"USGS","13176400",22.4,"A",20.8,"A",11,"A","2014",7,2014,202
"568",2014-07-22,4,10.7,17.5,24.2,11.7,1.13,15.95,"USGS","13176400",24.8,"A",21.8,"A",11.6,"A","2014",7,2014,203
"569",2014-07-23,0,10.5,21.1,31.8,7.6,1.48,37.64,"USGS","13176400",25.6,"A",22.6,"A",10.9,"A","2014",7,2014,204
"570",2014-07-24,0,11.5,21.9,32.4,2.6,4.33,42.08,"USGS","13176400",24.9,"A",21.6,"A",11.6,"A","2014",7,2014,205
"571",2014-07-25,0,7.1,16.2,25.4,-1.9,4.33,28.57,"USGS","13176400",25.8,"A",21.9,"A",11.6,"A","2014",7,2014,206
"572",2014-07-26,0,5.9,18.3,30.8,-2.3,4.58,39.87,"USGS","13176400",26.1,"A",22.3,"A",11,"A","2014",7,2014,207
"573",2014-07-27,0,10.2,22.2,34.2,-3.7,7.64,50.37,"USGS","13176400",25.6,"A",22.5,"A",10.4,"A","2014",7,2014,208
"574",2014-07-28,0,14,25.1,36.1,-1.6,11.36,55.39,"USGS","13176400",25,"A",22.5,"A",10.2,"A","2014",7,2014,209
"575",2014-07-29,0,16.8,25.4,34.1,5.3,9.81,45.46,"USGS","13176400",24.9,"A",22.1,"A",10.2,"A","2014",7,2014,210
"576",2014-07-30,0.01,14.1,23.5,32.9,7.4,5.09,41.17,"USGS","13176400",25.9,"A",22.4,"A",10.4,"A","2014",7,2014,211
"577",2014-07-31,0.42,12.5,22.5,32.6,6.4,4.03,41.38,"USGS","13176400",25.5,"A",22.6,"A",9.93,"A","2014",7,2014,212
"578",2014-08-01,0,13.3,22.9,32.6,6.5,5.16,41.11,"USGS","13176400",25.3,"A",22.5,"A",10.3,"A","2014",8,2014,213
"579",2014-08-02,1.29,14,24.1,34.1,5.6,6.3,46.3,"USGS","13176400",26.6,"A",23.1,"A",10.8,"A","2014",8,2014,214
"580",2014-08-03,0,15.4,24.9,34.4,4.9,6.77,47.28,"USGS","13176400",26.4,"A",23.4,"A",10.8,"A","2014",8,2014,215
"581",2014-08-04,0.53,16.7,25.5,34.2,6,9.55,46.41,"USGS","13176400",24.9,"A",22.9,"A",11.4,"A","2014",8,2014,216
"582",2014-08-05,0,15.9,22.4,28.9,9.6,4.73,28.65,"USGS","13176400",23.6,"A",21.7,"A",12,"A","2014",8,2014,217
"583",2014-08-06,3.8,13.7,18.9,24.2,12.9,0.92,16.11,"USGS","13176400",20.6,"A",20.2,"A",13.5,"A","2014",8,2014,218
"584",2014-08-07,2.57,12.5,15.2,18,12.3,0.61,6,"USGS","13176400",23.4,"A",20.9,"A",15.8,"A","2014",8,2014,219
"585",2014-08-08,0,11.2,20.1,29,8.9,1.15,31.63,"USGS","13176400",22.7,"A",20.8,"A",17.4,"A","2014",8,2014,220
"586",2014-08-09,1.13,11.1,20.9,30.8,7.1,2.76,36.35,"USGS","13176400",23.8,"A",21.2,"A",17.4,"A","2014",8,2014,221
"587",2014-08-10,0,11.1,21.2,31.4,6.5,3.58,37.26,"USGS","13176400",24.6,"A",21.5,"A",16.4,"A","2014",8,2014,222
"588",2014-08-11,0,11.3,22.7,34.2,5.8,3.8,46.26,"USGS","13176400",23.1,"A",21.1,"A",14.7,"A","2014",8,2014,223
"589",2014-08-12,0.12,12.3,22.8,33.2,6.2,4.45,43.22,"USGS","13176400",23.8,"A",21.1,"A",13.6,"A","2014",8,2014,224
"590",2014-08-13,0,12.4,20.5,28.6,9.3,2.53,28.93,"USGS","13176400",24.6,"A",21.9,"A",13.5,"A","2014",8,2014,225
"591",2014-08-14,1.67,11.7,20.6,29.5,9.9,1.7,30.33,"USGS","13176400",24.5,"A",22,"A",13.3,"A","2014",8,2014,226
"592",2014-08-15,0,10.6,19.5,28.4,3.9,2.2,32.81,"USGS","13176400",24.5,"A",21.5,"A",12.6,"A","2014",8,2014,227
"593",2014-08-16,0,10.3,20.2,30.1,3.7,3.99,35.95,"USGS","13176400",25,"A",21.9,"A",12.8,"A","2014",8,2014,228
"594",2014-08-17,0,10.9,21.9,32.9,3.9,4.76,43.74,"USGS","13176400",24.7,"A",21.9,"A",12.6,"A","2014",8,2014,229
"595",2014-08-18,0,11.2,22.2,33.1,3.3,5.08,44.63,"USGS","13176400",25.2,"A",21.7,"A",12.4,"A","2014",8,2014,230
"596",2014-08-19,0,12,23.2,34.4,2.2,6.81,48.91,"USGS","13176400",24.7,"A",21.3,"A",12.1,"A","2014",8,2014,231
"597",2014-08-20,0,12.3,22.8,33.3,3.5,5.72,44.52,"USGS","13176400",23.5,"A",20.7,"A",11.6,"A","2014",8,2014,232
"598",2014-08-21,0,10.9,19.8,28.7,6,3.92,31.19,"USGS","13176400",23.5,"A",21,"A",11.3,"A","2014",8,2014,233
"599",2014-08-22,0,12.2,20.4,28.5,5.6,4.11,30.53,"USGS","13176400",22,"A",20,"A",11.7,"A","2014",8,2014,234
"600",2014-08-23,0,6.5,15.1,23.7,2.6,2.75,22.99,"USGS","13176400",22,"A",19.1,"A",11.6,"A","2014",8,2014,235
"601",2014-08-24,0,6,14.9,23.8,2.7,2.18,22.76,"USGS","13176400",21.1,"A",18.6,"A",12.8,"A","2014",8,2014,236
"602",2014-08-25,1.46,6.4,15.9,25.4,3.6,1.78,26.08,"USGS","13176400",20.5,"A",18.2,"A",14.7,"A","2014",8,2014,237
"603",2014-08-26,1.98,6.5,14,21.4,6.5,1.14,16.19,"USGS","13176400",21.5,"A",18.4,"A",15.2,"A","2014",8,2014,238
"604",2014-08-27,0,5.5,15.7,25.9,5.3,0.62,25.05,"USGS","13176400",22.1,"A",18.9,"A",14.5,"A","2014",8,2014,239
"605",2014-08-28,0,7.6,18.5,29.4,3.1,2.5,34.24,"USGS","13176400",22.2,"A",19.4,"A",14.4,"A","2014",8,2014,240
