"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","waterYear","doy"
"183",2008-07-28,0,7.9,17.2,26.6,6,2.24,25.62,"USGS","12398600",21.4,"A",23500,"A","2008",7,2008,210
"184",2008-07-29,0,6.1,15.9,25.7,5.9,1.49,23.82,"USGS","12398600",21.7,"A",24600,"A","2008",7,2008,211
"185",2008-07-30,2.31,4.3,15.2,26.2,5.9,0.07,25.54,"USGS","12398600",21.6,"A",22800,"A","2008",7,2008,212
"186",2008-07-31,0.27,4.1,12.9,21.7,3,0.66,19.88,"USGS","12398600",21.4,"A",18500,"A","2008",7,2008,213
"187",2008-08-01,0,4.2,15.2,26.3,-0.2,2.05,28.75,"USGS","12398600",21.2,"A",20900,"A","2008",8,2008,214
"188",2008-08-02,0,6.5,15.3,24.2,5.1,1.7,21.73,"USGS","12398600",21.1,"A",21600,"A","2008",8,2008,215
"189",2008-08-03,0,4.8,14.2,23.6,3.9,0.61,21.35,"USGS","12398600",20.9,"A",22100,"A","2008",8,2008,216
"190",2008-08-04,0,5.6,16.1,26.5,3.8,1.27,27.24,"USGS","12398600",21,"A",16900,"A","2008",8,2008,217
"191",2008-08-05,0,5.9,17.5,29.1,2.3,2.01,34.51,"USGS","12398600",21,"A",14500,"A","2008",8,2008,218
"192",2008-08-06,0,6.8,19.7,32.7,2.4,2.79,43.35,"USGS","12398600",20.9,"A",13500,"A","2008",8,2008,219
"193",2008-08-08,0,11.4,22.4,33.4,5.8,4.89,43.92,"USGS","12398600",21.2,"A",15300,"A","2008",8,2008,221
"194",2008-08-09,1.96,10.5,20.7,30.9,10.1,0.63,32.93,"USGS","12398600",21.5,"A",13800,"A","2008",8,2008,222
"195",2008-08-10,0.42,9.2,17,24.7,8.6,0.82,19.05,"USGS","12398600",21.6,"A",11200,"A","2008",8,2008,223
"196",2008-08-11,0,5.6,12.5,19.5,5,0.77,14.19,"USGS","12398600",21.7,"A",13700,"A","2008",8,2008,224
"197",2008-08-12,0,4.6,14.8,24.9,4.1,0.64,23.23,"USGS","12398600",21.7,"A",12900,"A","2008",8,2008,225
"198",2008-08-13,0,5.1,17,28.9,5.4,1.17,31.54,"USGS","12398600",21.7,"A",14300,"A","2008",8,2008,226
"199",2008-08-14,0,9,19.6,30.1,7.7,1.87,32.33,"USGS","12398600",21.7,"A",14900,"A","2008",8,2008,227
"200",2008-08-15,0,9.7,21.9,34,7.3,2.28,43.97,"USGS","12398600",21.5,"A",14500,"A","2008",8,2008,228
"201",2008-08-16,0,10.3,23.2,36.1,8,3.18,49.47,"USGS","12398600",21.5,"A",13500,"A","2008",8,2008,229
"202",2008-08-17,0,12.2,24.7,37.1,7.9,4.28,53.11,"USGS","12398600",21.9,"A",20000,"A","2008",8,2008,230
"203",2008-08-18,0,13.1,25.1,37.1,8.3,4.56,54.07,"USGS","12398600",22.5,"A",19200,"A","2008",8,2008,231
"204",2008-08-19,0.36,11,23.8,36.6,9.2,1,50.67,"USGS","12398600",22.9,"A",12600,"A","2008",8,2008,232
"205",2008-08-20,9.15,9.6,16,22.4,11.6,0.04,13.71,"USGS","12398600",23,"A",12500,"A","2008",8,2008,233
"206",2008-08-21,11.73,8.7,12.5,16.4,11.7,0.01,3.9,"USGS","12398600",22.8,"A",15800,"A","2008",8,2008,234
"207",2008-08-22,6.86,3.5,9.2,14.8,6.3,0.15,7.43,"USGS","12398600",22.4,"A",14400,"A","2008",8,2008,235
"208",2008-08-23,0,3.2,12.3,21.3,6.2,0.13,15.85,"USGS","12398600",21.9,"A",15000,"A","2008",8,2008,236
"209",2008-08-24,0,4.8,15.4,26.1,5.5,0.28,25.56,"USGS","12398600",21.4,"A",15300,"A","2008",8,2008,237
"210",2008-08-25,0,6.5,17.5,28.5,6.2,1.03,29.29,"USGS","12398600",21,"A",15900,"A","2008",8,2008,238
"211",2008-08-26,3.35,5.8,11.4,17.1,8.9,0.14,8.15,"USGS","12398600",20.5,"A",14400,"A","2008",8,2008,239
"212",2008-08-27,5.16,4.6,11.8,19,4.4,0.18,14.54,"USGS","12398600",20.2,"A",14900,"A","2008",8,2008,240
"213",2008-08-28,1.58,4.8,11.1,17.5,7,0.07,9.41,"USGS","12398600",20.2,"A",16900,"A","2008",8,2008,241
"214",2008-08-29,0.77,5.5,12.2,18.8,8.3,0.23,9.89,"USGS","12398600",20.2,"A",15300,"A","2008",8,2008,242
"215",2008-08-30,0,7.3,16.7,26.2,8.6,0.29,22.08,"USGS","12398600",20,"A",18300,"A","2008",8,2008,243
"216",2008-08-31,0,3.8,12.4,21,1.8,1.31,18.57,"USGS","12398600",19.7,"A",16500,"A","2008",8,2008,244
"485",2009-06-01,0,8.8,17,25.2,0.1,4.62,27.26,"USGS","12398600",14.6,"A",67800,"A","2009",6,2009,152
"486",2009-06-02,0,9.3,16.7,24.1,-0.6,6.5,23.74,"USGS","12398600",14.6,"A",72700,"A","2009",6,2009,153
"487",2009-06-03,0,5.7,14.6,23.5,-0.6,3.35,23.3,"USGS","12398600",14.4,"A",70000,"A","2009",6,2009,154
"488",2009-06-04,0,5.5,15.9,26.3,0.6,2.91,28.8,"USGS","12398600",14.7,"A",71600,"A","2009",6,2009,155
"489",2009-06-05,0,8.3,18.9,29.4,3.5,2.75,34.95,"USGS","12398600",15.1,"A",68400,"A","2009",6,2009,156
"490",2009-06-06,0.66,9.3,17.1,24.9,7,1.99,23.71,"USGS","12398600",15.3,"A",67400,"A","2009",6,2009,157
"491",2009-06-07,0.29,2,8.9,15.9,1.9,1.41,11.03,"USGS","12398600",14.7,"A",68700,"A","2009",6,2009,158
"492",2009-06-08,0.7,1.9,10.2,18.5,1.3,0.4,15.63,"USGS","12398600",14.4,"A",63700,"A","2009",6,2009,159
"493",2009-06-09,1.63,3.3,9.4,15.4,4.5,0.25,9.09,"USGS","12398600",14,"A",59000,"A","2009",6,2009,160
"494",2009-06-10,0,3.3,9.8,16.2,4.8,0.3,9.76,"USGS","12398600",14,"A",55100,"A","2009",6,2009,161
"495",2009-06-11,0,3.6,14.2,24.8,3.4,0.71,24.66,"USGS","12398600",13.6,"A",51200,"A","2009",6,2009,162
"496",2009-06-19,0,7.1,14.9,22.6,7.8,0.29,17.57,"USGS","12398600",17.2,"A",46100,"A","2009",6,2009,170
"497",2009-06-20,4.15,8.9,12.7,16.4,9.4,0.27,6.79,"USGS","12398600",16.7,"A",51800,"A","2009",6,2009,171
"498",2009-06-21,1.96,8.4,13.8,19.2,8.7,0.37,11.23,"USGS","12398600",17,"A",49200,"A","2009",6,2009,172
"499",2009-06-22,7.7,7.1,13.4,19.6,7.9,0.19,11.69,"USGS","12398600",16.8,"A",48300,"A","2009",6,2009,173
"500",2009-06-23,4.32,5.9,8.3,10.7,6.6,0.23,3.67,"USGS","12398600",16.6,"A",47000,"A","2009",6,2009,174
"501",2009-06-24,0,5.6,11.7,17.9,5.9,0.34,11.18,"USGS","12398600",16.4,"A",44000,"A","2009",6,2009,175
"502",2009-06-25,0,8.7,16.3,24,6.9,1.4,19.85,"USGS","12398600",16.7,"A",41000,"A","2009",6,2009,176
"503",2009-06-26,0,7,14.1,21.2,4.2,1.9,16.82,"USGS","12398600",16.9,"A",38200,"A","2009",6,2009,177
"504",2009-06-27,0,5.4,13.7,22.1,2,1.77,20.1,"USGS","12398600",16.8,"A",39100,"A","2009",6,2009,178
"505",2009-06-28,0,6.6,16.3,26,2.4,2.93,27.16,"USGS","12398600",17.3,"A",36200,"A","2009",6,2009,179
"506",2009-06-29,0,7.7,17,26.3,0.9,4.22,28.45,"USGS","12398600",17.9,"A",37000,"A","2009",6,2009,180
"507",2009-06-30,0,6.6,16.7,26.8,-0.2,3.67,30.06,"USGS","12398600",18.2,"A",36000,"A","2009",6,2009,181
"508",2009-07-01,0,6.3,16.2,26.2,-1.1,3.81,29.4,"USGS","12398600",18.2,"A",30800,"A","2009",7,2009,182
"509",2009-07-02,0,6.4,16.7,26.9,-1.4,4.26,30.83,"USGS","12398600",18.2,"A",28600,"A","2009",7,2009,183
"510",2009-07-03,0,7.8,18.7,29.7,0.6,4.52,36.37,"USGS","12398600",18.6,"A",29400,"A","2009",7,2009,184
"511",2009-07-04,0,10.1,20.9,31.7,2.7,5.15,41,"USGS","12398600",19,"A",28100,"A","2009",7,2009,185
"512",2009-07-05,0,11.6,22,32.4,3.7,5.47,41.53,"USGS","12398600",19.5,"A",27900,"A","2009",7,2009,186
"513",2009-07-06,5.84,12.7,22.1,31.5,5.8,3.51,39.33,"USGS","12398600",19.9,"A",27500,"A","2009",7,2009,187
"514",2009-07-07,6.8,7.6,15.6,23.6,9.4,0.5,19.07,"USGS","12398600",20,"A",28600,"A","2009",7,2009,188
"515",2009-07-08,11.66,5.7,12.6,19.5,6.6,0.27,14.43,"USGS","12398600",20,"A",31100,"A","2009",7,2009,189
"516",2009-07-09,1.23,5.8,12,18.3,7.4,0.26,11.38,"USGS","12398600",19.8,"A",27000,"A","2009",7,2009,190
"517",2009-07-12,0,9.1,19.9,30.8,6.5,1.62,36.24,"USGS","12398600",20.2,"A",18900,"A","2009",7,2009,193
"518",2009-07-13,10.61,9.9,19.8,29.6,10,0.16,31.34,"USGS","12398600",20.5,"A",20000,"A","2009",7,2009,194
"519",2009-07-14,6.36,10.3,13,15.7,12,0.09,2.6,"USGS","12398600",20.5,"A",21400,"A","2009",7,2009,195
"520",2009-07-15,2.42,10,16.7,23.4,11.4,0.27,14.95,"USGS","12398600",20.4,"A",23100,"A","2009",7,2009,196
"521",2009-07-16,0,10.1,18.2,26.2,9.3,0.67,22.4,"USGS","12398600",20.3,"A",22600,"A","2009",7,2009,197
"522",2009-07-17,0,10.9,20.5,30.1,7.2,2.54,34.87,"USGS","12398600",20.3,"A",21700,"A","2009",7,2009,198
"523",2009-07-18,0,12,22.5,33,7.1,3.89,41.78,"USGS","12398600",20.6,"A",20400,"A","2009",7,2009,199
"524",2009-07-19,0,11.8,22.3,32.8,4.4,4.8,42.86,"USGS","12398600",21.1,"A",19800,"A","2009",7,2009,200
"525",2009-07-20,0,9.2,17.9,26.6,3.2,4.24,27.61,"USGS","12398600",21.5,"A",20100,"A","2009",7,2009,201
"526",2009-07-21,0,8,18.8,29.6,3.2,3.37,35.21,"USGS","12398600",21.8,"A",18100,"A","2009",7,2009,202
"527",2009-07-22,0,10.2,21.3,32.4,4.6,4.57,41.26,"USGS","12398600",21.9,"A",17300,"A","2009",7,2009,203
"528",2009-07-23,0,10.7,22.2,33.7,6.7,5.14,44.94,"USGS","12398600",21.8,"A",16800,"A","2009",7,2009,204
"529",2009-07-24,1.92,12.1,20.7,29.2,11.3,1.16,27.93,"USGS","12398600",21.7,"A",18500,"A","2009",7,2009,205
"530",2009-07-25,1.59,12.3,19.8,27.4,11.4,0.87,22.78,"USGS","12398600",21.7,"A",15200,"A","2009",7,2009,206
"531",2009-07-26,1.82,12.3,17.6,22.8,12.5,0.75,12.4,"USGS","12398600",21.8,"A",14800,"A","2009",7,2009,207
"532",2009-07-27,0.65,12.9,21.1,29.4,12.8,0.72,27.22,"USGS","12398600",22.1,"A",16100,"A","2009",7,2009,208
"533",2009-07-28,2.04,13,22.5,32.1,12.7,0.88,34.57,"USGS","12398600",22.4,"A",15800,"A","2009",7,2009,209
"534",2009-07-29,1.05,13.9,22.4,31,12.7,1.96,30.69,"USGS","12398600",22.7,"A",16500,"A","2009",7,2009,210
"535",2009-07-30,0,12.7,21.3,29.8,9.2,2.56,31.15,"USGS","12398600",22.9,"A",14600,"A","2009",7,2009,211
"536",2009-07-31,0,12.3,21.9,31.5,9.6,2.66,34.85,"USGS","12398600",23.2,"A",15400,"A","2009",7,2009,212
"537",2009-08-01,0,14.6,23.3,32,11.3,4.93,36.13,"USGS","12398600",23.5,"A",16200,"A","2009",8,2009,213
"538",2009-08-02,0,13.9,24.5,35.1,7.4,5.26,49.5,"USGS","12398600",23.8,"A",17800,"A","2009",8,2009,214
"539",2009-08-03,0,13.6,23.4,33.3,8.3,6.16,41.61,"USGS","12398600",24.1,"A",15500,"A","2009",8,2009,215
"540",2009-08-04,0,13.4,23,32.5,8.6,6.72,39.35,"USGS","12398600",24.2,"A",14800,"A","2009",8,2009,216
"541",2009-08-14,5.38,8.8,13.2,17.6,10,0.16,6.73,"USGS","12398600",22.1,"A",13800,"A","2009",8,2009,226
"542",2009-08-15,3.63,5.9,10.8,15.6,7.1,0.1,7.67,"USGS","12398600",21.8,"A",14300,"A","2009",8,2009,227
"543",2009-08-16,0.84,6.4,13.1,19.8,8.5,0.15,12.41,"USGS","12398600",21.7,"A",13100,"A","2009",8,2009,228
"544",2009-08-17,0,6.6,14.6,22.5,6.8,0.39,17.86,"USGS","12398600",21.5,"A",13800,"A","2009",8,2009,229
"545",2009-08-18,0,6.2,16,25.8,7.9,0.52,23.32,"USGS","12398600",21.4,"A",11900,"A","2009",8,2009,230
"546",2009-08-19,0,10.6,20.1,29.7,9.3,2.08,30.14,"USGS","12398600",21.2,"A",15200,"A","2009",8,2009,231
"547",2009-08-20,0,12.4,22.4,32.3,8.7,3.11,38.67,"USGS","12398600",21.2,"A",11900,"A","2009",8,2009,232
"548",2009-08-21,0.88,11.8,22.6,33.4,10,2.26,40.97,"USGS","12398600",21.3,"A",11300,"A","2009",8,2009,233
"549",2009-08-22,0,9.3,19.7,30,8,1.67,33.09,"USGS","12398600",21.4,"A",11300,"A","2009",8,2009,234
"550",2009-08-23,0,6.9,16.6,26.4,3.7,2.1,27.13,"USGS","12398600",21.6,"A",12100,"A","2009",8,2009,235
"551",2009-08-24,0,6.3,16.5,26.6,1.4,2.5,29.55,"USGS","12398600",21.8,"A",11800,"A","2009",8,2009,236
"552",2009-08-25,0,4.7,15.7,26.7,2.5,1.98,27.9,"USGS","12398600",21.9,"A",9580,"A","2009",8,2009,237
"553",2009-08-26,0,6.2,17,27.8,2.4,2.49,31.07,"USGS","12398600",21.8,"A",8580,"A","2009",8,2009,238
"554",2009-08-27,0,7.7,17.7,27.6,0.5,3.75,32.26,"USGS","12398600",21.8,"A",8960,"A","2009",8,2009,239
"555",2009-08-28,0,8.2,19.4,30.5,0,5.13,39.35,"USGS","12398600",21.7,"A",11600,"A","2009",8,2009,240
"556",2009-08-29,0,9.6,21.7,33.8,2.7,5.55,47.12,"USGS","12398600",21.5,"A",10700,"A","2009",8,2009,241
"557",2009-08-30,0.41,9.5,17.6,25.6,9.9,0.87,20.15,"USGS","12398600",21.4,"A",9480,"A","2009",8,2009,242
"558",2009-08-31,0,9.8,20.7,31.6,9.5,1.31,35.72,"USGS","12398600",21.3,"A",9200,"A","2009",8,2009,243
"816",2010-06-01,13.77,7.6,11.1,14.5,9,0.08,3.88,"USGS","12398600",12.6,"A",28100,"A","2010",6,2010,152
"817",2010-06-02,4.78,7.1,12.1,17.2,6.4,0.15,10.87,"USGS","12398600",12.8,"A",34900,"A","2010",6,2010,153
"818",2010-06-03,15.24,6.6,9.6,12.7,8.8,0.09,2.02,"USGS","12398600",12.8,"A",39300,"A","2010",6,2010,154
"819",2010-06-04,0.93,5.7,10.7,15.6,3.6,0.42,10.6,"USGS","12398600",12.5,"A",46600,"A","2010",6,2010,155
"820",2010-06-05,4.83,4.8,9,13.3,6.8,0.15,4.42,"USGS","12398600",12.3,"A",53800,"A","2010",6,2010,156
"821",2010-06-06,0,3.6,10.5,17.4,4.1,0.39,11.77,"USGS","12398600",12.5,"A",55800,"A","2010",6,2010,157
"822",2010-06-07,7.84,5.4,10.2,15.1,7.1,0.25,7.81,"USGS","12398600",12.4,"A",58700,"A","2010",6,2010,158
"823",2010-06-08,1.25,6.2,11.8,17.4,6.7,0.23,11.03,"USGS","12398600",12.5,"A",67400,"A","2010",6,2010,159
"824",2010-06-09,3.98,7.7,14,20.4,5.5,0.8,15.59,"USGS","12398600",13.1,"A",70900,"A","2010",6,2010,160
"825",2010-06-10,10.31,7.6,12.3,17.1,7.8,0.3,8.86,"USGS","12398600",13.2,"A",69300,"A","2010",6,2010,161
"826",2010-06-11,7.93,7.5,11.4,15.2,7.5,0.25,6.99,"USGS","12398600",13.3,"A",65700,"A","2010",6,2010,162
"827",2010-06-16,0,3.7,11.3,19,2.3,0.79,15.73,"USGS","12398600",14.7,"A",53600,"A","2010",6,2010,167
"828",2010-06-17,17.4,4.8,7.8,10.8,6,0.16,3.18,"USGS","12398600",14.3,"A",59400,"A","2010",6,2010,168
"829",2010-06-18,7.87,7.1,9.3,11.5,8.1,0.13,2.21,"USGS","12398600",13.8,"A",69900,"A","2010",6,2010,169
"830",2010-06-19,2.24,5.4,11.3,17.2,8,0.1,8.55,"USGS","12398600",13.6,"A",73400,"A","2010",6,2010,170
"831",2010-06-20,0,6.2,14.3,22.5,6.7,0.35,18.61,"USGS","12398600",14,"A",74800,"A","2010",6,2010,171
"832",2010-06-21,4.64,10.1,15.3,20.4,10.9,0.1,10.73,"USGS","12398600",15,"A",75500,"A","2010",6,2010,172
"833",2010-06-22,0.74,10.4,13.1,15.7,10.4,0.13,4.59,"USGS","12398600",15,"A",73300,"A","2010",6,2010,173
"834",2010-06-23,0,9.1,15,21,10.4,0.15,11.96,"USGS","12398600",14.8,"A",67700,"A","2010",6,2010,174
"835",2010-06-24,2.64,9.9,16.5,23.2,10.5,0.66,15.89,"USGS","12398600",14.6,"A",66700,"A","2010",6,2010,175
"836",2010-06-25,0,10,17.6,25.1,9.3,0.46,20.39,"USGS","12398600",15.4,"A",62200,"A","2010",6,2010,176
"837",2010-06-26,0,9.9,17.5,25.1,6.9,1.98,23.27,"USGS","12398600",16.2,"A",63900,"A","2010",6,2010,177
"838",2010-06-27,0,8.1,16.7,25.3,4.4,2.39,24.79,"USGS","12398600",16.6,"A",64700,"A","2010",6,2010,178
"839",2010-06-28,0,9.2,16.9,24.7,7.4,2.33,21.34,"USGS","12398600",16.8,"A",61900,"A","2010",6,2010,179
"840",2010-06-29,0,12.3,18.8,25.4,9.1,2.87,21.13,"USGS","12398600",17,"A",60900,"A","2010",6,2010,180
"841",2010-06-30,0,9.2,16.8,24.4,5.7,3.16,21.7,"USGS","12398600",17.1,"A",60000,"A","2010",6,2010,181
"842",2010-07-01,0,6,13.7,21.4,1.6,2.29,18.9,"USGS","12398600",17.4,"A",55700,"A","2010",7,2010,182
"843",2010-07-02,1.64,5.4,13,20.6,4.9,0.42,16.88,"USGS","12398600",17.6,"A",51300,"A","2010",7,2010,183
"844",2010-07-03,9.59,5.9,10.3,14.7,7.6,0.19,6.6,"USGS","12398600",17.4,"A",50900,"A","2010",7,2010,184
"845",2010-07-04,0,5.1,11.4,17.7,7.1,0.24,9.81,"USGS","12398600",16.7,"A",49500,"A","2010",7,2010,185
"846",2010-07-05,3.09,5.9,11.6,17.3,6.7,0.66,10.67,"USGS","12398600",16.3,"A",49600,"A","2010",7,2010,186
"847",2010-07-06,0,6.8,15,23.2,4.8,1.32,20.49,"USGS","12398600",16.9,"A",50200,"A","2010",7,2010,187
"848",2010-07-07,0,7.4,16,24.6,6.1,1.4,21.94,"USGS","12398600",17.3,"A",43700,"A","2010",7,2010,188
"849",2010-07-08,0,8.4,17,25.6,6.7,1.7,24.28,"USGS","12398600",17.8,"A",36200,"A","2010",7,2010,189
"850",2010-07-09,0,10.6,21.5,32.3,7.1,3.3,40.35,"USGS","12398600",18.3,"A",34600,"A","2010",7,2010,190
"851",2010-07-10,0,11,22,32.9,8.3,2.7,41.29,"USGS","12398600",18.8,"A",34400,"A","2010",7,2010,191
"852",2010-07-11,0.37,11.8,20.5,29.3,10.8,1.18,28.38,"USGS","12398600",19.2,"A",33800,"A","2010",7,2010,192
"853",2010-07-12,0,11.4,20.6,29.9,11,1.11,28.62,"USGS","12398600",19.6,"A",30800,"A","2010",7,2010,193
"854",2010-07-13,2.08,5.1,14.3,23.4,3.5,1.41,20.91,"USGS","12398600",19.7,"A",32200,"A","2010",7,2010,194
