"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","waterYear","doy"
"189",2016-07-07,0,11.3,19,26.8,6.1,3.23,26.6,"USGS","13211205",17.5,"A",768,"A","2016",7,2016,189
"190",2016-07-08,0,11.3,21.8,32.4,7.2,3.54,39.92,"USGS","13211205",18.3,"A",765,"A","2016",7,2016,190
"191",2016-07-09,0,15.5,23.5,31.6,10.1,4.21,35.36,"USGS","13211205",18.4,"A",622,"A","2016",7,2016,191
"192",2016-07-10,0,14.6,21.8,28.9,11.5,3.29,27.35,"USGS","13211205",16.7,"A",777,"A","2016",7,2016,192
"193",2016-07-11,16.68,8.4,12.8,17.2,10.2,0.17,7.01,"USGS","13211205",15.9,"A",1020,"A","2016",7,2016,193
"194",2016-07-12,0,8,15.8,23.6,8.4,0.39,19.62,"USGS","13211205",17.7,"A",848,"A","2016",7,2016,194
"195",2016-07-13,0,9.9,19.2,28.4,9,0.9,28.45,"USGS","13211205",18.4,"A",664,"A","2016",7,2016,195
"196",2016-07-14,0,11.7,20.3,28.8,8.3,1.22,31.38,"USGS","13211205",19.1,"A",520,"A","2016",7,2016,196
"197",2016-07-15,0,12,22.5,33,8.7,1.44,42.16,"USGS","13211205",19.7,"A",422,"A","2016",7,2016,197
"198",2016-07-16,0,13.1,22.9,32.6,4.6,5.16,42.18,"USGS","13211205",19.2,"A",419,"A","2016",7,2016,198
"199",2016-07-17,0,12.4,20.8,29.2,5.8,3.24,33.1,"USGS","13211205",19.2,"A",411,"A","2016",7,2016,199
"200",2016-07-18,0,12,23.2,34.3,7.9,2.61,45.67,"USGS","13211205",19.9,"A",406,"A","2016",7,2016,200
"201",2016-07-19,0,14.6,24.6,34.5,7.5,4.45,46.91,"USGS","13211205",20.1,"A",320,"A","2016",7,2016,201
"202",2016-07-20,0,14.1,23.8,33.4,7.4,4.38,43.38,"USGS","13211205",20,"A",353,"A","2016",7,2016,202
"203",2016-07-21,0,13.8,23.5,33.3,8.7,3.05,41.19,"USGS","13211205",20.3,"A",370,"A","2016",7,2016,203
"204",2016-07-22,0,14.2,26,37.8,8,3.91,56.74,"USGS","13211205",20.5,"A",373,"A","2016",7,2016,204
"205",2016-07-23,0,15.2,23.9,32.6,7.1,7.2,40.33,"USGS","13211205",19.8,"A",349,"A","2016",7,2016,205
"206",2016-07-24,0,13.8,21.9,30,5.2,5.83,35.93,"USGS","13211205",19.6,"A",393,"A","2016",7,2016,206
"207",2016-07-25,0,13.4,23.5,33.7,7.4,3.9,43.98,"USGS","13211205",19.9,"A",398,"A","2016",7,2016,207
"208",2016-07-26,0,13.9,25.7,37.6,9.4,3.43,55.91,"USGS","13211205",20.6,"A",299,"A","2016",7,2016,208
"209",2016-07-27,0,16.8,27.2,37.6,10.4,5.82,53.87,"USGS","13211205",21,"A",261,"A","2016",7,2016,209
"210",2016-07-28,0,17.6,27.7,37.9,10,7.51,54.98,"USGS","13211205",21.5,"A",229,"A","2016",7,2016,210
"211",2016-07-29,0,18.4,27.9,37.3,9.6,7.96,54.48,"USGS","13211205",21.5,"A",257,"A","2016",7,2016,211
"212",2016-07-30,0,17.5,27.8,38.1,10.8,5.87,56.07,"USGS","13211205",21.6,"A",303,"A","2016",7,2016,212
"213",2016-07-31,0,16.7,27.4,38.1,7.1,7.52,57.31,"USGS","13211205",20.9,"A",283,"A","2016",7,2016,213
"214",2016-08-01,0,14.8,24.1,33.4,1.7,8.72,45.69,"USGS","13211205",20.1,"A",319,"A","2016",8,2016,214
"215",2016-08-02,0,12.8,23.3,33.8,5.3,4.11,45.06,"USGS","13211205",20.1,"A",314,"A","2016",8,2016,215
"216",2016-08-03,0,12.2,23.8,35.5,5.6,3.44,47.99,"USGS","13211205",19.3,"A",265,"A","2016",8,2016,216
"217",2016-08-04,0,11.7,19.7,27.6,5.1,4.36,29.46,"USGS","13211205",19.2,"A",309,"A","2016",8,2016,217
"218",2016-08-05,0,12.7,22.3,31.9,7.4,2.88,38.86,"USGS","13211205",19.8,"A",349,"A","2016",8,2016,218
"219",2016-08-06,0,15.1,24.8,34.4,9,4.42,44.49,"USGS","13211205",20.3,"A",363,"A","2016",8,2016,219
"220",2016-08-07,0,15.9,24.9,34,9.6,5.18,42.03,"USGS","13211205",20.4,"A",415,"A","2016",8,2016,220
"221",2016-08-08,0,13.9,22.8,31.6,7.7,5.01,37.18,"USGS","13211205",19.7,"A",443,"A","2016",8,2016,221
"222",2016-08-09,0,13.1,21.1,29,6.1,4.58,31.94,"USGS","13211205",18.8,"A",437,"A","2016",8,2016,222
"223",2016-08-10,0,9.4,17,24.6,5.9,2.18,21.9,"USGS","13211205",18.4,"A",439,"A","2016",8,2016,223
"224",2016-08-11,0,9.7,18.3,26.8,6.2,1.95,27.15,"USGS","13211205",18.6,"A",473,"A","2016",8,2016,224
"225",2016-08-12,0,11,20.8,30.7,8.3,2.03,33.86,"USGS","13211205",19.4,"A",427,"A","2016",8,2016,225
"226",2016-08-13,0,12.4,22.8,33.3,8.2,2.15,42.76,"USGS","13211205",19.8,"A",418,"A","2016",8,2016,226
"227",2016-08-14,0,13,24,34.9,9.9,2.46,45.59,"USGS","13211205",19.9,"A",473,"A","2016",8,2016,227
"228",2016-08-15,0,13.5,23.8,34.1,10.3,2.67,40.13,"USGS","13211205",20,"A",507,"A","2016",8,2016,228
"229",2016-08-16,0,14.6,25.4,36.3,8.9,4.26,50.79,"USGS","13211205",20.2,"A",428,"A","2016",8,2016,229
"230",2016-08-17,0,14.8,25.6,36.4,10.5,3.78,49.04,"USGS","13211205",20.1,"A",486,"A","2016",8,2016,230
"231",2016-08-18,0,15.9,25.4,35,10.9,5.4,43.24,"USGS","13211205",20.1,"A",542,"A","2016",8,2016,231
"232",2016-08-19,0,15.7,25.9,36,9.2,5.71,50,"USGS","13211205",20.2,"A",533,"A","2016",8,2016,232
"233",2016-08-20,0,13.8,23.9,34,6.6,5.3,45.03,"USGS","13211205",20,"A",517,"A","2016",8,2016,233
"234",2016-08-21,0,12.7,22.9,33.1,8,2.93,41.54,"USGS","13211205",19.8,"A",537,"A","2016",8,2016,234
"235",2016-08-22,0,12.1,23.6,35.1,6.2,3.17,48.17,"USGS","13211205",19.5,"A",595,"A","2016",8,2016,235
"236",2016-08-23,0,10.9,20.5,30,2.4,6.15,35.63,"USGS","13211205",18.3,"A",578,"A","2016",8,2016,236
"237",2016-08-24,0,10,18.8,27.6,2.1,4.83,30.98,"USGS","13211205",18.1,"A",573,"A","2016",8,2016,237
"238",2016-08-25,0,10.2,19.4,28.6,3.6,4.02,33.28,"USGS","13211205",18.3,"A",563,"A","2016",8,2016,238
"239",2016-08-26,0,10.6,19.7,28.8,5,3.28,31.49,"USGS","13211205",18.5,"A",563,"A","2016",8,2016,239
"240",2016-08-27,0,10.5,20.4,30.2,5.6,2.88,34.77,"USGS","13211205",18.6,"A",588,"A","2016",8,2016,240
"241",2016-08-28,0,9.8,21.2,32.6,5.8,2.54,41.26,"USGS","13211205",19.1,"A",585,"A","2016",8,2016,241
"242",2016-08-29,0,13.2,22.8,32.4,8.8,3.8,38,"USGS","13211205",19.2,"A",597,"A","2016",8,2016,242
"243",2016-08-30,0,13.7,23.9,34,9.5,3.44,43.17,"USGS","13211205",18.9,"A",613,"A","2016",8,2016,243
"244",2016-08-31,0,14.4,23.1,31.9,8.1,3.99,37.17,"USGS","13211205",18.3,"A",626,"A","2016",8,2016,244
"513",2017-06-01,0,16,23.2,30.4,9.8,5.79,32.1,"USGS","13211205",12.4,"A",7790,"A","2017",6,2017,152
"514",2017-06-02,2.09,10.3,16.3,22.3,11.8,0.26,13.66,"USGS","13211205",12.7,"A",8190,"A","2017",6,2017,153
"515",2017-06-03,0,10.6,19.2,27.7,9.9,0.43,26.55,"USGS","13211205",13.2,"A",8530,"A","2017",6,2017,154
"516",2017-06-04,0.03,14,22.4,30.7,12.4,2.27,29.93,"USGS","13211205",13.6,"A",8700,"A","2017",6,2017,155
"517",2017-06-05,0.28,9.6,19.8,30,10.2,1.18,30.39,"USGS","13211205",13.1,"A",8790,"A","2017",6,2017,156
"518",2017-06-06,0,8.7,17,25.3,4.5,1.94,25.83,"USGS","13211205",13.1,"A",8850,"A","2017",6,2017,157
"519",2017-06-07,0,10.3,19.9,29.5,8.5,2.68,30.96,"USGS","13211205",13.7,"A",8800,"A","2017",6,2017,158
"520",2017-06-08,0,14.2,23.8,33.4,11.7,3.37,37.08,"USGS","13211205",12.8,"A",8750,"A","2017",6,2017,159
"521",2017-06-09,0.51,9.6,16.6,23.6,8.6,1.41,20.55,"USGS","13211205",12.5,"A",8790,"A","2017",6,2017,160
"522",2017-06-10,0.53,9.2,16,22.9,6.8,1.15,19.73,"USGS","13211205",12.7,"A",8790,"A","2017",6,2017,161
"523",2017-06-11,2.49,6.8,13,19.3,4.8,1.24,15.08,"USGS","13211205",12,"A",8880,"A","2017",6,2017,162
"524",2017-06-12,13.92,6.6,13,19.3,7.4,0.66,13.53,"USGS","13211205",11.7,"A",9160,"A","2017",6,2017,163
"525",2017-06-13,3.48,10.1,14,17.8,9.7,0.59,7.46,"USGS","13211205",12.4,"A",9090,"A","2017",6,2017,164
"526",2017-06-14,0,8.5,15,21.6,6.3,0.98,16.72,"USGS","13211205",13.1,"A",8560,"A","2017",6,2017,165
"527",2017-06-15,0,8.7,16.5,24.2,5.7,1.09,22.81,"USGS","13211205",13.1,"A",7750,"A","2017",6,2017,166
"528",2017-06-16,0,11.7,18.9,26.1,9,2.31,23.71,"USGS","13211205",13.3,"A",7110,"A","2017",6,2017,167
"529",2017-06-17,0,13.8,18.9,24,10.3,3.27,17.48,"USGS","13211205",13.5,"A",6590,"A","2017",6,2017,168
"530",2017-06-18,0,11.7,18.6,25.5,7.3,2.45,25.25,"USGS","13211205",14.3,"A",6040,"A","2017",6,2017,169
"531",2017-06-19,0,11.5,20.5,29.5,11.4,2.04,27.26,"USGS","13211205",15.3,"A",5450,"A","2017",6,2017,170
"532",2017-06-20,0.49,15.6,25.6,35.6,13.6,2.46,44.35,"USGS","13211205",16,"A",4710,"A","2017",6,2017,171
"533",2017-06-21,0,16.9,26.6,36.3,13.5,4.6,43.76,"USGS","13211205",15.7,"A",4120,"A","2017",6,2017,172
"534",2017-06-22,0,14.5,22.2,29.9,4.6,7.41,34.8,"USGS","13211205",14.9,"A",4070,"A","2017",6,2017,173
"535",2017-06-23,0,11.7,19.9,28,2.6,5.74,31.95,"USGS","13211205",14.5,"A",4430,"A","2017",6,2017,174
"536",2017-06-24,0,11.5,20,28.6,3.4,5.26,32.67,"USGS","13211205",14.7,"A",4840,"A","2017",6,2017,175
"537",2017-06-25,0,12,22,31.9,6.2,3.39,40.16,"USGS","13211205",15,"A",4860,"A","2017",6,2017,176
"538",2017-06-26,0,12.1,24,35.9,9.7,2.39,49.38,"USGS","13211205",15.2,"A",4840,"A","2017",6,2017,177
"539",2017-06-27,0,15.6,25.2,34.8,11.3,4.55,42.69,"USGS","13211205",15.3,"A",4790,"A","2017",6,2017,178
"540",2017-06-28,0,16.4,24.5,32.7,9.8,4.62,38.74,"USGS","13211205",15.4,"A",4350,"A","2017",6,2017,179
"541",2017-06-29,0,13.9,21.9,29.9,3.5,7.43,36.2,"USGS","13211205",15.2,"A",3850,"A","2017",6,2017,180
"542",2017-06-30,0,12.1,20.5,28.9,6.3,3.03,31.51,"USGS","13211205",15.6,"A",3440,"A","2017",6,2017,181
"543",2017-07-01,0,12.1,22.1,32.1,8.2,2.52,39.76,"USGS","13211205",15.9,"A",3040,"A","2017",7,2017,182
"544",2017-07-02,0,13.7,24.2,34.7,10.3,3.55,44.31,"USGS","13211205",16.4,"A",2970,"A","2017",7,2017,183
"545",2017-07-03,0,17.5,26.6,35.6,11.8,6.41,45.57,"USGS","13211205",16.7,"A",2850,"A","2017",7,2017,184
"546",2017-07-04,0,14.8,25.1,35.4,10,4.39,45.2,"USGS","13211205",16.9,"A",2390,"A","2017",7,2017,185
"547",2017-07-05,0,15.1,25.9,36.7,11.9,4.49,47.5,"USGS","13211205",17.3,"A",2280,"A","2017",7,2017,186
"548",2017-07-06,0,16.4,26.8,37.2,11.5,4.08,51.98,"USGS","13211205",17.8,"A",1810,"A","2017",7,2017,187
"549",2017-07-07,0,16.2,27.1,38,11.6,4.2,55.35,"USGS","13211205",18.7,"A",1390,"A","2017",7,2017,188
"550",2017-07-08,0,17.3,28,38.7,12,4.18,56.56,"USGS","13211205",19.1,"A",1310,"A","2017",7,2017,189
"551",2017-07-09,0,18.3,28.6,38.9,13.2,6.41,53.39,"USGS","13211205",19.5,"A",1330,"A","2017",7,2017,190
"552",2017-07-10,0,20,29.1,38.3,10.6,10.05,54.19,"USGS","13211205",19.2,"A",1350,"A","2017",7,2017,191
"553",2017-07-11,0,17.1,26.2,35.3,8.7,8.44,46.04,"USGS","13211205",18.6,"A",1360,"A","2017",7,2017,192
"554",2017-07-12,0,13.7,22.9,32,5.5,4.85,38.89,"USGS","13211205",18.4,"A",1360,"A","2017",7,2017,193
"555",2017-07-13,0,14.5,25,35.5,9.5,4.26,48.34,"USGS","13211205",18.9,"A",1370,"A","2017",7,2017,194
"556",2017-07-14,0,16.8,27.1,37.5,11.4,4.94,51.79,"USGS","13211205",18.9,"A",1370,"A","2017",7,2017,195
"557",2017-07-15,0,17.8,28.2,38.6,13,4.95,53.46,"USGS","13211205",18.4,"A",1420,"A","2017",7,2017,196
"558",2017-07-16,0,18.4,27.5,36.6,11.5,6.23,48.38,"USGS","13211205",18.4,"A",1440,"A","2017",7,2017,197
"559",2017-07-17,0,16.1,24.2,32.4,5.6,9.39,40.61,"USGS","13211205",18.2,"A",1450,"A","2017",7,2017,198
"560",2017-07-18,0,15.1,24.2,33.2,5.4,7.59,42.71,"USGS","13211205",18.3,"A",1430,"A","2017",7,2017,199
"561",2017-07-19,0,14.8,24.8,34.9,7.6,4.88,46.54,"USGS","13211205",18.5,"A",1410,"A","2017",7,2017,200
"562",2017-07-20,0,14.8,25,35.1,8.6,4.13,47.19,"USGS","13211205",18.5,"A",1400,"A","2017",7,2017,201
"563",2017-07-21,0,15.6,24.4,33.2,7.4,6.57,41.71,"USGS","13211205",18.3,"A",1390,"A","2017",7,2017,202
"564",2017-07-22,0,15.3,24.4,33.6,6.7,7.63,43.28,"USGS","13211205",18.3,"A",1430,"A","2017",7,2017,203
"565",2017-07-23,0,14.9,24.6,34.2,6.8,5.68,45.6,"USGS","13211205",18.5,"A",1470,"A","2017",7,2017,204
"566",2017-07-24,0,14.7,25.6,36.5,11.1,4.03,50.14,"USGS","13211205",18.5,"A",1440,"A","2017",7,2017,205
"567",2017-07-25,0,19.4,27.2,34.9,11.7,7.58,41.63,"USGS","13211205",18.1,"A",1450,"A","2017",7,2017,206
"568",2017-07-26,0,20,26.9,33.9,12.1,8.01,39.92,"USGS","13211205",18.7,"A",1420,"A","2017",7,2017,207
"569",2017-07-27,0,17,25.4,33.8,13.5,2.95,38.49,"USGS","13211205",19.4,"A",1110,"A","2017",7,2017,208
"570",2017-07-28,0,16.3,25.1,33.9,12.3,2.86,41.04,"USGS","13211205",20.1,"A",793,"A","2017",7,2017,209
"571",2017-07-29,0,16.1,26.5,36.9,11.2,3.82,51.42,"USGS","13211205",20.4,"A",715,"A","2017",7,2017,210
"572",2017-07-30,0,15.8,26.7,37.5,10.9,3.98,52.8,"USGS","13211205",20.7,"A",711,"A","2017",7,2017,211
"573",2017-07-31,0,16.4,26.6,36.7,9.4,6.45,50.14,"USGS","13211205",20.7,"A",709,"A","2017",7,2017,212
"574",2017-08-01,0,16.3,26.7,37.2,10.5,5.9,52.54,"USGS","13211205",20.2,"A",670,"A","2017",8,2017,213
"575",2017-08-02,0,16,26.1,36.3,11.7,5.01,46.48,"USGS","13211205",20.5,"A",482,"A","2017",8,2017,214
"576",2017-08-03,0,15.6,26.7,37.8,10.9,4.05,54.15,"USGS","13211205",21,"A",453,"A","2017",8,2017,215
"577",2017-08-04,0,15.3,25.9,36.6,9.8,4.61,51.97,"USGS","13211205",20.9,"A",436,"A","2017",8,2017,216
"578",2017-08-05,0,15,25.8,36.6,9,5.04,51.3,"USGS","13211205",20.5,"A",436,"A","2017",8,2017,217
"579",2017-08-06,0,15.6,24.9,34.2,8.5,4.64,44.54,"USGS","13211205",20.1,"A",487,"A","2017",8,2017,218
"580",2017-08-07,0,18.9,25.5,32.1,11.1,6.75,35.98,"USGS","13211205",19.7,"A",536,"A","2017",8,2017,219
"581",2017-08-08,0,15.9,24.2,32.5,11.7,3.56,37.09,"USGS","13211205",19.8,"A",527,"A","2017",8,2017,220
"582",2017-08-09,0,14.9,24.6,34.3,10.5,2.95,44.58,"USGS","13211205",20.4,"A",542,"A","2017",8,2017,221
"583",2017-08-10,0,15.9,24.8,33.7,12.1,4.61,39.24,"USGS","13211205",20.5,"A",521,"A","2017",8,2017,222
"584",2017-08-11,0,15.9,24.8,33.8,11.6,4.13,40.06,"USGS","13211205",20.6,"A",534,"A","2017",8,2017,223
"585",2017-08-12,0,15.8,26,36.1,11.1,4.26,48.04,"USGS","13211205",20.9,"A",524,"A","2017",8,2017,224
"586",2017-08-13,0,17.1,26.2,35.4,10.9,5.78,45.63,"USGS","13211205",20,"A",536,"A","2017",8,2017,225
"587",2017-08-14,0.45,13.5,20.7,27.9,12.7,0.27,24.74,"USGS","13211205",19,"A",599,"A","2017",8,2017,226
"588",2017-08-15,0,11.1,19,27,10.7,0.52,24.2,"USGS","13211205",19.1,"A",627,"A","2017",8,2017,227
"589",2017-08-16,0,11.1,20.8,30.6,7.8,1.78,35.05,"USGS","13211205",19.4,"A",609,"A","2017",8,2017,228
"590",2017-08-17,0,13,22.1,31.2,6.5,4.26,37.51,"USGS","13211205",19.5,"A",565,"A","2017",8,2017,229
"591",2017-08-18,0,12.8,22.1,31.4,8,3.9,37.16,"USGS","13211205",19.6,"A",586,"A","2017",8,2017,230
"592",2017-08-19,0,12.1,22.8,33.4,5.8,3.46,44.21,"USGS","13211205",19.3,"A",580,"A","2017",8,2017,231
"593",2017-08-20,0,13.4,21.9,30.5,5.6,6.28,35.43,"USGS","13211205",19,"A",589,"A","2017",8,2017,232
"594",2017-08-21,0,13.1,21.5,29.9,6.1,5.48,33.75,"USGS","13211205",18.8,"A",593,"A","2017",8,2017,233
"595",2017-08-22,0,11.6,21.4,31.2,7.5,2.93,35.42,"USGS","13211205",18.8,"A",626,"A","2017",8,2017,234
"596",2017-08-23,0,11.9,22.6,33.3,10.3,2.87,39.08,"USGS","13211205",19.1,"A",644,"A","2017",8,2017,235
"597",2017-08-24,0,14.6,23.5,32.5,11.5,3.17,36.7,"USGS","13211205",19.9,"A",655,"A","2017",8,2017,236
"598",2017-08-25,0,15.4,24.3,33.3,11.4,3.75,39.55,"USGS","13211205",20.1,"A",649,"A","2017",8,2017,237
"599",2017-08-26,0,14.4,23.2,32.1,10.4,3.99,35.58,"USGS","13211205",20.1,"A",630,"A","2017",8,2017,238
"600",2017-08-27,0,13.4,24,34.5,9.6,2.49,44.33,"USGS","13211205",20,"A",616,"A","2017",8,2017,239
"601",2017-08-28,0,12.9,24.7,36.5,10.2,2.4,50.13,"USGS","13211205",19.8,"A",648,"A","2017",8,2017,240
"602",2017-08-29,0,15.1,24.4,33.8,12.5,2.67,38.14,"USGS","13211205",20,"A",651,"A","2017",8,2017,241
"603",2017-08-30,0,15.8,26.3,36.9,10.9,4,50.49,"USGS","13211205",20.1,"A",657,"A","2017",8,2017,242
"604",2017-08-31,0.73,16.9,26.2,35.5,10.1,5.62,46.1,"USGS","13211205",19.8,"A",657,"A","2017",8,2017,243
"833",2018-06-01,0.68,8.9,14.7,20.4,8.2,2.64,12.67,"USGS","13211205",12.5,"A",5650,"A","2018",6,2018,152
"834",2018-06-02,0,6.9,14.5,22,3.1,1.8,19.52,"USGS","13211205",13,"A",5170,"A","2018",6,2018,153
"835",2018-06-03,0,8.4,18.5,28.7,5,2.43,31.97,"USGS","13211205",13.7,"A",5150,"A","2018",6,2018,154
"836",2018-06-04,0,12.1,22.8,33.5,7.1,3.66,43.64,"USGS","13211205",14.1,"A",5010,"A","2018",6,2018,155
"837",2018-06-05,0,12.9,21.5,30.1,7.3,5.92,31.73,"USGS","13211205",14.1,"A",3990,"A","2018",6,2018,156
"838",2018-06-06,0,11.6,20,28.3,5.9,4.02,29.69,"USGS","13211205",14.4,"A",3260,"A","2018",6,2018,157
"839",2018-06-07,0,13.5,22.1,30.8,8.5,3.97,35.03,"USGS","13211205",14.9,"A",2470,"A","2018",6,2018,158
"840",2018-06-08,0.03,13.4,21.9,30.4,11.1,1.81,33.26,"USGS","13211205",15.8,"A",1840,"A","2018",6,2018,159
"841",2018-06-09,0,14,22.7,31.4,9.2,2.27,34.78,"USGS","13211205",15.6,"A",1760,"A","2018",6,2018,160
"842",2018-06-10,1.11,7.5,15,22.5,7.2,1.41,16.14,"USGS","13211205",14.1,"A",1790,"A","2018",6,2018,161
"843",2018-06-11,0,8.7,13.8,19,1.3,3.38,16.58,"USGS","13211205",15,"A",1790,"A","2018",6,2018,162
"844",2018-06-12,0,5.7,14,22.3,2.1,1.82,20.58,"USGS","13211205",15,"A",1740,"A","2018",6,2018,163
"845",2018-06-13,0,6.7,17.3,27.9,1.7,2,32.33,"USGS","13211205",15.9,"A",1710,"A","2018",6,2018,164
"846",2018-06-14,0,11.1,21.8,32.5,5.9,5.12,39.18,"USGS","13211205",16,"A",1680,"A","2018",6,2018,165
"847",2018-06-15,0,11.7,17.9,24,3.3,5.45,23.07,"USGS","13211205",15.7,"A",1690,"A","2018",6,2018,166
"848",2018-06-16,0,12.2,19.4,26.5,5.2,5.21,26.3,"USGS","13211205",15.8,"A",1710,"A","2018",6,2018,167
"849",2018-06-17,0,12.1,18.9,25.7,5.5,3.74,26.16,"USGS","13211205",14.5,"A",1850,"A","2018",6,2018,168
"850",2018-06-18,9.6,12,14.3,16.6,11.8,0.3,5.32,"USGS","13211205",14.5,"A",2040,"A","2018",6,2018,169
"851",2018-06-19,1.05,12.7,17.7,22.8,12.2,0.35,14.6,"USGS","13211205",16.6,"A",1650,"A","2018",6,2018,170
"852",2018-06-20,0,12.9,19.6,26.4,12.5,0.74,21.05,"USGS","13211205",17.5,"A",1510,"A","2018",6,2018,171
"853",2018-06-21,0,13.5,21.8,30.1,12.5,0.93,30.22,"USGS","13211205",18.6,"A",1050,"A","2018",6,2018,172
