"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00001","X_00010_00001_cd","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","waterYear","doy"
"86",2014-08-07,5.2,12,15.2,18.5,13.8,0.01,6.13,"USGS","13139510",15.2,"A",14.6,"A",261,"A","2014",8,2014,219
"87",2014-08-08,1.84,10.8,14.7,18.6,12.8,0.05,5.63,"USGS","13139510",17.7,"A",14.9,"A",305,"A","2014",8,2014,220
"88",2014-08-09,1.55,10.6,17.6,24.7,10.9,0.97,17.16,"USGS","13139510",16.7,"A",14.2,"A",301,"A","2014",8,2014,221
"89",2014-08-10,6.12,10.1,17.7,25.2,10.2,1.27,18.75,"USGS","13139510",18.3,"A",15,"A",307,"A","2014",8,2014,222
"90",2014-08-11,0,11,19.8,28.6,8.1,2.84,28.75,"USGS","13139510",19.9,"A",16.7,"A",250,"A","2014",8,2014,223
"91",2014-08-12,0,12.7,21.6,30.5,7.9,4.05,33.79,"USGS","13139510",17.9,"A",16.1,"A",236,"A","2014",8,2014,224
"92",2014-08-13,9.35,12,18.6,25.2,11.9,1.12,17.78,"USGS","13139510",18.2,"A",15.8,"A",255,"A","2014",8,2014,225
"93",2014-08-14,0.9,11.5,17.3,23.2,11.9,0.64,14.01,"USGS","13139510",19,"A",16.2,"A",234,"A","2014",8,2014,226
"94",2014-08-15,0,10.5,17.8,25,8.2,0.99,23.61,"USGS","13139510",18.9,"A",15.7,"A",219,"A","2014",8,2014,227
"95",2014-08-16,0,10.1,17.7,25.3,6.6,3.12,24.56,"USGS","13139510",19.1,"A",15.8,"A",205,"A","2014",8,2014,228
"96",2014-08-17,0,10,18.2,26.5,4.1,2.99,27.32,"USGS","13139510",18.8,"A",15.9,"A",191,"A","2014",8,2014,229
"97",2014-08-18,0,10.4,19.7,29.1,3.1,4.74,33.1,"USGS","13139510",19.9,"A",16.6,"A",181,"A","2014",8,2014,230
"98",2014-08-19,0,11.8,20.3,28.9,4.2,5.44,31.92,"USGS","13139510",18.3,"A",15.7,"A",176,"A","2014",8,2014,231
"99",2014-08-20,7.34,10,18.4,26.7,7.7,0.96,27.7,"USGS","13139510",17.4,"A",15.1,"A",193,"A","2014",8,2014,232
"100",2014-08-21,3.6,9.5,16.3,23.1,8.8,0.27,17.36,"USGS","13139510",19.1,"A",15.4,"A",199,"A","2014",8,2014,233
"101",2014-08-22,6.13,8.6,15.1,21.7,9.8,0.08,14.81,"USGS","13139510",15.2,"A",13.6,"A",210,"A","2014",8,2014,234
"102",2014-08-23,7.57,6.4,11.6,16.8,7.5,0.66,7.79,"USGS","13139510",13.9,"A",12.1,"A",269,"A","2014",8,2014,235
"103",2014-08-24,1.11,5.7,10.7,15.7,7.6,0.12,6.5,"USGS","13139510",15.2,"A",12.9,"A",230,"A","2014",8,2014,236
"104",2014-08-25,1.26,7,12.8,18.5,6.3,0.71,11.8,"USGS","13139510",13.4,"A",12.3,"A",225,"A","2014",8,2014,237
"105",2014-08-26,1.09,7.1,12,16.9,8.3,0.45,7.93,"USGS","13139510",16.1,"A",13.2,"A",216,"A","2014",8,2014,238
"106",2014-08-27,0,6.7,14.1,21.5,6.8,0.48,16.52,"USGS","13139510",17.6,"A",14.4,"A",194,"A","2014",8,2014,239
"107",2014-08-28,0,7.9,16.3,24.7,6.4,1.8,21.76,"USGS","13139510",18.6,"A",15.1,"A",171,"A","2014",8,2014,240
"108",2014-08-29,0,9.6,18.3,27.1,5.1,2.75,27.63,"USGS","13139510",18.1,"A",15.2,"A",161,"A","2014",8,2014,241
"109",2014-08-30,0.94,9.7,18.5,27.3,6.7,2.02,27.37,"USGS","13139510",17.2,"A",15.1,"A",160,"A","2014",8,2014,242
"110",2014-08-31,0.75,7,14.3,21.5,5.5,1.01,18.35,"USGS","13139510",17.2,"A",14.2,"A",160,"A","2014",8,2014,243
"258",2021-06-01,0,7.4,15.9,24.3,1.5,3.88,23.4,"USGS","13139510",14.8,"P",12.3,"P",551,"A","2021",6,2021,152
"259",2021-06-02,0,9,17.6,26,4.1,4.24,25.32,"USGS","13139510",15.5,"P",12.9,"P",674,"A","2021",6,2021,153
"260",2021-06-03,0,10.6,19.7,28.6,6.9,3.76,29.17,"USGS","13139510",15.4,"P",13,"P",819,"A","2021",6,2021,154
"261",2021-06-04,0,12.3,21.5,30.7,5.5,4.47,35.81,"USGS","13139510",15.6,"P",13.1,"P",892,"A","2021",6,2021,155
"262",2021-06-05,0,11.8,21,30.3,4.2,4.79,35.92,"USGS","13139510",14.6,"P",12.4,"P",941,"A","2021",6,2021,156
"263",2021-06-06,0,5.1,15.3,25.2,0.8,3.93,24.92,"USGS","13139510",13,"P",11.1,"P",861,"A","2021",6,2021,157
"264",2021-06-07,0,3.4,12.8,21.9,-3.9,2.72,21.51,"USGS","13139510",13.9,"P",11.5,"P",694,"A","2021",6,2021,158
"265",2021-06-08,0,4.8,13.5,22.1,0.7,2.93,21,"USGS","13139510",15.4,"P",12.8,"P",620,"A","2021",6,2021,159
"266",2021-06-09,0,7.2,15.4,23.4,1.7,3.35,22.3,"USGS","13139510",15,"P",12.5,"P",587,"A","2021",6,2021,160
"267",2021-06-10,0.08,6.6,14.9,23.2,0.5,2.38,22.33,"USGS","13139510",12.6,"P",10.5,"P",550,"A","2021",6,2021,161
"268",2021-06-11,0.56,-0.3,5.3,11,0.3,0.72,7.44,"USGS","13139510",11.9,"P",9.6,"P",496,"A","2021",6,2021,162
"269",2021-06-12,0,-0.2,8.6,17.3,-1.9,1.11,14.52,"USGS","13139510",15,"P",11.6,"P",440,"A","2021",6,2021,163
"270",2021-06-13,0,6.7,15.5,24.1,2.7,3.65,21.81,"USGS","13139510",16.2,"P",13.1,"P",408,"A","2021",6,2021,164
"271",2021-06-14,0,9.2,20,30.6,-1,4.33,37.63,"USGS","13139510",17,"P",13.8,"P",417,"A","2021",6,2021,165
"272",2021-06-15,0,10.1,20.2,30,0.9,6.08,35.31,"USGS","13139510",17,"P",14,"P",432,"A","2021",6,2021,166
"273",2021-06-16,0,8.2,17.7,27,2,4.13,28.15,"USGS","13139510",16.8,"P",13.8,"P",424,"A","2021",6,2021,167
"274",2021-06-17,0,6.8,17.2,27.4,-0.7,3.57,30.52,"USGS","13139510",16.9,"P",13.7,"P",385,"A","2021",6,2021,168
"275",2021-06-18,0,7.4,17.8,28.1,-1.8,4.76,31.51,"USGS","13139510",17.1,"P",13.9,"P",361,"A","2021",6,2021,169
"276",2021-06-19,0,8.8,19.7,30.4,-0.5,5.56,37.27,"USGS","13139510",17.4,"P",14.3,"P",339,"A","2021",6,2021,170
"277",2021-06-20,0,10.6,20.5,29.9,-0.1,6.33,35.99,"USGS","13139510",18.1,"P",14.7,"P",325,"A","2021",6,2021,171
"278",2021-06-21,0,9.9,19.8,29.5,3.3,3.56,34.82,"USGS","13139510",18.4,"P",15.1,"P",308,"A","2021",6,2021,172
"279",2021-06-22,0,9.9,20,30,3.7,3.45,33.22,"USGS","13139510",18.9,"P",15.6,"P",291,"A","2021",6,2021,173
"280",2021-06-23,0,14.3,23.2,32,5,5.08,40.24,"USGS","13139510",18.9,"P",15.6,"P",278,"A","2021",6,2021,174
"281",2021-06-24,0,12.2,21,29.6,4.6,4.3,33.62,"USGS","13139510",17.4,"P",15.1,"P",265,"A","2021",6,2021,175
"282",2021-06-25,0.24,10.9,18.4,25.9,6.4,2.95,23.2,"USGS","13139510",17.4,"P",14.6,"P",268,"A","2021",6,2021,176
"283",2021-06-26,0,10.3,18.1,25.8,7.3,2.63,23.7,"USGS","13139510",18.8,"P",15.4,"P",253,"A","2021",6,2021,177
"284",2021-06-27,0,11.3,20,28.5,6.8,3.83,30.48,"USGS","13139510",19.4,"P",16.1,"P",238,"A","2021",6,2021,178
"285",2021-06-28,0,12.5,21.3,30,6.1,5.14,32.45,"USGS","13139510",19.9,"P",16.5,"P",226,"A","2021",6,2021,179
"286",2021-06-29,0,12.6,21.7,30.7,5.7,4.79,34.56,"USGS","13139510",19.9,"P",16.5,"P",215,"A","2021",6,2021,180
"287",2021-06-30,0.29,13.5,22.9,32.2,6,4.75,40.41,"USGS","13139510",20.3,"P",17.1,"P",215,"A","2021",6,2021,181
"288",2021-07-01,0,13.4,21.8,30.2,5.4,5.63,33.57,"USGS","13139510",17.3,"P",15.7,"P",208,"A","2021",7,2021,182
"289",2021-07-02,0.02,12.9,20.5,28.1,7.2,4.44,28.31,"USGS","13139510",17.8,"P",15.4,"P",223,"A","2021",7,2021,183
"290",2021-07-03,0.02,12.8,21.4,30.1,7.3,4.44,32.07,"USGS","13139510",17,"P",15.1,"P",215,"A","2021",7,2021,184
"291",2021-07-04,3.85,13.3,22,30.7,8.3,4.75,33.93,"USGS","13139510",19,"P",15.8,"P",211,"A","2021",7,2021,185
"292",2021-07-05,0.75,13.5,21.9,30.2,8.9,3.06,32.7,"USGS","13139510",19.5,"P",16.7,"P",204,"A","2021",7,2021,186
"293",2021-07-06,0.23,12.4,21.3,30.2,7.9,2.98,33.14,"USGS","13139510",19.6,"P",16.3,"P",196,"A","2021",7,2021,187
"294",2021-07-07,0,12.1,22.2,32.4,5.2,4.77,39.99,"USGS","13139510",20.1,"P",16.6,"P",184,"A","2021",7,2021,188
"295",2021-07-08,0,13.4,23.3,33.1,3.9,7.14,41.53,"USGS","13139510",19.8,"P",16.4,"P",175,"A","2021",7,2021,189
"296",2021-07-09,0,12.4,21.9,31.4,-1.2,7.53,39.8,"USGS","13139510",20,"P",16.2,"P",169,"A","2021",7,2021,190
"297",2021-07-10,0,12.4,21.9,31.5,-3.2,8.01,40.48,"USGS","13139510",19,"P",15.8,"P",164,"A","2021",7,2021,191
"298",2021-07-11,0,12.4,22.5,32.7,1.7,8.04,42.55,"USGS","13139510",19.9,"P",16.3,"P",159,"A","2021",7,2021,192
"299",2021-07-12,0,13.9,23.7,33.5,2.5,8.11,42.92,"USGS","13139510",19.5,"P",16.3,"P",152,"A","2021",7,2021,193
"300",2021-07-13,0,14.3,23.8,33.3,1.3,9.17,43.34,"USGS","13139510",19.5,"P",16.2,"P",147,"A","2021",7,2021,194
"301",2021-07-14,0,12.7,22.4,32,0.9,5.92,42.15,"USGS","13139510",19.8,"P",16.3,"P",143,"A","2021",7,2021,195
"302",2021-07-15,0,12.4,21.4,30.4,2.3,6.13,36.27,"USGS","13139510",19.2,"P",16,"P",138,"A","2021",7,2021,196
"303",2021-07-16,0,12.5,22.1,31.7,1.1,7.51,38.85,"USGS","13139510",20,"P",16,"P",134,"A","2021",7,2021,197
"304",2021-07-17,0,12.2,21.4,30.6,-0.9,7.5,38.21,"USGS","13139510",19.7,"P",16.1,"P",130,"A","2021",7,2021,198
"305",2021-07-18,0,12.3,21.7,31.2,1.9,8.08,38.53,"USGS","13139510",20.8,"P",16.8,"P",126,"A","2021",7,2021,199
"306",2021-07-19,0,14.4,23.8,33.2,4.7,7.94,42.2,"USGS","13139510",16.7,"P",15.5,"P",127,"A","2021",7,2021,200
"307",2021-07-20,0.26,13.9,19.4,24.9,11,1.59,19.09,"USGS","13139510",20,"P",16.1,"P",141,"A","2021",7,2021,201
"308",2021-07-21,0,13.5,20.7,27.9,11.1,1.94,24.77,"USGS","13139510",19.7,"P",16.4,"P",140,"A","2021",7,2021,202
"309",2021-07-22,0,13.4,21.8,30.2,8.6,2.85,32.73,"USGS","13139510",20.2,"P",16.5,"P",130,"A","2021",7,2021,203
"310",2021-07-23,0,12.3,21.6,30.9,2.4,5.78,37.56,"USGS","13139510",19.6,"P",15.9,"P",122,"A","2021",7,2021,204
"311",2021-07-24,0,11.8,21.1,30.3,-1.3,7.9,36.93,"USGS","13139510",20.3,"P",16.2,"P",117,"A","2021",7,2021,205
"312",2021-07-25,0,11.8,21.2,30.5,0.9,7.47,36.72,"USGS","13139510",19.3,"P",16.2,"P",113,"A","2021",7,2021,206
"313",2021-07-26,0,13.2,22.2,31.1,1.7,7.82,36.63,"USGS","13139510",20.3,"P",16.4,"P",110,"A","2021",7,2021,207
"314",2021-07-27,0,15.6,24.3,33,2.3,10.04,41.29,"USGS","13139510",16.6,"P",15.2,"P",111,"A","2021",7,2021,208
"315",2021-07-28,0,16.1,22.5,28.8,8.3,6.85,27.44,"USGS","13139510",20.2,"P",16.4,"P",115,"A","2021",7,2021,209
"316",2021-07-29,6.1,14.7,21.8,28.9,11.6,2.1,25.99,"USGS","13139510",20.9,"P",17.1,"P",140,"A","2021",7,2021,210
"317",2021-07-30,0.01,14.6,22.1,29.5,10.4,3.19,28.31,"USGS","13139510",21.1,"P",17.3,"P",137,"A","2021",7,2021,211
"318",2021-07-31,6.79,14.9,23.1,31.4,11.6,2.42,32.7,"USGS","13139510",17.2,"P",16.3,"P",140,"A","2021",7,2021,212
"319",2021-08-01,3.82,14.8,19.7,24.5,14.7,0.61,13.74,"USGS","13139510",19.7,"P",16.9,"P",173,"A","2021",8,2021,213
"320",2021-08-02,1.73,13.9,19.5,25.1,14.9,0.61,14.62,"USGS","13139510",18.2,"P",16,"P",222,"A","2021",8,2021,214
"321",2021-08-03,0.15,11.8,17.7,23.7,12.9,0.86,13,"USGS","13139510",18.8,"P",16,"P",222,"A","2021",8,2021,215
"322",2021-08-04,0.04,11.4,19.5,27.6,10.5,1.35,22.79,"USGS","13139510",20.3,"P",17,"P",185,"A","2021",8,2021,216
"323",2021-08-05,0,13,21.3,29.7,7,3.67,31.64,"USGS","13139510",19.7,"P",17.1,"P",163,"A","2021",8,2021,217
"324",2021-08-06,0,14.6,22.9,31.2,7.3,4.18,36.49,"USGS","13139510",16.8,"P",15.5,"P",161,"A","2021",8,2021,218
"325",2021-08-07,0.11,9.8,15,20.2,8.9,1.3,13.44,"USGS","13139510",19.1,"P",15.6,"P",189,"A","2021",8,2021,219
"326",2021-08-08,0,9,18.1,27.3,6.9,1.16,26.39,"USGS","13139510",18.2,"P",15.5,"P",166,"A","2021",8,2021,220
"327",2021-08-09,0,7.3,16.3,25.4,3.5,3.41,21.49,"USGS","13139510",18.4,"P",15,"P",153,"A","2021",8,2021,221
"328",2021-08-10,0,6.8,15.6,24.4,1,3.32,23.52,"USGS","13139510",18.9,"P",15.4,"P",140,"A","2021",8,2021,222
"329",2021-08-11,0,7.8,18,28.3,2,3.11,31.53,"USGS","13139510",20.1,"P",16.4,"P",132,"A","2021",8,2021,223
"330",2021-08-12,0,12.1,21.1,30.1,6.2,5.85,31.62,"USGS","13139510",21.1,"P",17.3,"P",127,"A","2021",8,2021,224
"331",2021-08-13,0,14.6,22.9,31.2,7.9,6.42,32.91,"USGS","13139510",21.3,"P",17.6,"P",121,"A","2021",8,2021,225
"332",2021-08-14,0,14.9,23.6,32.4,6.3,6.74,38.87,"USGS","13139510",20.4,"P",17.1,"P",115,"A","2021",8,2021,226
"333",2021-08-15,0,15.3,23.9,32.5,3.7,8.34,39.7,"USGS","13139510",19.7,"P",16.7,"P",111,"A","2021",8,2021,227
"334",2021-08-16,0,14.3,22.5,30.7,3.6,7.93,34.33,"USGS","13139510",19.1,"P",16.4,"P",109,"A","2021",8,2021,228
"335",2021-08-17,0,14,22.7,31.4,4.8,6.73,37.15,"USGS","13139510",18,"P",15.8,"P",107,"A","2021",8,2021,229
"336",2021-08-18,0,8.2,16.8,25.4,4.2,3.46,23.2,"USGS","13139510",16.4,"P",14.2,"P",110,"A","2021",8,2021,230
"337",2021-08-19,0,6.5,12.2,17.8,2.4,2.18,13.37,"USGS","13139510",13.6,"P",12.6,"P",114,"A","2021",8,2021,231
"338",2021-08-20,0.03,5.8,10.1,14.4,5.8,0.58,7.64,"USGS","13139510",17.4,"P",13.8,"P",119,"A","2021",8,2021,232
"339",2021-08-21,0,5,12.8,20.6,5.7,0.41,15.54,"USGS","13139510",14.2,"P",13,"P",118,"A","2021",8,2021,233
"340",2021-08-22,1.04,4.4,10.7,17,5.9,0.6,10.43,"USGS","13139510",17.2,"P",13.4,"P",125,"A","2021",8,2021,234
"341",2021-08-23,0,3.4,12.3,21.2,1.9,0.54,18.25,"USGS","13139510",16.8,"P",13.6,"P",119,"A","2021",8,2021,235
"342",2021-08-24,0,6.1,14.8,23.6,-1.7,3.24,23.96,"USGS","13139510",16.4,"P",13.6,"P",111,"A","2021",8,2021,236
"343",2021-08-25,0,6.4,14.9,23.3,-0.4,3.73,20.81,"USGS","13139510",16.3,"P",13.7,"P",105,"A","2021",8,2021,237
"344",2021-08-26,0,7.8,16.8,25.8,-1.2,4.64,27.12,"USGS","13139510",16.4,"P",13.5,"P",104,"A","2021",8,2021,238
"345",2021-08-27,0,7,15.3,23.6,-0.1,3.34,22.75,"USGS","13139510",17.3,"P",13.7,"P",103,"A","2021",8,2021,239
"346",2021-08-28,0,6.3,14.5,22.7,0.3,2.77,21.96,"USGS","13139510",18,"P",14.1,"P",100,"A","2021",8,2021,240
"347",2021-08-29,0,6,14.4,22.8,1.1,2.84,20.37,"USGS","13139510",18.2,"P",14.2,"P",96.2,"A","2021",8,2021,241
"348",2021-08-30,0,6.3,16.8,27.3,-2.1,3.3,31.3,"USGS","13139510",16.7,"P",13.9,"P",94.4,"A","2021",8,2021,242
"349",2021-08-31,0,8.6,18,27.3,-1.3,5.71,30.59,"USGS","13139510",16.9,"P",13.7,"P",93.4,"A","2021",8,2021,243
"623",2022-06-01,4.74,2.2,7.2,12.2,4.2,0.09,5.08,"USGS","13139510",11.5,"P",8.8,"P",1020,"A","2022",6,2022,152
"624",2022-06-02,0,1.9,9.2,16.5,3.2,0.13,11.25,"USGS","13139510",10.3,"P",9.3,"P",981,"A","2022",6,2022,153
